idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
3493	I det nuvarande samhället krävs lång utbildning för de flesta yrken .	i det nuvarande samhället krävs lång utbildning för de flesta yrken	O O O O C O O O O O O	i det nuvarande samhället krävs lång utbildning för de flesta yrken	O O O O C O O O O O O
3494	Skall en familj kunna försörja sig genom yrkesverksamhet , måste äktenskapet vänta , kanske till 25-30-årsåldern .	skall en familj kunna försörja sig genom yrkesverksamhet måste äktenskapet vänta kanske till 25-30-årsåldern	C O O C C O O O C O C O O O	en familj sig kunna genom yrkesverksamhet försörja skall måste äktenskapet vänta kanske till 25-30-årsåldern	O O O C O O F F C O C O O O
3495	Skall sexualdriften undertryckas under alla åren från könsmognaden i 15-årsåldern fram till äktenskapsåldern ?	skall sexualdriften undertryckas under alla åren från könsmognaden i 15-årsåldern fram till äktenskapsåldern	C O C O O O O O O O O O O	sexualdriften under alla åren undertryckas från könsmognaden skall i 15-årsåldern fram till äktenskapsåldern	O O O O F O O F O O O O O
3496	Tre möjligheter tycks föreligga : 1) avhållsamhet fram till äktenskapet , 2) sexuellt samliv före äktenskapet , 3) äktenskap redan under utbildningstiden .	tre möjligheter tycks föreligga 1) avhållsamhet fram till äktenskapet 2) sexuellt samliv före äktenskapet 3) äktenskap redan under utbildningstiden	O O C O O O O O O O O O O O O O O O C	tre möjligheter tycks 1) avhållsamhet fram till äktenskapet 2) sexuellt samliv före äktenskapet 3) äktenskap redan under utbildningstiden föreligga	O O C O O O O O O O O O O O O O O O C
3497	Alla tre möjligheterna praktiseras , alla medför de också svårigheter .	alla tre möjligheterna praktiseras alla medför de också svårigheter	O O O C O C O O O	alla tre möjligheterna praktiseras alla de också svårigheter medför	O O O C O O O O F
3498	I västerländska industriländer har brottsligheten ökat kraftigt och kontinuerligt .	i västerländska industriländer har brottsligheten ökat kraftigt och kontinuerligt	O O O C O C O O O	i västerländska industriländer brottsligheten kraftigt och ökat kontinuerligt har	O O O O O O F O F
3499	Denna utveckling har försiggått samtidigt som välståndet ökat och folkbildningen blivit allt mer omfattande .	denna utveckling har försiggått samtidigt som välståndet ökat och folkbildningen blivit allt mer omfattande	O O C C O O O C O O C O O O	denna utveckling har försiggått samtidigt som välståndet ökat och folkbildningen allt mer blivit omfattande	O O C C O O O C O O O O F O
3500	I Sverige är denna utveckling mycket påtaglig .	i sverige är denna utveckling mycket påtaglig	O O C O O O O	i sverige denna utveckling är mycket påtaglig	O O O O F O O
3501	Under 1960-talet har enligt kriminalstatistikens siffror antalet ' brott som kommit till polisens kännedom ' ökat från ca 275000 ( 1960 ) till ca 440000 ( 1967 ) , dvs. med ca 60 % .	under 1960-talet har enligt kriminalstatistikens siffror antalet brott som kommit till polisens kännedom ökat från ca 275000 1960 till ca 440000 1967 dvs. med ca 60	O O C O O O O O C O O O O O O O O O O O O O C O O O	under 1960-talet enligt kriminalstatistikens siffror antalet brott från ökat ca 275000 har 1960 till ca 440000 1967 dvs. med ca 60 som kommit till polisens kännedom	O O O O O O O O C O O F O O O O O O O O O O C O O O
3502	Siffrorna gäller strafflags- / brottsbalksbrott .	siffrorna gäller strafflags- brottsbalksbrott	O C O O	siffrorna strafflags- gäller brottsbalksbrott	O O F O
3503	Antalet anmälda brottsbalksbrott för 1965 och följande år bör endast med stor försiktighet jämföras med tidigare år .	antalet anmälda brottsbalksbrott för 1965 och följande år bör endast med stor försiktighet jämföras med tidigare år	O O O O O O O O C O O O O C O O O	antalet anmälda brottsbalksbrott för 1965 och följande år endast med stor försiktighet bör jämföras med tidigare år	O O O O O O O O O O O O F C O O O
3504	Detta beror på de stora förändringar som skett i mitten av 1960-talet : den nya brottsbalken , polisväsendets förstatligande och omläggningen av den statistiska redovisningen av brottsligheten .	detta beror på de stora förändringar som skett i mitten av 1960-talet den nya brottsbalken polisväsendets förstatligande och omläggningen av den statistiska redovisningen av brottsligheten	O C O O O O O O O O O O O O O O O O O O C O O O O	detta på de stora förändringar den nya brottsbalken polisväsendets förstatligande och omläggningen beror av den statistiska redovisningen av brottsligheten som skett i mitten av 1960-talet	O O O O O O O O O O O O F O O O O O O O C O O O O
3505	Tillgreppsbrotten svarar för den största andelen , men även våldsbrotten ( misshandel , dråp , mord ) har ökat .	tillgreppsbrotten svarar för den största andelen men även våldsbrotten misshandel dråp mord har ökat	O C O O O O O O O O O O C C	tillgreppsbrotten svarar för den största andelen men även våldsbrotten misshandel dråp har mord ökat	O C O O O O O O O O O F O C
3506	Detsamma gäller brott av typen bedrägeri .	detsamma gäller brott av typen bedrägeri	O C O O O O	detsamma brott av gäller typen bedrägeri	O O O F O O
3507	Kriminalstatistiken kan endast ge oss kunskap om en del av den verkliga brottsligheten .	kriminalstatistiken kan endast ge oss kunskap om en del av den verkliga brottsligheten	O C O C O O O O O O O O O	kriminalstatistiken kan endast oss kunskap om en del ge av den verkliga brottsligheten	O C O O O O O O F O O O O
3508	Vi vet inte hur stor den ' dolda ' kriminaliteten är .	vi vet inte hur stor den dolda kriminaliteten är	O C O O O O O O C	vi vet inte hur stor den dolda kriminaliteten är	O C O O O O O O C
3509	Därför vet man inte säkert i vilken utsträckning kriminalstatistikens siffror visar på reella förändringar i brottsligheten .	därför vet man inte säkert i vilken utsträckning kriminalstatistikens siffror visar på reella förändringar i brottsligheten	O C O O O O O O O O C O O O O O	därför man inte vet säkert i vilken utsträckning kriminalstatistikens visar siffror på reella förändringar i brottsligheten	O O O F O O O O O F O O O O O O
3510	Troligen finns det dock i stort sett en proportionalitet mellan känd och dold brottslighet .	troligen finns det dock i stort sett en proportionalitet mellan känd och dold brottslighet	O C O O O O O O O O O O O O	troligen finns det dock i stort sett en proportionalitet mellan känd och dold brottslighet	O C O O O O O O O O O O O O
3511	Brottsligheten i Sverige utgörs till stor del av ungdomsbrottslighet .	brottsligheten i sverige utgörs till stor del av ungdomsbrottslighet	O O O C O O O O O	brottsligheten i sverige till stor del utgörs av ungdomsbrottslighet	O O O O O O F O O
3512	När det gäller vissa tillgreppsbrott , är den synliga brottsligheten störst i åldrarna under 15 år .	när det gäller vissa tillgreppsbrott är den synliga brottsligheten störst i åldrarna under 15 år	O O C O O C O O O O O O O O O	när det vissa tillgreppsbrott gäller är den synliga brottsligheten störst i åldrarna under 15 år	O O O O F C O O O O O O O O O
3513	Man kan i detta sammanhang alltså tala om barnbrottslighet .	man kan i detta sammanhang alltså tala om barnbrottslighet	O C O O O O C O O	man i detta sammanhang alltså kan om barnbrottslighet tala	O O O O O F O O F
3514	Som bekant kan lagöverträdare under 15 år inte drabbas av någon straffpåföljd .	som bekant kan lagöverträdare under 15 år inte drabbas av någon straffpåföljd	O O C O O O O O C O O O	som bekant kan lagöverträdare under 15 år inte drabbas av någon straffpåföljd	O O C O O O O O C O O O
3515	Ingripande från barnavårdsnämnden betraktas ju i juridisk mening inte som påföljd .	ingripande från barnavårdsnämnden betraktas ju i juridisk mening inte som påföljd	O O O C O O O O O O O	ingripande från barnavårdsnämnden ju i juridisk mening inte som påföljd betraktas	O O O O O O O O O O F
3516	Några intressanta undersökningar i Sverige och i andra i-länder tycks visa att den verkliga brottsligheten bland barn och ungdom är mycket stor , främst i fråga om tillgreppsbrott .	några intressanta undersökningar i sverige och i andra i-länder tycks visa att den verkliga brottsligheten bland barn och ungdom är mycket stor främst i fråga om tillgreppsbrott	O O O O O O O O O C C O O O O O O O O C O O O O O O O	några intressanta undersökningar i sverige och i andra i-länder tycks att den verkliga brottsligheten bland barn och ungdom mycket är stor främst i fråga om tillgreppsbrott visa	O O O O O O O O O C O O O O O O O O O C O O O O O O F
3517	Vissa forskare drar rent av den slutsatsen att en del typer av kriminella handlingar är ' normala ' under ett visst skede av pojkarnas pubertetsålder .	vissa forskare drar rent av den slutsatsen att en del typer av kriminella handlingar är normala under ett visst skede av pojkarnas pubertetsålder	O O C O O O O O O O O O O O C O O O O O O O O	vissa forskare rent av den slutsatsen är att en del typer av kriminella handlingar drar normala under ett visst skede av pojkarnas pubertetsålder	O O O O O O F O O O O O O O F O O O O O O O O
3518	De allra flesta av dessa - för det mesta oupptäckta - barnbrottslingar blir vid mera mogen ålder väl anpassade i samhället .	de allra flesta av dessa för det mesta oupptäckta barnbrottslingar blir vid mera mogen ålder väl anpassade i samhället	O O O O O O O O O O C O O O O O C O O	de allra flesta av dessa för det mesta oupptäckta barnbrottslingar blir vid mera mogen ålder väl anpassade i samhället	O O O O O O O O O O C O O O O O C O O
3519	En mindre del blir kriminella också som äldre ungdomar och vuxna .	en mindre del blir kriminella också som äldre ungdomar och vuxna	O O O C O O O O O O O	en mindre del kriminella också som äldre ungdomar och vuxna blir	O O O O O O O O O O F
3520	Vid alla försök att förebygga brottslighet och ingripa mot lagöverträdare måste man beakta dessa forskningsresultat .	vid alla försök att förebygga brottslighet och ingripa mot lagöverträdare måste man beakta dessa forskningsresultat	O O O C O C O O O C O O C O O	vid alla försök måste man beakta dessa forskningsresultat att förebygga brottslighet ingripa och mot lagöverträdare	O O O C O C O O O C O F O O O
3521	' Nio pojkar av tio eller 92 % av Stockholms skolpojkar mellan 9 och 14 år har gjort sig skyldiga till brott av något slag .	nio pojkar av tio eller 92 av stockholms skolpojkar mellan 9 och 14 år har gjort sig skyldiga till brott av något slag	O O O O O O O O O O O O O O C C O O O O O O O	nio pojkar av tio eller 92 av stockholms skolpojkar mellan 9 och 14 år har sig gjort skyldiga till brott av något slag	O O O O O O O O O O O O O O C O F O O O O O O
3522	De bagatellartade förseelserna överväger , men varannan pojke har prövat på i medeltal tre olika slags grövre brott . '	de bagatellartade förseelserna överväger men varannan pojke har prövat på i medeltal tre olika slags grövre brott	O O O C O O O C C O O O O O O O O	de bagatellartade förseelserna överväger men varannan pojke har på i medeltal prövat tre olika slags grövre brott	O O O C O O O C O O O F O O O O O
3523	Grundläggande lagbestämmelser om brott och deras påföljd finns i Brottsbalken , som trädde i kraft 1/1 1965 .	grundläggande lagbestämmelser om brott och deras påföljd finns i brottsbalken som trädde i kraft 1/1 1965	O O O O O O O C O O O C O O O O	grundläggande lagbestämmelser finns om brott och deras påföljd i brottsbalken som i kraft trädde 1/1 1965	O O F O O O O O O O O O O F O O
3524	Den ersatte 1864 års strafflag , som i sin tur hade efterträtt missgärningsbalken och straffbalken i 1734 års lag .	den ersatte 1864 års strafflag som i sin tur hade efterträtt missgärningsbalken och straffbalken i 1734 års lag	O C O O O O O O O C C O O O O O O O	den ersatte 1864 års strafflag efterträtt hade som i sin tur missgärningsbalken och straffbalken i 1734 års lag	O C O O O F F O O O O O O O O O O O
3525	Upplysningstidens ideer medförde dock en humanisering av rättskipningen .	upplysningstidens ideer medförde dock en humanisering av rättskipningen	O O C O O O O O	upplysningstidens ideer medförde dock en humanisering av rättskipningen	O O C O O O O O
3526	1800-talets straffrätt utgick i stor utsträckning från tanken att vetskapen om de straff , som brottslingar dömdes till , skulle avskräcka människor i allmänhet från att begå brott ( allmänprevention ) .	1800-talets straffrätt utgick i stor utsträckning från tanken att vetskapen om de straff som brottslingar dömdes till skulle avskräcka människor i allmänhet från att begå brott allmänprevention	O O C O O O O O O O O O O C C O O O O O O C O O O C O	1800-talets utgick straffrätt i stor utsträckning från tanken att vetskapen om de straff skulle avskräcka människor i allmänhet allmänprevention som dömdes brottslingar till från begå att brott	O F O O O O O O O O O O O C C O O O O O F O O O F O O
3527	Detta syfte skulle nås genom ett klart utformat system av straff i proportion till brottets svårighetsgrad .	detta syfte skulle nås genom ett klart utformat system av straff i proportion till brottets svårighetsgrad	O O C C O O O O O O O O O O O O	detta syfte skulle nås genom ett klart utformat system av straff i proportion till brottets svårighetsgrad	O O C C O O O O O O O O O O O O
3528	Under 1800-talet och än mer under 1900-talet har de individualpreventiva synpunkterna allt mer understrukits .	under 1800-talet och än mer under 1900-talet har de individualpreventiva synpunkterna allt mer understrukits	O O O O O O O C O O O O O C	under 1800-talet och än mer under 1900-talet de individualpreventiva synpunkterna allt har understrukits mer	O O O O O O O O O O O F F O
3529	Brottspåföljder bör avpassas så att den enskilde lagöverträdaren avhåller sig från att begå nya brott och återinpassas i ett normalt samhällsliv .	brottspåföljder bör avpassas så att den enskilde lagöverträdaren avhåller sig från att begå nya brott och återinpassas i ett normalt samhällsliv	O C C O O O O O C O O O C O O O C O O O O	brottspåföljder bör avpassas så att den enskilde lagöverträdaren sig avhåller från att begå nya brott och återinpassas i ett normalt samhällsliv	O C C O O O O O O F O O C O O O C O O O O
3530	Sociala synpunkter på brottsligheten gör sig allt starkare gällande .	sociala synpunkter på brottsligheten gör sig allt starkare gällande	O O O O C O O O O	sociala synpunkter på brottsligheten gör sig allt starkare gällande	O O O O C O O O O
3531	Samhället bör genom socialvårdande insatser , speciellt barn- och ungdomsvård , förebygga brottslighet .	samhället bör genom socialvårdande insatser speciellt barn- och ungdomsvård förebygga brottslighet	O C O O O O O O O C O	samhället genom socialvårdande insatser speciellt barn- och ungdomsvård förebygga bör brottslighet	O O O O O O O O F F O
3532	De individualpreventiva och sociala synpunkterna har resulterat i att brottspåföljderna blivit allt mera varierande allt efter brottslingens personliga förhållanden och möjligheter .	de individualpreventiva och sociala synpunkterna har resulterat i att brottspåföljderna blivit allt mera varierande allt efter brottslingens personliga förhållanden och möjligheter	O O O O O C C O O O C O O O O O O O O O O	de individualpreventiva och sociala synpunkterna resulterat har i att brottspåföljderna blivit allt mera varierande allt efter brottslingens personliga förhållanden och möjligheter	O O O O O F F O O O C O O O O O O O O O O
3533	En katalog över påföljderna finns i Brottsbalken 1 kap. 3 § .	en katalog över påföljderna finns i brottsbalken 1 kap. 3 §	O O O O C O O O O O O	en katalog över påföljderna finns i brottsbalken 1 kap. 3 §	O O O O C O O O O O O
3534	När det gäller grövre brott blir påföljden i regel olika former av frihetsstraff , dvs. kriminalvård på anstalt .	när det gäller grövre brott blir påföljden i regel olika former av frihetsstraff dvs. kriminalvård på anstalt	O O C O O C O O O O O O O O O O O	när det gäller grövre brott påföljden i regel olika former av frihetsstraff dvs. kriminalvård på anstalt blir	O O C O O O O O O O O O O O O O F
3535	I allt större utsträckning tillämpas dock kriminalvård i frihet .	i allt större utsträckning tillämpas dock kriminalvård i frihet	O O O O C O O O O	i allt större utsträckning tillämpas dock kriminalvård i frihet	O O O O C O O O O
3536	Diskussionen om kriminalvårdens utformning har under de senaste åren varit livlig .	diskussionen om kriminalvårdens utformning har under de senaste åren varit livlig	O O O O C O O O O C O	diskussionen om kriminalvårdens utformning har under de senaste åren varit livlig	O O O O C O O O O C O
3537	Saken kan ses ur flera synpunkter : anstaltsvård är ur samhällets synpunkt en mycket dyrbar vårdform .	saken kan ses ur flera synpunkter anstaltsvård är ur samhällets synpunkt en mycket dyrbar vårdform	O C C O O O O C O O O O O O O	saken ur flera synpunkter ses anstaltsvård ur samhällets synpunkt kan en är mycket dyrbar vårdform	O O O O F O O O O F O F O O O
3538	De intagna isoleras socialt och återfaller i stor utsträckning till brottslighet .	de intagna isoleras socialt och återfaller i stor utsträckning till brottslighet	O O C O O C O O O O O	de isoleras intagna socialt återfaller och i stor utsträckning till brottslighet	O F O O F O O O O O O
3539	Men kriminalvården i frihet medför också svåra problem .	men kriminalvården i frihet medför också svåra problem	O O O O C O O O	men kriminalvården i frihet medför också svåra problem	O O O O C O O O
3540	Hur välfärdssamhället skall lösa sina kriminalpolitiska problem beror på en mängd faktorer : forskning , opinionsbildning , väljarnas inställning och den lagstiftning och de anslag som riksdag och regering bestämmer sig för .	hur välfärdssamhället skall lösa sina kriminalpolitiska problem beror på en mängd faktorer forskning opinionsbildning väljarnas inställning och den lagstiftning och de anslag som riksdag och regering bestämmer sig för	O O C C O O O C O O O O O O O O O O O O O O O O O O C O O	hur välfärdssamhället lösa sina kriminalpolitiska problem skall beror på en mängd faktorer forskning opinionsbildning väljarnas inställning och den lagstiftning och de anslag som riksdag och regering bestämmer sig för	O O F O O O F C O O O O O O O O O O O O O O O O O O C O O
3541	Vilka felkällor kan finnas i polisstatistiken ?	vilka felkällor kan finnas i polisstatistiken	O O C C O O	vilka felkällor kan finnas i polisstatistiken	O O C C O O
3542	Hur mycket har olika tillgreppsbrott ökat från 1960 till 1967 ?	hur mycket har olika tillgreppsbrott ökat från 1960 till 1967	O O C O O C O O O O	hur mycket har olika tillgreppsbrott ökat från 1960 till 1967	O O C O O C O O O O
3543	Se Kriminalstatistik 1967 , Del 1 ( SOS ) .	se kriminalstatistik 1967 del 1 sos	C O O O O O	kriminalstatistik 1967 del 1 sos se	O O O O O F
3544	En sammanfattning av polisstatistiken finns i Statistisk Årsbok .	en sammanfattning av polisstatistiken finns i statistisk årsbok	O O O O C O O O	en sammanfattning av polisstatistiken i statistisk årsbok finns	O O O O O O O F
3545	Se vidare Brottsbalken kap. 8 ( stöld , rån och andra tillgreppsbrott ) ; Sveri m.fl. , kap. 1 ; Nelson , kap. De särskilda brotten .	se vidare brottsbalken kap. 8 stöld rån och andra tillgreppsbrott sveri m.fl. kap. 1 nelson kap. de särskilda brotten	C O O O O O O O O O O O O O O O O O O	vidare brottsbalken kap. 8 stöld rån se och andra tillgreppsbrott sveri m.fl. kap. 1 nelson kap. de särskilda brotten	O O O O O O F O O O O O O O O O O O O
3546	Varför har brottsligheten - och speciellt ungdomsbrottsligheten - i Sverige ökat så starkt under 1950- och 1960-talet ?	varför har brottsligheten och speciellt ungdomsbrottsligheten i sverige ökat så starkt under 1950- och 1960-talet	O C O O O O O O C O O O O O O	varför brottsligheten och speciellt ungdomsbrottsligheten i sverige så har starkt under ökat 1950- och 1960-talet	O O O O O O O O F O O F O O O
3547	Se SOU 1964:58 , kap. 3 ; Blomberg , kap. 11 ; Boalt m.fl. , kap. Brottslighet .	se sou 1964:58 kap. 3 blomberg kap. 11 boalt m.fl. kap. brottslighet	C O O O O O O O O O O O	se sou 1964:58 kap. 3 blomberg kap. 11 boalt m.fl. kap. brottslighet	C O O O O O O O O O O O
3548	Vilken åldersgrupp var 1961 den största inom brottstyperna inbrottsstöld , stöld , snatteri , biltillgrepp , rån , bedrägeri , skadegörelse ?	vilken åldersgrupp var 1961 den största inom brottstyperna inbrottsstöld stöld snatteri biltillgrepp rån bedrägeri skadegörelse	O O C O O O O O O O O O O O O	vilken åldersgrupp 1961 den största inom var brottstyperna inbrottsstöld stöld snatteri biltillgrepp rån bedrägeri skadegörelse	O O O O O O F O O O O O O O O
3549	Förklara olikheterna i fördelningen .	förklara olikheterna i fördelningen	C O O O	förklara olikheterna i fördelningen	C O O O
3550	Se SOU 1964:58 , s. 26 .	se sou 1964:58 s. 26	C O O O O	se sou 1964:58 s. 26	C O O O O
3551	Ta reda på liknande siffror för 1965 och 1966 .	ta reda på liknande siffror för 1965 och 1966	C O O O O O O O O	reda ta på liknande siffror för 1965 och 1966	O F O O O O O O O
3552	Se Brottsligheten 1965 och 1966 ( SOS ) .	se brottsligheten 1965 och 1966 sos	C O O O O O	se brottsligheten 1965 och 1966 sos	C O O O O O
3553	Se också Sveri m.fl. , kap. 1 .	se också sveri m.fl. kap. 1	C O O O O O	se också sveri m.fl. kap. 1	C O O O O O
3554	Vilka möjligheter att förebygga ungdomsbrottslighet finns eller borde finnas ?	vilka möjligheter att förebygga ungdomsbrottslighet finns eller borde finnas	O O C O C O O C C	vilka möjligheter finns förebygga att ungdomsbrottslighet borde finnas eller	O O C F O O F F O
3555	Se SOU 1964:58 , kap. 4 ; Blomberg , kap. 3 ; Eriksson , Kap. Samhället och ungdomsbrottslingarna .	se sou 1964:58 kap. 4 blomberg kap. 3 eriksson kap. samhället och ungdomsbrottslingarna	C O O O O O O O O O O O O	sou se 1964:58 kap. 4 blomberg kap. 3 eriksson kap. samhället och ungdomsbrottslingarna	O F O O O O O O O O O O O
3556	I vilken utsträckning är den dolda brottsligheten liktydig med barn- och ungdomsbrottslighet ?	i vilken utsträckning är den dolda brottsligheten liktydig med barn- och ungdomsbrottslighet	O O O C O O O O O O O O	i vilken utsträckning är den dolda brottsligheten liktydig med barn- och ungdomsbrottslighet	O O O C O O O O O O O O
3557	Se Åkerman , kap. Självdeklarerad brottslighet bland skolbarn ( K. Elmhorn ) .	se åkerman kap. självdeklarerad brottslighet bland skolbarn k. elmhorn	C O O O O O O O O	se åkerman kap. självdeklarerad brottslighet bland skolbarn k. elmhorn	C O O O O O O O O
3558	Vad innebär teorin om straffets allmänpreventiva effekt ?	vad innebär teorin om straffets allmänpreventiva effekt	O C O O O O O	vad teorin om straffets allmänpreventiva effekt innebär	O O O O O O F
3559	Vilken betydelse har denna teori haft ( och har den fortfarande ) för rättsutvecklingen ?	vilken betydelse har denna teori haft och har den fortfarande för rättsutvecklingen	O O C O O C O O O C O O	vilken betydelse denna teori haft för rättsutvecklingen har och har den fortfarande	O O O O F O O F O C O O
3560	Se Sveri m.fl. , kap. Kriminalpolitiska åtgärder ; Strahl , kap. 1 ; Åkerman , uppsatser av Börjeson och Gustafsson ; Blomberg , kap. 3 .	se sveri m.fl. kap. kriminalpolitiska åtgärder strahl kap. 1 åkerman uppsatser av börjeson och gustafsson blomberg kap. 3	C O O O O O O O O O O O O O O O O O	se sveri m.fl. kap. kriminalpolitiska åtgärder strahl kap. 1 åkerman uppsatser av börjeson och gustafsson blomberg kap. 3	C O O O O O O O O O O O O O O O O O
3561	Hur skall man inom kriminalvården kunna förena straff- och vårdsynpunkterna , dvs. skydda samhället mot brottslighet utan att ställa brottslingarna utanför samhället ?	hur skall man inom kriminalvården kunna förena straff- och vårdsynpunkterna dvs. skydda samhället mot brottslighet utan att ställa brottslingarna utanför samhället	O C O O O C C O O O O C O O O O O C O O O	hur kunna förena skall man inom kriminalvården straff- och vårdsynpunkterna dvs. skydda samhället mot brottslighet utan att ställa brottslingarna utanför samhället	O F F F O O O O O O O C O O O O O C O O O
3562	Se Sveri m.fl. , kapitlen Kriminalvård på anstalt och Övervakningsnämndernas organisation och verksamhet ; Nelson , kap. Verkställighet etc. ; Åkerman , kap. Fängelset som vårdform ( Börjeson ) .	se sveri m.fl. kapitlen kriminalvård på anstalt och övervakningsnämndernas organisation och verksamhet nelson kap. verkställighet etc. åkerman kap. fängelset som vårdform börjeson	C O O O O O O O O O O O O O O O O O O O O O	se sveri m.fl. kapitlen kriminalvård på anstalt och övervakningsnämndernas organisation och verksamhet nelson kap. verkställighet etc. åkerman kap. fängelset som vårdform börjeson	C O O O O O O O O O O O O O O O O O O O O O
3563	Men jag tror att orsakerna till många av våra samlevnadssvårigheter ligger djupare , är beroende av fundamentala byggstenar i vårt samhälle , i vår miljö .	men jag tror att orsakerna till många av våra samlevnadssvårigheter ligger djupare är beroende av fundamentala byggstenar i vårt samhälle i vår miljö	O O C O O O O O O O C O C O O O O O O O O O O	men jag tror att orsakerna till många är av våra samlevnadssvårigheter djupare beroende av fundamentala byggstenar i vårt samhälle ligger i vår miljö	O O C O O O O F O O O O O O O O O O O F O O O
3564	Låt mig börja från början - grunden för en harmonisk samlevnad - dvs individens förutsättningar för anpassning till andra individer .	låt mig börja från början grunden för en harmonisk samlevnad dvs individens förutsättningar för anpassning till andra individer	C O C O O O O O O O O O O O O O O O	låt mig börja från början grunden för en harmonisk samlevnad dvs individens förutsättningar för anpassning till andra individer	C O C O O O O O O O O O O O O O O O
3565	I viss mån är dessa förutsättningar beroende av arvsmässiga faktorer om än i obetydlig grad jämfört med miljö och fostran , säger dagens forskare på området .	i viss mån är dessa förutsättningar beroende av arvsmässiga faktorer om än i obetydlig grad jämfört med miljö och fostran säger dagens forskare på området	O O O C O O O O O O O O O O O O O O O O C O O O O	i viss mån dessa förutsättningar är beroende av arvsmässiga faktorer om än i obetydlig grad jämfört med miljö och fostran dagens säger forskare på området	O O O O O F O O O O O O O O O O O O O O O F O O O
3566	Barnen väljer inte själva sina föräldrar - men föräldrarna kan i relativt hög grad och borde i ännu högre grad påverka förutsättningarna för barnens uppväxt och forma miljön i vilken barnen växer upp , så att den erbjuder bästa tänkbara möjligheter för rik personlighetsutveckling och psykisk balans .	barnen väljer inte själva sina föräldrar men föräldrarna kan i relativt hög grad och borde i ännu högre grad påverka förutsättningarna för barnens uppväxt och forma miljön i vilken barnen växer upp så att den erbjuder bästa tänkbara möjligheter för rik personlighetsutveckling och psykisk balans	O C O O O O O O C O O O O O C O O O O C O O O O O C O O O O C O O O O C O O O O O O O O O	barnen väljer inte själva sina föräldrar men föräldrarna kan i relativt hög grad och i ännu högre grad förutsättningarna för barnens påverka borde uppväxt och forma miljön i vilken barnen växer upp så att den bästa tänkbara möjligheter för rik personlighetsutveckling och psykisk balans erbjuder	O C O O O O O O C O O O O O O O O O O O O F F O O C O O O O C O O O O O O O O O O O O O F
3567	Den miljö vi ser omkring oss idag är enligt min uppfattning knappast befrämjande för förmågan till harmonisk samlevnad varken med en person i ett två-förhållande , med medlemmarna av en familj eller i samhällets kollektivformer .	den miljö vi ser omkring oss idag är enligt min uppfattning knappast befrämjande för förmågan till harmonisk samlevnad varken med en person i ett två-förhållande med medlemmarna av en familj eller i samhällets kollektivformer	O O C O O O O O O O O O O O O O O O O O O O O O O O O O O O C O O O	den miljö enligt min uppfattning knappast är befrämjande för förmågan till harmonisk samlevnad varken med en person i ett två-förhållande med medlemmarna av en familj eller i samhällets kollektivformer vi ser omkring oss idag	O O O O O O F O O O O O O O O O O O O O O O O O O O O O O O C O O O
3568	Stadsplanerings- och byggnadslagstiftning hittills har tillåtit eller snarare främjat framväxten av enorma trista förorter där man ofta inte tillfredsställt ens minimifordringar på kollektiva service- och kontaktinrättningar .	stadsplanerings- och byggnadslagstiftning hittills har tillåtit eller snarare främjat framväxten av enorma trista förorter där man ofta inte tillfredsställt ens minimifordringar på kollektiva service- och kontaktinrättningar	O O O O C C O O O O O O O C O O O O C O O O O O O O	stadsplanerings- och byggnadslagstiftning hittills tillåtit framväxten av enorma trista förorter har eller snarare främjat där man ofta inte tillfredsställt ens minimifordringar på kollektiva service- och kontaktinrättningar	O O O O F O O O O O F O O C O O O O C O O O O O O O
3569	Situationen på landsbygden , i mindre orter eller i glesbygden är inte bättre .	situationen på landsbygden i mindre orter eller i glesbygden är inte bättre	O O O O O O O O O C O O	situationen på landsbygden i mindre orter eller i glesbygden inte är bättre	O O O O O O O O O O F O
3570	Överallt - i förorten med 12-våningshus eller i glesbygden med kilometrar eller mil mellan egnahemmen - lever den lilla familjen , den ensamma mamman eller pappan och de helt ensamstående i sina små separata kuber , som är som vattentäta skott mot påverkan utifrån , mot känslomässiga och andra befriande , stimulerande kontakter med andra människor .	överallt i förorten med 12-våningshus eller i glesbygden med kilometrar eller mil mellan egnahemmen lever den lilla familjen den ensamma mamman eller pappan och de helt ensamstående i sina små separata kuber som är som vattentäta skott mot påverkan utifrån mot känslomässiga och andra befriande stimulerande kontakter med andra människor	O O O O O O O O O O O O O O C O O O O O O O O O O O O O O O O O O C O O O O O O O O O O O O O O O O	överallt i förorten med 12-våningshus eller i glesbygden med kilometrar eller mil mellan egnahemmen lever den lilla familjen den ensamma mamman eller pappan och de helt ensamstående i sina små separata kuber som som vattentäta skott mot påverkan utifrån är mot känslomässiga och andra befriande stimulerande kontakter med andra människor	O O O O O O O O O O O O O O C O O O O O O O O O O O O O O O O O O O O O O O O F O O O O O O O O O O
3571	Mest paradoxal och påfallande är kanske ändå kubmentaliteten i förorterna med tusentals människor tätt inpå varandra men utan kontakt med varandra .	mest paradoxal och påfallande är kanske ändå kubmentaliteten i förorterna med tusentals människor tätt inpå varandra men utan kontakt med varandra	O O O O C O O O O O O O O O O O O O O O O	mest paradoxal och påfallande är kanske ändå kubmentaliteten i förorterna med tusentals människor tätt inpå varandra men utan kontakt med varandra	O O O O C O O O O O O O O O O O O O O O O
