idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
2090	Straffångar bröt sten med sådana händer – här .	straffångar bröt sten med sådana händer – här	O C O O O O O O	straffångar bröt sten med sådana händer – här	O C O O O O O O
2091	De konverserade om radio- och TV-bevakningen av festligheterna och kom därefter in på ett ämne som intresserade dem bägge :	de konverserade om radio- och tv-bevakningen av festligheterna och kom därefter in på ett ämne som intresserade dem bägge	O C O O O O O O O C O O O O O O C O O	de konverserade om radio- och tv-bevakningen av festligheterna och därefter in kom på ett ämne som intresserade dem bägge	O C O O O O O O O O O F O O O O C O O
2092	Jag undrar just vilken användning de skulle kunna få för ett radioklassrum i skolorna ute på landsbygden , om inte det i rätt stor utsträckning skulle kunna underlätta bristen på lärare här och på samma gång vidmakthålla en viss standard på såna ställen där lärarna kanhända inte är så där kolossalt välkvalificerade .	jag undrar just vilken användning de skulle kunna få för ett radioklassrum i skolorna ute på landsbygden om inte det i rätt stor utsträckning skulle kunna underlätta bristen på lärare här och på samma gång vidmakthålla en viss standard på såna ställen där lärarna kanhända inte är så där kolossalt välkvalificerade	O C O O O O C C C O O O O O O O O O O O O O O O C C C O O O O O O O O C O O O O O O O O O O C O O O O	jag undrar just vilken användning skulle kunna de för ett radioklassrum i skolorna få ute på landsbygden om inte det i rätt stor utsträckning skulle kunna underlätta bristen på lärare här och på samma gång vidmakthålla en viss standard på såna är ställen där lärarna kanhända inte så där kolossalt välkvalificerade	O C O O O F F O O O O O O F O O O O O O O O O O C C C O O O O O O O O C O O O O O F O O O O O O O O O
2093	Jag skulle gärna vilja tala med någon om den saken ... er chef kanhända ?	jag skulle gärna vilja tala med någon om den saken ... er chef kanhända	O C O C C O O O O O O O O O	jag gärna skulle vilja med tala någon om den saken ... er chef kanhända	O O F C O F O O O O O O O O
2094	Jag är inte särskilt pigg på att vända mig direkt till generaldirektören ...	jag är inte särskilt pigg på att vända mig direkt till generaldirektören ...	O C O O O O O O C O O O O	jag inte särskilt är pigg ... på att vända mig direkt till generaldirektören	O O O F O O O O C O O O O
2095	Det skulle heller inte göra mycket vare sig från eller till .	det skulle heller inte göra mycket vare sig från eller till	O C O O C O O O O O O	det heller inte mycket vare sig skulle göra från eller till	O O O O O O F F O O O
2096	De skrattade åt honom på nytt .	de skrattade åt honom på nytt	O C O O O O	de skrattade åt honom på nytt	O C O O O O
2097	Alla samlades för att hämta sina skivor av det grillade fåret , och den blonde , satte mannen från flygplatsen hälsade glatt med en köttskiva i nypan .	alla samlades för att hämta sina skivor av det grillade fåret och den blonde satte mannen från flygplatsen hälsade glatt med en köttskiva i nypan	O C O O C O O O O O O O O O O O O O C O O O O O O	alla samlades för hämta att sina skivor av det grillade fåret och den blonde satte mannen från flygplatsen hälsade glatt med en köttskiva i nypan	O C O F O O O O O O O O O O O O O O C O O O O O O
2098	Wentz , Hjalmar Wentz . Vi träffades på planet .	wentz hjalmar wentz vi träffades på planet	O O O O C O O	wentz hjalmar träffades wentz vi på planet	O O F O O O O
2099	Roland Dando sa att vi antagligen skulle träffa er på The Rhino .	roland dando sa att vi antagligen skulle träffa er på the rhino	O O C O O O C C O O O O	roland dando sa att vi antagligen skulle er på träffa the rhino	O O C O O O C O O F O O
2100	De drog sig åt sidan med sina tallrikar , och Wentz riktade sig till en kvinna som hade slagit sig ner i en av trädgårdsstolarna : Margot – får jag föreställa överste Bray .	de drog sig åt sidan med sina tallrikar och wentz riktade sig till en kvinna som hade slagit sig ner i en av trädgårdsstolarna margot – får jag föreställa överste bray	O C O O O O O O O O C O O O O O C C O O O O O O O O C O C O O	de drog sig åt sidan med sina tallrikar riktade och wentz sig till en kvinna som sig ner hade i en slagit av trädgårdsstolarna margot – får jag föreställa överste bray	O C O O O O O O F O O O O O O O O O F O O F O O O O C O C O O
2101	Nej , nej ... sitt för allt i världen kvar !	nej nej ... sitt för allt i världen kvar	O O O C O O O O O	nej nej ... sitt för allt i världen kvar	O O O C O O O O O
2102	I den allmänna uppståndelsen för att hitta någonstans där han kunde sitta såg han skenet från elden under spettet glimma över de glänsande släta ytorna i kvinnans ansikte alldeles som i glasen och i knivarnas och gafflarnas rörelser .	i den allmänna uppståndelsen för att hitta någonstans där han kunde sitta såg han skenet från elden under spettet glimma över de glänsande släta ytorna i kvinnans ansikte alldeles som i glasen och i knivarnas och gafflarnas rörelser	O O O O C O O O O O O O O C O O O C C C O O O O O O O O O O O O O O O O O O	i den allmänna uppståndelsen han skenet från elden under spettet såg för att hitta någonstans sitta där han kunde glimma över de glänsande släta ytorna i kvinnans ansikte alldeles som i glasen och i knivarnas och gafflarnas rörelser	O O O O O O O O O O F O O C O F O O F C O O O O O O O O O O O O O O O O O O
2103	Det blonda håret var uppborstat från en hög , rund panna och bakom öronen , på ett sätt som han förknippade med energiskt verksamma , kompetenta kvinnor .	det blonda håret var uppborstat från en hög rund panna och bakom öronen på ett sätt som han förknippade med energiskt verksamma kompetenta kvinnor	O O O C C O O O O O O O O O O O O O C O O O O O	det blonda håret var från en hög rund panna uppborstat och bakom öronen på ett sätt som förknippade han med energiskt verksamma kompetenta kvinnor	O O O C O O O O O F O O O O O O O F O O O O O O
2104	Pröva på lite , Margot , det smakar härligt ...	pröva på lite margot det smakar härligt ...	C O O O O O C O	pröva på lite margot ... det smakar härligt	C O O O O O C O
2105	Som om jag inte vore tjock nog ändå ...	som om jag inte vore tjock nog ändå ...	O O O O C O O O O	som om jag vore inte tjock nog ändå ...	O O O F O O O O O
2106	Men hon tog en liten bit frasig svål från sin mans gaffel .	men hon tog en liten bit frasig svål från sin mans gaffel	O O C O O O O O O O O O	men hon en liten bit frasig svål från tog sin mans gaffel	O O O O O O O O F O O O
2107	Uppriktigt sagt så är det här första gången på en hel vecka som vi har haft en chans att få slå oss ner och äta .	uppriktigt sagt så är det här första gången på en hel vecka som vi har haft en chans att få slå oss ner och äta	O C O C O O O O O O O O O O C C O O O C C O O O C	uppriktigt sagt så det här första gången på en hel vecka är som vi har haft en chans att få slå oss ner äta och	O C O O O O O O O O O F O O C C O O O C C O O F O
2108	Margot har varit tvungen att stå i köket själv från sex på morronen , en del kvällar ända till tio .	margot har varit tvungen att stå i köket själv från sex på morronen en del kvällar ända till tio	O C C C O C O O O O O O O O O O O O O	margot tvungen varit har att stå i köket själv från sex på morronen en del kvällar ända till tio	O F C F O C O O O O O O O O O O O O O
2109	Hon har bokstavligen inte suttit vid ett dukat bord ...	hon har bokstavligen inte suttit vid ett dukat bord ...	O C O O C O O O O O	hon suttit bokstavligen har inte vid ett dukat bord ...	O F O F O O O O O O
2110	Nja , nästan på ... Jag måste i varje fall ha druckit hundratals koppar kaffe ...	nja nästan på ... jag måste i varje fall ha druckit hundratals koppar kaffe ...	O O O O O C O O O C C O O O O	nja nästan på ... druckit jag måste i varje fall hundratals koppar kaffe ... ha	O O O O F O F O O O O O O O F
2111	Ja , med ena handen . Medan du rörde i grytorna för fullt med den andra .	ja med ena handen medan du rörde i grytorna för fullt med den andra	O O O O O O C O O O O O O O	ja med ena handen medan du rörde i grytorna för fullt med den andra	O O O O O O C O O O O O O O
2112	Kocken gav sig i väg för att vara med på självständighetsfesten , och sen dess har vi inte sett till honom ... bara en liten stund på eftermiddan , sa han , bara för att titta på alla storheter som man har sett i tidningarna ... tja , vad skulle man säga ?	kocken gav sig i väg för att vara med på självständighetsfesten och sen dess har vi inte sett till honom ... bara en liten stund på eftermiddan sa han bara för att titta på alla storheter som man har sett i tidningarna ... tja vad skulle man säga	O C O O O O O C O O O O O O C O O C O O O O O O O O O C O O O O C O O O O O C C O O O O O C O C	kocken gav sig i väg för att vara med på självständighetsfesten och har sen sett dess vi inte till honom ... bara en liten stund på eftermiddan sa han bara för att titta på alla storheter som man har sett i tidningarna säga ... tja vad man skulle	O C O O O O O C O O O O F O F O O O O O O O O O O O O C O O O O C O O O O O C C O O F O O O O F
2113	Vi tyckte att det i alla fall var hans stora dag .	vi tyckte att det i alla fall var hans stora dag	O C O O O O O C O O O	vi att det i alla fall hans var tyckte stora dag	O O O O O O O C F O O
2114	Kvinnan blottade ett välformat leende i mörkret .	kvinnan blottade ett välformat leende i mörkret	O C O O O O O	kvinnan ett välformat leende blottade i mörkret	O O O O F O O
2115	Hur i all världens dar har ni kunnat klara er ? undrade Bray .	hur i all världens dar har ni kunnat klara er undrade bray	O O O O O C O C C O C O	hur i all världens dar har ni kunnat klara er undrade bray	O O O O O C O C C O C O
2116	Hon gjorde en liten gest och skrattade , men hennes man inföll ivrigt med händerna över tallriken som han balanserade på knäna :	hon gjorde en liten gest och skrattade men hennes man inföll ivrigt med händerna över tallriken som han balanserade på knäna	O C O O O O C O O O C O O O O O O O C O O	hon en liten gest gjorde skrattade och men hennes man inföll ivrigt med händerna över tallriken som han på knäna balanserade	O O O O F F O O O O C O O O O O O O O O F
2117	Det var vad vi hade i torsdags . Och i går ... Bara etthundranio , det var allt ...	det var vad vi hade i torsdags och i går ... bara etthundranio det var allt ...	O C O O O O O O O C O O O O C O O	det och i går ... var var bara etthundranio det allt ... vad vi hade i torsdags	O O O O O F F O O O O O O O C O O
2118	De skrattade båda .	de skrattade båda	O C O	de skrattade båda	O C O
2119	Bray höjde sitt ölkrus med vin mot henne .	bray höjde sitt ölkrus med vin mot henne	O C O O O O O O	bray sitt ölkrus med vin höjde mot henne	O O O O O F O O
2120	Vi får ju inte glömma att jag har fått hjälp , sade hon .	vi får ju inte glömma att jag har fått hjälp sade hon	O C O O C O O C C O C O	vi ju glömma inte får att jag har fått hjälp sade hon	O O F O F O O C C O C O
2121	Wentz satte ifrån sig sitt glas bredvid stolen för att dra hela uppmärksamheten till det uttalande som han nu skulle göra .	wentz satte ifrån sig sitt glas bredvid stolen för att dra hela uppmärksamheten till det uttalande som han nu skulle göra	O C O O O O O O O O C O O O O O O O O C C	wentz ifrån sig sitt glas satte bredvid stolen för dra att hela uppmärksamheten till det uttalande som han nu skulle göra	O O O O O F O O O F O O O O O O O O O C C
2122	Jag fick honom från arbetsförmedlingen ... jag tänkte , för all del , vi kan ju alltid försöka , så dom skickade över honom . Fem års praktik . Allting prima .	jag fick honom från arbetsförmedlingen ... jag tänkte för all del vi kan ju alltid försöka så dom skickade över honom fem års praktik allting prima	O C O O O O O O O O O O C O O O O C O O C O O C O O	jag fick honom från arbetsförmedlingen fem års praktik allting prima ... jag tänkte för all del försöka kan vi ju alltid så dom skickade över honom	O C O O O O O O O O O O C O O O F C O O O O O C O O
2123	Hustrun lyssnade stilla skrattande , majestätiskt tillbakalutad för ett ögonblick .	hustrun lyssnade stilla skrattande majestätiskt tillbakalutad för ett ögonblick	O C O C O C O O O	hustrun lyssnade stilla skrattande majestätiskt tillbakalutad för ett ögonblick	O C O C O C O O O
2124	Fem års praktik . Men kan ni gissa som vad ?	fem års praktik men kan ni gissa som vad	O O O O C O C O O	fem års kan praktik men ni som vad gissa	O O F O O O O O F
2125	Ni vet dom där barberarna under mangoträden där borta , alldeles innan man kommer till fattigbasaren ?	ni vet dom där barberarna under mangoträden där borta alldeles innan man kommer till fattigbasaren	O C O O O O O O O O O O C O O	ni dom där barberarna vet under mangoträden där borta alldeles innan man till fattigbasaren kommer	O O O O F O O O O O O O O O F
2126	Vår pojkes kommentar tycker jag var toppen .	vår pojkes kommentar tycker jag var toppen	O O O C O C O	vår pojkes kommentar jag tycker var toppen	O O O O F C O
2127	Nåja – skål för alla galningar ! sade Wentz och fattade entusiastiskt sitt glas .	nåja – skål för alla galningar sade wentz och fattade entusiastiskt sitt glas	O O O O O O C O O C O O O	nåja sade – skål för alla galningar wentz och entusiastiskt sitt glas fattade	O F O O O O O O O O O O F
2128	Varenda människa vet att man måste vara galen för att av egen fri vilja slå sig ner i såna här länder .	varenda människa vet att man måste vara galen för att av egen fri vilja slå sig ner i såna här länder	O O C O O C C O O O O O O O C O O O O O O	varenda människa att måste man vara vet galen för att av egen fri vilja slå sig ner i såna här länder	O O O F O F F O O O O O O O C O O O O O O
2129	Överste Bray ska inte driva hotell .	överste bray ska inte driva hotell	O O C O C O	överste bray ska inte driva hotell	O O C O C O
2130	Hon hade en dämpad , tonlös röst och bröt inte så kraftigt som mannen .	hon hade en dämpad tonlös röst och bröt inte så kraftigt som mannen	O C O O O O O C O O O O O	hon en dämpad tonlös röst hade och bröt inte så kraftigt som mannen	O O O O O F O C O O O O O
2131	Jag är inte lika modig som ni .	jag är inte lika modig som ni	O C O O O O O	jag är inte lika modig som ni	O C O O O O O
2132	Aha – är ni så säker på det ? sade Wentz .	aha – är ni så säker på det sade wentz	O O C O O O O O C O	aha – sade ni så säker på det är wentz	O O F O O O O O F O
2133	Vi visste inte heller vad vi skulle komma att ägna oss åt till sist .	vi visste inte heller vad vi skulle komma att ägna oss åt till sist	O C O O O O C C O C O O O O	vi inte visste heller vad vi skulle komma att ägna oss åt till sist	O O F O O O C C O C O O O O
2134	I varje fall föreställde vi oss inte för ett ögonblick att vi skulle bli ägare till Silver Rhino , sade hon stillsamt .	i varje fall föreställde vi oss inte för ett ögonblick att vi skulle bli ägare till silver rhino sade hon stillsamt	O O O C O O O O O O O O C C O O O O C O O	i varje fall vi oss inte för ett ögonblick föreställde att vi bli skulle ägare till silver rhino sade hon stillsamt	O O O O O O O O O F O O F F O O O O C O O
2135	Nej , men det är en annan historia , sade Wentz .	nej men det är en annan historia sade wentz	O O O C O O O C O	nej är men det en annan historia sade wentz	O F O O O O O C O
2136	Jaså verkligen ? skrattade han .	jaså verkligen skrattade han	O O C O	jaså verkligen skrattade han	O O C O
2137	Tja , det kan kanske hända .	tja det kan kanske hända	O O C O C	tja hända det kan kanske	O F O F O
2138	Fast jag föreställer mig förstås att baren på Silver Rhino är en minst lika lämpligt ställe som något annat om man vill ta reda på vad som verkligen händer och sker .	fast jag föreställer mig förstås att baren på silver rhino är en minst lika lämpligt ställe som något annat om man vill ta reda på vad som verkligen händer och sker	O O C O O O O O O O C O O O O O O O O O O C C O O O O O C O C	fast jag föreställer mig förstås att baren på silver rhino är en minst lika lämpligt ställe som något annat om man ta vill reda på vad som verkligen händer och sker	O O C O O O O O O O C O O O O O O O O O O F F O O O O O C O C
2139	Om man vill få reda på hur mycket otäckheter som förekommer ... så stämmer det .	om man vill få reda på hur mycket otäckheter som förekommer ... så stämmer det	O O C C O O O O O O O C O C O	om få man vill reda ... på hur mycket otäckheter som förekommer så stämmer det	O F O F O O O O O O O C O C O
2140	Mrs Wentz sade det med ett tonfall som tydde på att den talande inte riktade sig till någon annan än sig själv .	mrs wentz sade det med ett tonfall som tydde på att den talande inte riktade sig till någon annan än sig själv	O O C O O O O O C O O O C O O O O O O O O C	mrs wentz det med ett tonfall sade tydde som på att inte riktade sig till någon annan än sig själv den talande	O O O O O O F F O O O O C O O O O O O O O C
2141	Hur folk fortfarande tänker med blodet och njuter av att hysa förakt ... så stämmer det . Baren på Silver Rhino .	hur folk fortfarande tänker med blodet och njuter av att hysa förakt ... så stämmer det baren på silver rhino	O O O C O O O O O O O C O O C O O O C O	hur folk fortfarande tänker med blodet baren på silver rhino och njuter av att hysa förakt ... så stämmer det	O O O C O O O O O O O C O O C O O O C O
2142	Vår son Stephen har hand om ruljangsen i kväll .	vår son stephen har hand om ruljangsen i kväll	O O O C O O O O O	vår son stephen hand har om ruljangsen i kväll	O O O O F O O O O
2143	Det är märkvärdigt hur lätt han har för att tas med dom där ... bättre än jag själv kan jag försäkra .	det är märkvärdigt hur lätt han har för att tas med dom där ... bättre än jag själv kan jag försäkra	O C O O O O C O O C O O O O O O O O C O C	det är märkvärdigt hur lätt har han tas för att med dom där ... bättre kan än jag själv försäkra jag	O C O O O F O F O O O O O O O F O O O F O
2144	Han sätter dom på plats .	han sätter dom på plats	O C O O O	han sätter dom på plats	O C O O O
2145	Vi lovade att han skulle få en liberal uppfostran när vi bröt upp från Sydafrika , förstår ni .	vi lovade att han skulle få en liberal uppfostran när vi bröt upp från sydafrika förstår ni	O C O O C C O O O O O C O O O C O	vi lovade skulle få att han en liberal uppfostran när vi bröt upp från sydafrika förstår ni	O C F F O O O O O O O C O O O C O
2146	Mrs Wentz hade satt ifrån sig tallriken och lutade sig tillbaka , ut ur ljuskretsen från elden , ett stort ansikte som glimmade i mörkret , hålor i stället för ögon .	mrs wentz hade satt ifrån sig tallriken och lutade sig tillbaka ut ur ljuskretsen från elden ett stort ansikte som glimmade i mörkret hålor i stället för ögon	O O C C O O O O C O O O O O O O O O O O O O O O O C O O	mrs wentz hade ifrån sig tallriken satt och sig tillbaka ut ur ljuskretsen lutade från elden ett stort ansikte hålor i stället för ögon som i mörkret glimmade	O O C O O O F O O O O O O F O O O O O O O O O O O O O F
2147	Han går i sista klassen i gymnasiet i Lugard , sade Wentz oskuldsfullt .	han går i sista klassen i gymnasiet i lugard sade wentz oskuldsfullt	O C O O O O O O O C O O	han i sista klassen går i gymnasiet i lugard sade wentz oskuldsfullt	O O O O F O O O O C O O
2148	Ska du inte äta upp det ?	ska du inte äta upp det	C O O C O O	du äta ska inte upp det	O F F O O O
2149	Den töcknigt vita handen gjorde en avvisande gest :	den töcknigt vita handen gjorde en avvisande gest	O O O O C O O O	den töcknigt vita handen gjorde en avvisande gest	O O O O C O O O
2150	Ta det du , Hjalmar .	ta det du hjalmar	C O O O	ta det du hjalmar	C O O O
2151	Det regnade , och folk började småhuttra ute på verandan och drog sig långsamt in .	det regnade och folk började småhuttra ute på verandan och drog sig långsamt in	O C O O C C O O O O C O O O	det regnade började och folk ute på verandan småhuttra drog och sig långsamt in	O C F O O O O O F F O O O O
2152	En grupp förde en högljudd diskussion kring den tomma eldstaden där ölflaskorna stod uppstaplade ...	en grupp förde en högljudd diskussion kring den tomma eldstaden där ölflaskorna stod uppstaplade ...	O O C O O O O O O O O O O C C	en grupp förde en högljudd diskussion kring den tomma eldstaden ... där stod ölflaskorna uppstaplade	O O C O O O O O O O O O F O C
2153	bankade på guvernörens dörr med en panga medan dom andra var bara en hop snoriga barnungar ...	bankade på guvernörens dörr med en panga medan dom andra var bara en hop snoriga barnungar ...	C O O O O O O O O O C O O O O O O	på guvernörens dörr med en panga medan dom andra bankade bara var en hop snoriga barnungar ...	O O O O O O O O O F O F O O O O O
2154	Dando hade vid det här laget lyckats dra till sig ett visst buttert , förargat intresse från en ung patriot i socialdepartementet , en glitterögd likgiltighet från Doris Manyema , en av landets tre eller fyra kvinnor med akademisk examen , och ett visst roat gillande från en flykting från Sydafrika , vars gulbruna hy , lilla näsa och finskurna läppar skilde honom från de båda andras djupa svärta .	dando hade vid det här laget lyckats dra till sig ett visst buttert förargat intresse från en ung patriot i socialdepartementet en glitterögd likgiltighet från doris manyema en av landets tre eller fyra kvinnor med akademisk examen och ett visst roat gillande från en flykting från sydafrika vars gulbruna hy lilla näsa och finskurna läppar skilde honom från de båda andras djupa svärta	O C O O O O C C O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O C O O O O O O O O O O O O O C O O O O O O O	dando hade vid det här laget lyckats till sig dra ett visst buttert förargat intresse från en ung patriot i socialdepartementet en glitterögd likgiltighet från doris manyema en av landets tre eller fyra kvinnor med akademisk examen och ett visst roat gillande från en flykting från sydafrika vars gulbruna hy lilla näsa och finskurna läppar honom skilde från de båda andras djupa svärta	O C O O O O C O O F O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O C O O O O O O O O O O O O O O F O O O O O O
2155	I ljuset avtecknade sig Margot Wentz' huvud som galjonsfiguren på ett fartyg ovan kroppens skrov :	i ljuset avtecknade sig margot wentz' huvud som galjonsfiguren på ett fartyg ovan kroppens skrov	O O C O O O O O O O O O O O O	i ljuset avtecknade sig margot wentz' huvud som galjonsfiguren på ett fartyg ovan kroppens skrov	O O C O O O O O O O O O O O O
2156	en snygg , mörkblond kvinna med dubbelhaka , kort , framträdande näsa som sköt ut från den magnifika pannan , akvarelltonade ögon , understrukna av djupa fåror av trötthet som löpte ner mot båda kinderna .	en snygg mörkblond kvinna med dubbelhaka kort framträdande näsa som sköt ut från den magnifika pannan akvarelltonade ögon understrukna av djupa fåror av trötthet som löpte ner mot båda kinderna	O O O O O O O O O O O O C O O O O O C O O O O O O C O O O O	en snygg mörkblond kvinna med dubbelhaka kort framträdande näsa akvarelltonade ögon som sköt ut från den magnifika pannan understrukna av djupa fåror av trötthet som ner löpte mot båda kinderna	O O O O O O O O O O O O C O O O O O C O O O O O O O F O O O
2157	Med ett frånvarande leende mot Bray tvärs över rummet tog hon för ett ögonblick hand om en övergiven skönhet .	med ett frånvarande leende mot bray tvärs över rummet tog hon för ett ögonblick hand om en övergiven skönhet	O O O O O O O O O C O O O O O O O O O	med ett frånvarande leende mot bray tvärs över rummet tog hon för ett ögonblick hand om en övergiven skönhet	O O O O O O O O O C O O O O O O O O O
2158	När han slöt sig till gruppen stod de och lyssnade på henne .	när han slöt sig till gruppen stod de och lyssnade på henne	O O C O O O C O O C O O	när han sig slöt till gruppen stod de och på lyssnade henne	O O O F O O C O O O F O
2159	Vi behöver inte tvista om den saken ; vi kan utgå ifrån att kolonialism är oförsvarlig , för oss , inte sant ?	vi behöver inte tvista om den saken vi kan utgå ifrån att kolonialism är oförsvarlig för oss inte sant	O C O C O O O O C C O O O C O O O O O	vi inte behöver tvista om den saken utgå vi är ifrån att kolonialism oförsvarlig för oss kan inte sant	O O F C O O O F O F O O O O O O F O O
2160	Ni anser det , jag anser det ... utmärkt !	ni anser det jag anser det ... utmärkt	O C O O O O C O	ni anser det ... utmärkt jag anser det	O C O O O O C O
2161	Timothy Odara stod med slutna ögon och lutade sig mot väggen med en aning tillbakadragna läppar , vaken och intresserad .	timothy odara stod med slutna ögon och lutade sig mot väggen med en aning tillbakadragna läppar vaken och intresserad	O O C O O O O C O O O O O O O O O O O	timothy stod odara med slutna ögon och lutade sig mot väggen med en aning tillbakadragna läppar vaken och intresserad	O F O O O O O C O O O O O O O O O O O
2162	... ursäkta , i fyrtioåtta år stod ni under brittiskt herravälde , arbetade i deras gruvor , drog vägar åt dom , byggde städer , bodde i skjul och passade opp på dom , städade efter dom , blev behandlade som skit ... men nu när allt det där är överståndet , tror ni verkligen att det över huvud taget fanns något sätt för er att träda in i den moderna världen utan lidande ?	... ursäkta i fyrtioåtta år stod ni under brittiskt herravälde arbetade i deras gruvor drog vägar åt dom byggde städer bodde i skjul och passade opp på dom städade efter dom blev behandlade som skit ... men nu när allt det där är överståndet tror ni verkligen att det över huvud taget fanns något sätt för er att träda in i den moderna världen utan lidande	O O O O O C O O O O C O O O C O O O C O C O O O C O O O C O O C C O O O O O O O O O C O C O O O O O O O C O O O O O C O O O O O O O	... ursäkta i fyrtioåtta år stod ni under brittiskt herravälde arbetade i deras gruvor drog vägar åt dom städer byggde bodde i skjul och passade opp på dom efter dom städade blev som skit behandlade ... men nu är tror när allt det där överståndet ni verkligen att det över huvud fanns taget något sätt för er träda att in i den moderna världen utan lidande	O O O O O C O O O O C O O O C O O O O F C O O O C O O O O O F C O O F O O O F F O O O O O O O O O O O F O O O O O F O O O O O O O O
2163	Tror ni att det fanns någon annan som kunde ha gett er alfabetet och elektricitet och tagit kål på malariamyggan ... av ren människokärlek ?	tror ni att det fanns någon annan som kunde ha gett er alfabetet och elektricitet och tagit kål på malariamyggan ... av ren människokärlek	C O O O C O O O C C C O O O O O C O O O O O O O	tror ni att det fanns någon annan som kunde er ha gett alfabetet och elektricitet och kål på malariamyggan ... av ren människokärlek tagit	C O O O C O O O C O F F O O O O O O O O O O O F
2164	Någon enda som inte i gengäld skulle ha avkrävt er den allra sista droppen av svett och det allra sista unset av stolthet ?	någon enda som inte i gengäld skulle ha avkrävt er den allra sista droppen av svett och det allra sista unset av stolthet	O O O O O O C C C O O O O O O O O O O O O O O	någon enda som inte i gengäld skulle ha avkrävt er den allra sista droppen av svett och det allra sista unset av stolthet	O O O O O O C C C O O O O O O O O O O O O O O
2165	Det är nämligen den kalla verkligheten .	det är nämligen den kalla verkligheten	O C O O O O	det är nämligen den kalla verkligheten	O C O O O O
2166	Eftersom det gudskelov varade mindre än två generationer – var det inte från er synpunkt värt det hela ?	eftersom det gudskelov varade mindre än två generationer – var det inte från er synpunkt värt det hela	O O O C O O O O O C O O O O O O O O	eftersom det gudskelov mindre än två generationer – varade det var inte från er synpunkt värt det hela	O O O O O O O O F O F O O O O O O O
2167	Skulle någon ha släppt fram er gratis ?	skulle någon ha släppt fram er gratis	C O C C O O O	någon ha fram släppt skulle er gratis	O F O C F O O
2168	Det är det jag frågar ...	det är det jag frågar ...	O C O O O C	det är det ... jag frågar	O C O O O C
2169	Skulle ni inte vara tvungna att punga ut med priset i lidande ?	skulle ni inte vara tvungna att punga ut med priset i lidande	C O O C C O C O O O O O	skulle ni inte tvungna vara att punga ut med priset i lidande	C O O F F O C O O O O O
2170	Nej , nej ... ni gör det vanliga misstaget att betrakta det afrikanska folkets liv som ett slags vakuum ... och så kom kolonialisterna och vi fick liv ... i era compounder och på era bakgårdar .	nej nej ... ni gör det vanliga misstaget att betrakta det afrikanska folkets liv som ett slags vakuum ... och så kom kolonialisterna och vi fick liv ... i era compounder och på era bakgårdar	O O O O C O O O O C O O O O O O O O O O O C O O O C O O O O O O O O O	nej gör nej ... ni det vanliga misstaget att det afrikanska folkets liv som betrakta ett slags vakuum ... och så kom kolonialisterna fick och vi liv ... i era compounder och på era bakgårdar	O F O O O O O O O O O O O O F O O O O O O C O F O O O O O O O O O O O
2171	Hon skakade långsamt på huvudet medan Odara talade .	hon skakade långsamt på huvudet medan odara talade	O C O O O O O C	hon skakade långsamt på huvudet medan odara talade	O C O O O O O C
2172	Det enda jag vill ha sagt är detta : gå inte omkring med det förgångnas lidanden som en kvarnsten om halsen .	det enda jag vill ha sagt är detta gå inte omkring med det förgångnas lidanden som en kvarnsten om halsen	O O C O O C C C C O O O O O O O O O O O	det enda detta är sagt jag ha vill inte omkring med det förgångnas lidanden gå som en kvarnsten om halsen	O O O F F O C F O O O O O O F O O O O O
2173	Vad innebär oavhängighet ... jag säger avsiktligt inte frihet , jag gillar inte den sortens stora ord ... vad innebär i så fall er oavhängighet ?	vad innebär oavhängighet ... jag säger avsiktligt inte frihet jag gillar inte den sortens stora ord ... vad innebär i så fall er oavhängighet	O C O O O C O O O O C O O O O O O O C O O O O O	vad innebär oavhängighet ... jag avsiktligt inte säger frihet jag gillar inte den sortens stora ord ... vad innebär i så fall er oavhängighet	O C O O O O O F O O C O O O O O O O C O O O O O
2174	Det förgångna har ett värde uteslutande för politiska syften , sade Hjalmar . Han kunde lika gärna ha sagt : hon har rätt .	det förgångna har ett värde uteslutande för politiska syften sade hjalmar han kunde lika gärna ha sagt hon har rätt	O C C O O O O O O C O O C O O C C O C O	det förgångna ett värde uteslutande för politiska syften har hjalmar sade han kunde lika sagt gärna ha hon har rätt	O C O O O O O O F O F O C O F O F O C O
2175	Någon sade : Se opp med mannen från CIA !	någon sade se opp med mannen från cia	O C C O O O O O	någon sade se opp med mannen från cia	O C C O O O O O
2176	Naturligtvis , Curtis , sade Hjalmar .	naturligtvis curtis sade hjalmar	O O C O	naturligtvis curtis sade hjalmar	O O C O
2177	Men om ni måste göra det genom att låta alla dessa fyrtio år , eller hur många det nu var , sitta till bords med er och era barn ... ach , det är inte sunt , jag mår illa när jag tänker på det .	men om ni måste göra det genom att låta alla dessa fyrtio år eller hur många det nu var sitta till bords med er och era barn ... ach det är inte sunt jag mår illa när jag tänker på det	O O O C C O O O O C O O O O O O O O O C C O O O O O O O O O C O O O C O O O C O O	men om göra ni det ... måste genom att alla dessa fyrtio år eller hur många låta var det nu sitta till bords med er och era barn ach är det inte sunt jag mår illa när tänker jag på det	O O F O O O F O O O O O O O O O F F O O C O O O O O O O O F O O O O C O O F O O O
