idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
759	Og hetta gera teir , av tí at teir hvörki kenna faðirin ella meg .	og hetta gera teir av tí at teir hvörki kenna faðirin ella meg	O O C O O O O O O C O O O	og hetta gera teir av tí at teir hvörki faðirin kenna ella meg	O O C O O O O O O O F O O
760	Men hetta havi eg talað til tykkara , fyri at tit , tá ið tann stund kemur , skulu minnast , at eg havi sagt tykkum tað .	men hetta havi eg talað til tykkara fyri at tit tá ið tann stund kemur skulu minnast at eg havi sagt tykkum tað	O O C O C O O O O O O C C O O O C O O C C O O	men hetta havi eg talað til tykkara minnast fyri at skulu ið tann stund kemur tit tá havi at eg sagt tykkum tað	O O C O C O O F O O F O O O C O O F O O C O O
761	Men hetta segði eg tykkum ikki av fyrstu tíð , við tað at eg var hjá tykkum .	men hetta segði eg tykkum ikki av fyrstu tíð við tað at eg var hjá tykkum	O O C O O O O O O O O O O C O O	men var hetta segði eg tykkum ikki av fyrstu tíð við tað at eg hjá tykkum	O F O F O O O O O O O O O O O O
762	"Men nú fari eg burtur til hansara , sum sendi meg ; og eingin tykkara spyr meg : "" Hvar fert tú ? """	men nú fari eg burtur til hansara sum sendi meg og eingin tykkara spyr meg hvar fert tú	O O C O O O O O C O O O O C O O C O	men nú fari eg burtur til hansara sum sendi meg og eingin tykkara spyr meg hvar fert tú	O O C O O O O O C O O O O C O O C O
763	Men av tí at eg havi talað hetta til tykkara , hevur sorg fylt hjarta tykkara .	men av tí at eg havi talað hetta til tykkara hevur sorg fylt hjarta tykkara	O O O C O C O O O O C C O O O	men av tí at eg havi hetta til tykkara talað sorg fylt hjarta tykkara hevur	O O O O O C O O O F O F O O F
764	Men eg sigi tykkum sannleikan :	men eg sigi tykkum sannleikan	O O C O O	men eg tykkum sigi sannleikan	O O O F O
765	Tað er tykkum at gagni , at eg fari burtur . Tí at fari eg ikki burtur , kemur talsmaðurin ikki til tykkara ; men fari eg burtur skal eg senda hann til tykkara .	tað er tykkum at gagni at eg fari burtur tí at fari eg ikki burtur kemur talsmaðurin ikki til tykkara men fari eg burtur skal eg senda hann til tykkara	O C O O O O O O C O O C O O O O C O O O O C O C O O O C O O	tað er tykkum at gagni fari at eg burtur tí at eg ikki fari burtur kemur talsmaðurin ikki til tykkara men eg fari burtur skal eg senda hann til tykkara	O C O O O F O O O O O O O F O C O O O O O O F O C O C O O O
766	Og tá ið hann kemur , skal hann sannföra heimin um synd og um rættvísi og um dóm .	og tá ið hann kemur skal hann sannföra heimin um synd og um rættvísi og um dóm	O O C O C O O O O O O O O O O O C	og tá ið hann kemur hann sannföra heimin skal um synd og um rættvísi og um dóm	O O O O C O F O F O O O O O O O O
767	Um synd , av tí at teir ikki trúgva á meg ; um rættvísi , av tí at eg fari til faðirin , og tit síggja meg ikki longur ; men um dóm , av tí at hövdingin í hesum heimi er dömdur .	um synd av tí at teir ikki trúgva á meg um rættvísi av tí at eg fari til faðirin og tit síggja meg ikki longur men um dóm av tí at hövdingin í hesum heimi er dömdur	O O O O O O O O O O O O O O O O C O O O O C O O O O C O O O O O O O O C C	um synd av tí at teir ikki trúgva á meg um rættvísi av tí at eg til faðirin fari og tit síggja meg ikki longur men um dóm av tí er dömdur at hövdingin í hesum heimi	O O O O O O O C O O O O O O O O O O F O O C O O O O O O O O F F O O O O O
768	Enn havi eg nógv at siga tykkum ; men tit eru ikki mentir at bera tað nú .	enn havi eg nógv at siga tykkum men tit eru ikki mentir at bera tað nú	O C O O O C O O O C O C O C O O	enn havi eg nógv at siga tykkum men tit ikki eru mentir at tað bera nú	O C O O O C O O O O F C O O F O
769	Men tá ið hann kemur , sannleikans andi , tá skal hann vegleiða tykkum til allan sannleikan ; tí at hann skal ikki tala av sær sjálvum , men hvat sum hann hoyrir , skal hann tala , og tað , sum skal koma , skal hann kunngera tykkum .	men tá ið hann kemur sannleikans andi tá skal hann vegleiða tykkum til allan sannleikan tí at hann skal ikki tala av sær sjálvum men hvat sum hann hoyrir skal hann tala og tað sum skal koma skal hann kunngera tykkum	O O O C O C O O O O O O O C O O O O C O C O O O O C O C O O O C O O C O C O O C C	men tá ið hann sannleikans andi kemur tá skal hann vegleiða tykkum til allan sannleikan tí tala at hann skal ikki av sær sjálvum men hvat sum hann hoyrir skal hann tala skal og koma sum skal tað hann kunngera tykkum	O O O O O O F O C O C O O O O O F O O F O O O O O O O O C C O C F O F O F O O C O
770	Hann skal dýrmeta meg ; tí at hann skal taka av mínum og kunngera tykkum .	hann skal dýrmeta meg tí at hann skal taka av mínum og kunngera tykkum	O C C O O O O C C O O O C O	hann skal dýrmeta meg tí at skal hann taka av mínum og kunngera tykkum	O C C O O O F O C O O O C O
771	Alt tað , sum faðirin hevur , er mítt .	alt tað sum faðirin hevur er mítt	O O O O C C O	alt tað sum faðirin hevur er mítt	O O O O C C O
772	Tí segði eg , at hann tekur av mínum og kunnger tykkum .	tí segði eg at hann tekur av mínum og kunnger tykkum	O C O O O C O O O C O	tí eg segði at hann av tekur mínum kunnger og tykkum	O O F O O O F O F O O
773	"Um lítla stund , og tit síggja meg ikki longur , og aftur um lítla stund , tá skulu tit síggja meg . """	um lítla stund og tit síggja meg ikki longur og aftur um lítla stund tá skulu tit síggja meg	O O O O O C O O O O O O O O O C O C O	um lítla stund og tit meg ikki longur síggja skulu og aftur um lítla stund síggja tá tit meg	O O O O O O O O F F O O O O O F O O O
774	"Tá sögdu nakrir av lærusveinum hansara hvör við annan : "" Hvat er hetta , sum hann sigur við okkum : Um lítla stund , og tit síggja meg ikki , og aftur um lítla stund , og tit skulu síggja meg , og : Eg fari til faðirin ? """	tá sögdu nakrir av lærusveinum hansara hvör við annan hvat er hetta sum hann sigur við okkum um lítla stund og tit síggja meg ikki og aftur um lítla stund og tit skulu síggja meg og eg fari til faðirin	O C O O O O O O O O C O O O O O O O O C O O O O O O O C O O O O C C O O O C O O	tá sögdu nakrir av lærusveinum hansara hvör við annan hvat er hetta sum hann við okkum sigur um lítla stund og tit síggja meg ikki og aftur um lítla stund og tit síggja skulu meg og eg fari til faðirin	O C O O O O O O O O C O O O O O F O O O O O C O O O O O O O O O F F O O O C O O
775	"Teir sögdu tí : "" Hvat er hetta , sum hann sigur : Um lítla stund ."	teir sögdu tí hvat er hetta sum hann sigur um lítla stund	O C O O C O O O C O O O	teir sögdu tí hvat er hetta sum sigur hann um lítla stund	O C O O C O O F O O O O
776	"Vit skilja ikki , hvat hann talar . """	vit skilja ikki hvat hann talar	O C O O O C	vit skilja ikki hvat hann talar	O C O O O C
777	"Jesus visti , at teir ætlaðu at spyrja hann , og hann segði við teir : "" Er tað hetta , tit skifta orð um tykkara millum , at eg segði : Um lítla stund , og tit síggja meg ikki , og aftur um lítla stund , og tit skulu síggja meg ?"	jesus visti at teir ætlaðu at spyrja hann og hann segði við teir er tað hetta tit skifta orð um tykkara millum at eg segði um lítla stund og tit síggja meg ikki og aftur um lítla stund og tit skulu síggja meg	O C O O O O O O O C O C O O O C O O C O O O C O O O O O O C O O O O O C O O O O C C O	jesus visti at teir ætlaðu at spyrja hann og hann við teir tað hetta er segði tit orð um tykkara millum skifta at segði eg um lítla stund og tit meg ikki síggja og aftur um lítla stund síggja skulu og tit meg	O C O O C O C O O O O O O O F F O O O O O F O F O O O O O O O O F O O O O O F F O O O
778	Sanniliga , sanniliga sigi eg tykkum : Tit skulu gráta og eymka tykkum , men heimurin skal fegnast :	sanniliga sanniliga sigi eg tykkum tit skulu gráta og eymka tykkum men heimurin skal fegnast	O O C O O O C C O C O O O C C	sanniliga sanniliga sigi eg tykkum tit skulu gráta eymka og tykkum men heimurin fegnast skal	O O C O O O C C F O O O O F F
779	Tit skulu verða sorgarbundnir , men sorg tykkara skal verða vend til gleði .	tit skulu verða sorgarbundnir men sorg tykkara skal verða vend til gleði	O C C O O O O C C C O O	tit skulu verða sorgarbundnir men sorg tykkara vend til gleði verða skal	O C C O O O O F O O F F
780	Konan , sum skal eiga barn , hevur sorg , tí at tími hennara er komin ; men tá ið hon hevur átt barnið , kemur henni ikki longur neyðina í hug fyri gleðina um , at ein menniskja er född í heimin .	konan sum skal eiga barn hevur sorg tí at tími hennara er komin men tá ið hon hevur átt barnið kemur henni ikki longur neyðina í hug fyri gleðina um at ein menniskja er född í heimin	O C O O O C C O O O O C C O O C O O O O O O O O O O C C O O O O O C C O O	konan sum skal eiga barn hevur sorg tí at tími hennara komin er men tá ið hon hevur átt barnið kemur henni ikki longur neyðina í hug fyri gleðina um at ein menniskja född í heimin er	O O C C O C O O O O O F F O O O O C C O C O O O O O O O O O O O O F O O F
781	Eisini tit hava tá nú sorg , men eg skal síggja tykkum aftur , og tá skal hjarta tykkara gleðast , og eingin skal taka gleði tykkara frá tykkum .	eisini tit hava tá nú sorg men eg skal síggja tykkum aftur og tá skal hjarta tykkara gleðast og eingin skal taka gleði tykkara frá tykkum	O O C O O O O O C C O O O O C O O C O O C C O O O O	eisini tit hava tá nú sorg skal men eg tykkum síggja aftur og tá skal hjarta tykkara gleðast og eingin skal gleði tykkara taka frá tykkum	O O C O O O F O O O F O O O C O O C O O C O O F O O
782	Og tann dagin skulu tit ikki spyrja meg um nakað .	og tann dagin skulu tit ikki spyrja meg um nakað	O O O C O O C O O O	og tann dagin tit ikki skulu spyrja meg um nakað	O O O O O F C O O O
783	Sanniliga , sanniliga sigi eg tykkum : Hvat tit so biðja faðirin um , tað skal hann geva tykkum í navni mínum .	sanniliga sanniliga sigi eg tykkum hvat tit so biðja faðirin um tað skal hann geva tykkum í navni mínum	O O C O O O O O C O O O C O C O O O O	sanniliga sanniliga eg sigi tykkum hvat tit so biðja faðirin um geva tað skal hann tykkum í navni mínum	O O O F O O O O C O O F O F O O O O O
784	Higar til hava tit einki biðið um í navni mínum .	higar til hava tit einki biðið um í navni mínum	O O C O O C O O O O	higar til hava tit einki biðið um í navni mínum	O O C O O C O O O O
785	Biðið , og tit skulu fáa , fyri at gleði tykkara kann verða fullkomin .	biðið og tit skulu fáa fyri at gleði tykkara kann verða fullkomin	C O O C C O O O O C C O	biðið og kann tit skulu fyri fáa at gleði tykkara fullkomin verða	C O F O F O F O O O O F
786	Hetta havi eg talað til tykkara í líknilsum .	hetta havi eg talað til tykkara í líknilsum	O C O C O O O O	hetta havi eg talað til tykkara í líknilsum	O C O C O O O O
787	Tann stund kemur , tá ið eg ikki longur skal tala til tykkara í líknilsum , men beint fram kunngera tykkum um faðirin .	tann stund kemur tá ið eg ikki longur skal tala til tykkara í líknilsum men beint fram kunngera tykkum um faðirin	O O C O O O O O C C O O O O O O O C O O O	tann stund kemur tá ið eg ikki longur tala til skal tykkara í líknilsum men beint fram kunngera tykkum um faðirin	O O C O O O O O F O F O O O O O O C O O O
788	Tann dagin skulu tit biðja í navni mínum , og eg sigi tykkum ikki , at eg skal biðja faðirin fyri tykkum ; tí at faðirin sjálvur elskar tykkum , av tí at tit hava elskað meg og trúð , at eg eri gingin út frá faðirinum .	tann dagin skulu tit biðja í navni mínum og eg sigi tykkum ikki at eg skal biðja faðirin fyri tykkum tí at faðirin sjálvur elskar tykkum av tí at tit hava elskað meg og trúð at eg eri gingin út frá faðirinum	O O C O C O O O O O C O O O O O C C O O O O O O C O O O O O C C O O C O O C C O O O	tann dagin skulu tit biðja í navni mínum og eg tykkum sigi ikki at eg skal faðirin biðja fyri tykkum tí at elskar faðirin sjálvur tykkum av tí at tit hava elskað meg trúð og at eg gingin eri út frá faðirinum	O O C O C O O O O O O F O O O C O F O O O O F O O O O O O O C C O F O O O F F O O O
789	"Eg eri gingin út frá faðirinum og eri komin í heimin ; eg fari úr heiminum aftur og fari til faðirin . """	eg eri gingin út frá faðirinum og eri komin í heimin eg fari úr heiminum aftur og fari til faðirin	O C C O O O O C C O O O C O O O O C O O	eg eri gingin út frá faðirinum og komin eri í heimin eg fari úr heiminum aftur og fari til faðirin	O C C O O O O F F O O O C O O O O C O O
790	"Lærusveinar hansara siga : "" Sí , nú talar tú beint fram og sigur einki líknilsi ."	lærusveinar hansara siga sí nú talar tú beint fram og sigur einki líknilsi	O O O C O C O O O O C O O	lærusveinar hansara siga sí nú tú talar beint fram og sigur einki líknilsi	O O O C O O F O O O C O O
791	"Nú vita vit , at tú veitst alt , og at tær ikki törvar , at nakar spyr teg ; tess vegna trúgva vit , at tú ert komin frá Guði . """	nú vita vit at tú veitst alt og at tær ikki törvar at nakar spyr teg tess vegna trúgva vit at tú ert komin frá guði	O C O O O C O O O O O C O O C O O O C O O O C C O O	nú vita vit at tú veitst alt og at tær törvar ikki at nakar teg spyr tess trúgva vegna vit at tú komin ert frá guði	O C O O O C O O O O F O O O O F O F O O O O F F O O
792	"Jesus svaraði teimum : "" Nú trúgva tit !"	jesus svaraði teimum nú trúgva tit	O C O O C O	jesus svaraði teimum nú trúgva tit	O C O O C O
793	Sí , tann stund kemur og er longu komin , tá ið tit skulu spjaðast sundur , hvör til sítt , og lata meg vera einsamallan eftir .	sí tann stund kemur og er longu komin tá ið tit skulu spjaðast sundur hvör til sítt og lata meg vera einsamallan eftir	C O O C O C O C O O O C C O O O O O C O C O O	sí tann stund kemur og longu er komin spjaðast tá ið tit sundur skulu hvör til sítt og lata meg vera einsamallan eftir	C O O C O O F C F O O O O F O O O O C O C O O
794	Tó eri eg ikki einsamallur , tí at faðirin er við mær .	tó eri eg ikki einsamallur tí at faðirin er við mær	O C O O O O O O C O O	tó eg ikki einsamallur tí er at faðirin við eri mær	O O O O O F O O O F O
795	Hetta havi eg talað til tykkara , til tess at tit skulu hava frið í mær .	hetta havi eg talað til tykkara til tess at tit skulu hava frið í mær	O C O C O O O O O O C C O O O	hetta skulu eg havi til tykkara til hava tess at tit talað frið í mær	O F O F O O O F O O O F O O O
796	"Í heiminum hava tit trongd ; men havið gott treyst , eg havi vunnið sigur av heiminum . """	í heiminum hava tit trongd men havið gott treyst eg havi vunnið sigur av heiminum	O O C O O O C O O O C C O O O	í heiminum hava tit trongd men havið gott treyst eg havi vunnið sigur av heiminum	O O C O O O C O O O C C O O O
797	"Hetta talaði Jesus og hann lyfti upp eygum sínum til himmalin og segði : "" Faðir , tímin er komin ; ger son tín dýrmettan , til tess at sonurin skal dýrmeta teg ; eins og tú hevur givið honum vald á öllum holdi , til tess at hann kann geva öllum teimum , sum tú hevur givið honum , ævigt lív ."	hetta talaði jesus og hann lyfti upp eygum sínum til himmalin og segði faðir tímin er komin ger son tín dýrmettan til tess at sonurin skal dýrmeta teg eins og tú hevur givið honum vald á öllum holdi til tess at hann kann geva öllum teimum sum tú hevur givið honum ævigt lív	O C O O O C O O O O O O C O O C C C O O O O O O O C O O C C O O O C C O O O O O O O C C O O O O O O C C O	hetta talaði jesus og hann lyfti upp eygum sínum til himmalin og segði er komin faðir tímin ger dýrmettan son tín til tess at skal sonurin dýrmeta teg eins og tú givið honum vald á öllum holdi hevur til tess at hann kann geva öllum teimum sum tú givið hevur honum ævigt lív	O C O O O C O O O O O O C F F O O C F O O O O O F O C O O O O F O O O O O F O O O O C C O O O O F F O O O
798	Men hetta er hitt æviga lívið , at teir kenna teg , hin eina , sanna Guð , og tann , sum tú sendi , Jesus Krist .	men hetta er hitt æviga lívið at teir kenna teg hin eina sanna guð og tann sum tú sendi jesus krist	O O C O O O O O C O O O O O O O O O O O C	men hetta er hitt æviga lívið at teir teg hin kenna eina sanna guð og tann sum tú sendi jesus krist	O O C O O O O O O O F O O O O O O O C O O
799	Eg havi dýrmett teg á jörðini við at fullföra tann gerning , sum tú fekst mær at gera ; og ger tú nú meg dýrmettan , faðir , hjá tær við teirri dýrd , sum eg hevði hjá tær , áðr enn heimurin var til .	eg havi dýrmett teg á jörðini við at fullföra tann gerning sum tú fekst mær at gera og ger tú nú meg dýrmettan faðir hjá tær við teirri dýrd sum eg hevði hjá tær áðr enn heimurin var til	O C C O O O O O C O O O O C O O C O C O O O O O O O O O O C O O O O O C O O C	eg dýrmett havi teg á jörðini við at fullföra tann gerning sum tú fekst mær gera at og ger tú nú meg dýrmettan faðir hjá tær við teirri dýrd sum eg hevði hjá tær áðr enn heimurin var til	O F F O O O O O C O O O O C O F O O C O O O C O O O O O O O O C O O O O O C O
800	Eg havi opinberað navn títt fyri teimum monnum , sum tú gavst mær úr heiminum ; teir vóru tínir , og tú gavst mær teir , og teir hava varðveitt orð títt .	eg havi opinberað navn títt fyri teimum monnum sum tú gavst mær úr heiminum teir vóru tínir og tú gavst mær teir og teir hava varðveitt orð títt	O C C O O O O O O C O O O C O O O O O C O O O O C C O O	eg navn títt fyri teimum monnum teir havi gavst sum tú mær úr heiminum tínir vóru opinberað og tú mær gavst teir varðveitt hava og teir orð títt	O O O O O O O F F O O O O O O C F O O O F O F F O O O O
801	Nú vita teir , at alt , sum tú hevur givið mær , er frá tær ; tí at orðini , sum tú gavst mær , havi eg givið teimum , og teir hava tikið við teimum , og teir hava sannað til fulnar , at eg eri komin frá tær , og teir hava trúð , at tú hevur sent meg .	nú vita teir at alt sum tú hevur givið mær er frá tær tí at orðini sum tú gavst mær havi eg givið teimum og teir hava tikið við teimum og teir hava sannað til fulnar at eg eri komin frá tær og teir hava trúð at tú hevur sent meg	O C O O O C O O O O O C C O O O C O C O O O C O O O C C O O O O C C O O O O C C O O O O C C O O C C O	nú vita teir at alt sum tú givið mær hevur er frá tær tí at orðini sum gavst tú mær havi eg givið teimum og teir hava tikið við teimum sannað hava og teir til fulnar at eg eri komin frá tær hava og trúð teir at tú hevur sent meg	O C O O O O O F O F C O O O O O O F O O C O C O O O C C O O F F O O O O O O C C O O F O F O O O C C O
802	Eg biði fyri teimum ; ikki fyri heiminum biði eg , men fyri teimum , sum tú gavst mær , tí at teir eru tínir ; og alt mítt er títt , og títt er mítt , og eg eri vorðin dýrmettur í teimum . Og eg eri ikki longur í heiminum , men teir eru í heiminum , og eg komi til tín .	eg biði fyri teimum ikki fyri heiminum biði eg men fyri teimum sum tú gavst mær tí at teir eru tínir og alt mítt er títt og títt er mítt og eg eri vorðin dýrmettur í teimum og eg eri ikki longur í heiminum men teir eru í heiminum og eg komi til tín	O C O O O O O C O O O O O O O C O O O O C O O O C O O O C O O O O O O C O O O O C O O O C C O O C O O C O O	eg biði fyri teimum ikki fyri heiminum eg men fyri er teimum sum tú gavst mær tí at teir biði tínir og alt mítt eri títt og títt mítt eru og eg eri vorðin dýrmettur í teimum og eg ikki longur í heiminum eru men er teir í heiminum og eg til tín komi	O C O O O O O O O O F O O O C O O O O F O O O O F O O O O F O O C C C O O O O O O O O F O F O O O O O O O F
803	Heilagi faðir , varðveit teir í navni tínum , sum tú hevur givið mær , til tess at teir mega vera eitt eins og vit .	heilagi faðir varðveit teir í navni tínum sum tú hevur givið mær til tess at teir mega vera eitt eins og vit	O O C O O O O O O O O C C O O O O O O C C O	heilagi faðir varðveit teir í navni tínum sum givið tú hevur mær til tess at teir mega vera eitt eins og vit	O O C O O O O O F O F O O O O O C C O O O O
804	Tá ið eg var hjá teimum , varðveitti eg teir í navni tínum , sum tú hevur givið mær , og eg vardi teir , og eingin teirra glataðist uttan glatanarsonurin , fyri at skriftin skuldi ganga út .	tá ið eg var hjá teimum varðveitti eg teir í navni tínum sum tú hevur givið mær og eg vardi teir og eingin teirra glataðist uttan glatanarsonurin fyri at skriftin skuldi ganga út	O O O C O O C O O O O O O O C C O O O C O O O O C O O O O O C C O	tá ið eg hjá teimum var varðveitti eg teir í navni tínum sum tú hevur givið mær og eg teir vardi og eingin teirra glataðist uttan glatanarsonurin fyri at skriftin ganga út skuldi	O O O O O F C O O O O O O O C C O O O O F O O O C O O O O O F O F
805	Men nú komi eg til tín ; og hetta tali eg í heiminum , til tess at teir skulu hava gleði mína fullkomna í sær sjálvum .	men nú komi eg til tín og hetta tali eg í heiminum til tess at teir skulu hava gleði mína fullkomna í sær sjálvum	O O C O O O O O C O O O O O O O C C O O O O O O	men komi nú eg til tín og hetta tali eg í heiminum til tess at teir skulu hava gleði mína fullkomna í sær sjálvum	O F O O O O O O C O O O O O O O C C O O O O O O
806	Eg havi givið teimum orð títt ; og heimurin hevur hatað teir , av tí at teir ikki eru av heiminum , eins og eg ikki eri av heiminum .	eg havi givið teimum orð títt og heimurin hevur hatað teir av tí at teir ikki eru av heiminum eins og eg ikki eri av heiminum	O C C O O O O O C C O O O O O O C O O O O O O C O O	eg teimum orð títt givið havi og heimurin hatað eri eru teir av tí hevur at teir ikki av heiminum eins og eg ikki av heiminum	O O O O F F O O F F F O O O F O O O O O O O O O O O
807	Ikki biði eg , at tú skalt taka teir burtur úr heiminum , men at tú skalt varðveita teir frá tí illa .	ikki biði eg at tú skalt taka teir burtur úr heiminum men at tú skalt varðveita teir frá tí illa	O C O O O C C O O O O O O O C C O O O O	ikki biði eg at tú skalt taka teir burtur úr heiminum men at tú skalt varðveita teir frá tí illa	O C O O O C C O O O O O O O C C O O O O
808	Teir eru ikki av heiminum , eins og eg ikki eri av heiminum .	teir eru ikki av heiminum eins og eg ikki eri av heiminum	O C O O O O O O O C O O	teir ikki av heiminum eins og eri eru eg ikki av heiminum	O O O O O O F F O O O O
809	Halga teir í sannleikanum ; orð títt er sannleiki .	halga teir í sannleikanum orð títt er sannleiki	C O O O O O C O	halga teir í sannleikanum orð títt er sannleiki	C O O O O O C O
810	Eins og tú hevur sent meg í heimin , soleiðis havi eg eisini sent teir í heimin ; og eg halgi meg sjálvan fyri teir , til tess at eisini teir skulu verða halgaðir í sannleika .	eins og tú hevur sent meg í heimin soleiðis havi eg eisini sent teir í heimin og eg halgi meg sjálvan fyri teir til tess at eisini teir skulu verða halgaðir í sannleika	O O C O O C O O O O O C C O O O O O C O O O O O O O O O C C C O O	eins og tú hevur sent meg í heimin soleiðis eg eisini sent havi teir í heimin og halgi eg meg sjálvan fyri teir til tess at halgaðir verða eisini teir skulu í sannleika	O O O C C O O O O O O F F O O O O F O O O O O O O O F F O O F O O
811	Men eg biði ikki eina fyri hesum , men eisini fyri teimum , sum fyri orð teirra fara at trúgva á meg , at teir allir mega vera eitt , at eins og tú , faðir , ert í mær og eg eri í tær , teir eisini mega vera í okkum , til tess at heimurin skal trúgva , at tú hevur sent meg .	men eg biði ikki eina fyri hesum men eisini fyri teimum sum fyri orð teirra fara at trúgva á meg at teir allir mega vera eitt at eins og tú faðir ert í mær og eg eri í tær teir eisini mega vera í okkum til tess at heimurin skal trúgva at tú hevur sent meg	O O C O O O O O O O O O O O C C O O O O O O C O O O O C O O O O C C O O O O O O O O C O C O O O O C C O O C C O	men eg biði ikki eina fyri hesum men eisini fyri teimum fara sum fyri orð teirra at á meg trúgva at teir allir mega vera eitt at eins og tú faðir ert í mær og eg eri í tær teir eisini mega vera í okkum til tess trúgva at skal heimurin at hevur tú meg sent	O O C O O O O O O O O F O O O O O O O F O O O C C O O O O O O C O O O O C O O O O C C O O O O F O C O O F O O F
812	Og dýrdina , sum tú hevur givið mær , havi eg givið teimum , til tess at teir mega vera eitt , eins og vit eru eitt , eg í teimum og tú í mær , til tess at teir mega vera fullkomiliga sameindir til eitt , til tess at heimurin má sanna , at tú hevur sent meg , og at tú hevur elskað teir , eins og tú hevur elskað meg .	og dýrdina sum tú hevur givið mær havi eg givið teimum til tess at teir mega vera eitt eins og vit eru eitt eg í teimum og tú í mær til tess at teir mega vera fullkomiliga sameindir til eitt til tess at heimurin má sanna at tú hevur sent meg og at tú hevur elskað teir eins og tú hevur elskað meg	O O C O C O O O O O C C O O O O C O O O O O O O O O O O O O O C C O O O C C O C O O O O C C O O C C O O O O C C O O O O C C O	og dýrdina sum tú hevur givið mær eg teimum til vera tess at teir eitt eins og vit eitt eg í teimum givið og havi tú í mega mær til tess til at teir mega vera fullkomiliga sameindir til eitt eru tess at sanna heimurin má at tú hevur sent meg elskað og at hevur tú teir eins og hevur elskað tú meg	O O O O C C O O O O F O O O O O O O O O O O F O F O O F O O O O O O C C O C O O F O O F O F O O C C O F O O C O O O O F F O O
813	Faðir , eg vil , at teir , sum tú hevur givið mær , eisini skulu vera hjá mær , har sum eg eri , til tess at teir mega skoða dýrd mína , sum tú hevur givið mær ; tí at tú hevur elskað meg , áðr enn heimurin var grundaður .	faðir eg vil at teir sum tú hevur givið mær eisini skulu vera hjá mær har sum eg eri til tess at teir mega skoða dýrd mína sum tú hevur givið mær tí at tú hevur elskað meg áðr enn heimurin var grundaður	O O C O O O C C O O O O O C O O O O O C C O O O C C O O O O C C O O O C C O O O O C C	faðir eg vil at teir givið sum tú hevur mær eisini skulu vera hjá mær har sum eg eri til tess at teir skoða dýrd mína mega sum tú hevur givið mær tí at tú elskað hevur meg áðr enn heimurin var grundaður	O O C O O F O O F O O C C O O O O O C O O O O F O O F O O C C O O O O F F O O O O C C
814	Rættvísi faðir , og heimurin hevur ikki kent teg ; men eg havi kent teg , og hesir hava sannað , at tú hevur sent meg .	rættvísi faðir og heimurin hevur ikki kent teg men eg havi kent teg og hesir hava sannað at tú hevur sent meg	O O O O C O C O O O C C O O O C C O O C C O	rættvísi faðir kent og heimurin ikki teg hevur men eg havi kent teg og sannað hesir hava at tú hevur sent meg	O O F O O O O F O O C C O O F O F O O C C O
815	"Og eg havi kunngjört teimum navn títt og skal kunngera tað , til tess at kærleikin , sum tú hevur elskað meg við , skal vera í teimum og eg í teimum . """	og eg havi kunngjört teimum navn títt og skal kunngera tað til tess at kærleikin sum tú hevur elskað meg við skal vera í teimum og eg í teimum	O O C C O O O O C C O O O O O C C O O O O O O O O C C O O	og eg teimum kunngjört havi navn títt vera og tað skal skal til tess at sum tú hevur elskað meg við kærleikin kunngera í teimum og eg í teimum	O O O C F O O F O O F F O O O O O C C O O O F O O O O O O
816	Tá ið Jesus hevði sagt hetta , gekk hann út við lærusveinum sínum og yvir um lökin Kedron , har sum ein urtagarður var , sum hann fór inn í og lærusveinar hansara .	tá ið jesus hevði sagt hetta gekk hann út við lærusveinum sínum og yvir um lökin kedron har sum ein urtagarður var sum hann fór inn í og lærusveinar hansara	O C O O O O O O O O O O O O O O C O O C C O O O C O O O O O	tá sagt ið jesus hevði hetta gekk hann út við lærusveinum sínum og yvir um lökin kedron har sum ein urtagarður var sum hann fór inn í og lærusveinar hansara	O F O O F O C O O O O O O O O O O O O O O C O O C O O O O O
817	Men eisini Judas , sum sveik hann , kendi staðin , tí at Jesus var ofta komin saman har við lærusveinum sínum .	men eisini judas sum sveik hann kendi staðin tí at jesus var ofta komin saman har við lærusveinum sínum	O O O C O O O C O O O C O C O O O O O	men eisini judas sum hann sveik kendi staðin tí at jesus var ofta komin saman har við lærusveinum sínum	O O O O O F C O O O O C O C O O O O O
818	Tá tók Judas vaktarmenninar og nakrar sveinar frá hövuðsprestunum og Farisearunum við sær og kemur hagar við kyndlum og lompum og vápnum .	tá tók judas vaktarmenninar og nakrar sveinar frá hövuðsprestunum og farisearunum við sær og kemur hagar við kyndlum og lompum og vápnum	O C O O O O O O O O O O O O C O O O O O O O	tá judas vaktarmenninar og nakrar sveinar tók frá hövuðsprestunum og farisearunum við sær og kemur hagar við kyndlum og lompum og vápnum	O O O O O O F O O O O O O O C O O O O O O O
819	"Tá ið Jesus nú visti alt , sum koma skuldi yvir hann , gekk hann fram og segði við teir : "" Hvörjum leita tit eftir ? """	tá ið jesus nú visti alt sum koma skuldi yvir hann gekk hann fram og segði við teir hvörjum leita tit eftir	O C O O O O O C O O C C O O O C O O O C O O	tá ið jesus nú visti alt sum yvir hann koma skuldi gekk hann fram og segði við teir leita hvörjum tit eftir	O O O O C O O O O F F C O O O C O O F O O O
820	"Teir svaraðu honum : "" Eftir Jesusi úr Nazaret . """	teir svaraðu honum eftir jesusi úr nazaret	O C O O O O O	teir honum eftir jesusi úr nazaret svaraðu	O O O O O O F
