idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
3374	Södra stambanan passerar således varken genom Jönköping , Växjö , Kristianstad eller Hälsingborg utan mitt emellan dessa gamla städer .	södra stambanan passerar således varken genom jönköping växjö kristianstad eller hälsingborg utan mitt emellan dessa gamla städer	O O C O O O O O O O O O O O O O O	södra stambanan således varken genom jönköping passerar växjö kristianstad eller hälsingborg utan mitt emellan dessa gamla städer	O O O O O O F O O O O O O O O O O
3375	I stället uppkom nya centra : Nässjö , Alvesta , Hässleholm , Eslöv .	i stället uppkom nya centra nässjö alvesta hässleholm eslöv	O O C O O O O O O	i stället uppkom nya centra nässjö alvesta hässleholm eslöv	O O C O O O O O O
3376	Undersök med utgångspunkt i detta schema din egen stad .	undersök med utgångspunkt i detta schema din egen stad	C O O O O O O O O	undersök med utgångspunkt i detta schema din egen stad	C O O O O O O O O
3377	Till vilken typ hör den ?	till vilken typ hör den	O O O C O	till vilken typ hör den	O O O C O
3378	Eller har flera faktorer påverkat dess utveckling ?	eller har flera faktorer påverkat dess utveckling	O C O O C O O	eller flera faktorer har påverkat dess utveckling	O O O F C O O
3379	Har den utvecklats från en typ av stad till en annan ?	har den utvecklats från en typ av stad till en annan	C O C O O O O O O O O	den har utvecklats från en typ av stad till en annan	O F C O O O O O O O O
3380	Använd uppslagsböcker och olika stadshistorier eller broschyrer .	använd uppslagsböcker och olika stadshistorier eller broschyrer	C O O O O O O	uppslagsböcker och olika stadshistorier eller broschyrer använd	O O O O O O F
3381	Staden , sådan den byggdes under 1800-talet , har blivit utsatt för mycken kritik .	staden sådan den byggdes under 1800-talet har blivit utsatt för mycken kritik	O O C C C O O O O C O O	staden sådan byggdes den under 1800-talet blivit har utsatt för mycken kritik	O O F O O O F F C O O O
3382	Då Haussmann och Napoleon III skapade det nutida Paris centrum strävade de att skapa intryck av monumentalitet , genom breda gator , stora torg , statyer , kolonner , palats och offentliga byggnader i gatuperspektivens fond .	då haussmann och napoleon iii skapade det nutida paris centrum strävade de att skapa intryck av monumentalitet genom breda gator stora torg statyer kolonner palats och offentliga byggnader i gatuperspektivens fond	O O O O O C O O O O C O O C O O O O O O O O O O O O O O O O O	då haussmann och napoleon iii skapade det nutida paris centrum strävade de att intryck av monumentalitet genom breda gator stora torg statyer kolonner palats skapa och offentliga byggnader i gatuperspektivens fond	O O O O O C O O O O C O O O O O O O O O O O O O F O O O O O O
3383	Kritikerna har menat att dessa stadsdelar ger intryck av stel och formell monumentalitet , saknar den naturvuxna medeltida stadens intimitet , har öppna platser , som saknar annan uppgift än att omge en ointressant staty och som är folktomma , livlösa , har husen grupperade i stora , likformiga kvartersblock , utan omväxling i stadsbilden .	kritikerna har menat att dessa stadsdelar ger intryck av stel och formell monumentalitet saknar den naturvuxna medeltida stadens intimitet har öppna platser som saknar annan uppgift än att omge en ointressant staty och som är folktomma livlösa har husen grupperade i stora likformiga kvartersblock utan omväxling i stadsbilden	O C C O O O C O O O O O O C O O O O O C O O O C O O O O C O O O O C O O O C O O O O O O O O O O	kritikerna menat har att dessa stadsdelar ger intryck av stel och formell monumentalitet saknar den naturvuxna medeltida stadens intimitet har öppna platser som annan uppgift är än att omge en ointressant staty och som saknar folktomma livlösa husen har grupperade i stora likformiga kvartersblock utan omväxling i stadsbilden	O F F O O O C O O O O O O C O O O O O C O O O O O F O O C O O O O O F O O O F O O O O O O O O O
3384	Tag själv ställning till hur en stads centrala delar bör bebyggas .	tag själv ställning till hur en stads centrala delar bör bebyggas	C O O O O O O O O C C	tag själv ställning till hur en stads centrala delar bör bebyggas	C O O O O O O O O C C
3385	Hur ter sig de öppna platserna i din egen hemstad ?	hur ter sig de öppna platserna i din egen hemstad	O C O O O O O O O O	hur sig ter de öppna platserna i din egen hemstad	O O F O O O O O O O
3386	Har de någon funktion eller är de enbart folktomma , utsparade kvarter , numera eventuellt parkeringsplatser ?	har de någon funktion eller är de enbart folktomma utsparade kvarter numera eventuellt parkeringsplatser	C O O O O C O O O O O O O O	de någon funktion eller de har enbart är folktomma utsparade kvarter numera eventuellt parkeringsplatser	O O O O O F O F O O O O O O
3387	De stora kvartersblocken , med en trist bakgård i centrum , var en skapelse inte bara av monumentalitetsidealet utan också av de höga tomtpriserna , som framtvingade exploateringen och gav upphov till de solfattiga bakgårdarna .	de stora kvartersblocken med en trist bakgård i centrum var en skapelse inte bara av monumentalitetsidealet utan också av de höga tomtpriserna som framtvingade exploateringen och gav upphov till de solfattiga bakgårdarna	O O O O O O O O O C O O O O O O O O O O O O O C O O C O O O O O	de stora kvartersblocken med en trist bakgård i centrum var en skapelse inte bara av monumentalitetsidealet utan också av de höga tomtpriserna som exploateringen framtvingade och gav upphov till de solfattiga bakgårdarna	O O O O O O O O O C O O O O O O O O O O O O O O F O C O O O O O
3388	Redan på 1890-talet började Wienarkitekten Otto Wagner sträva efter att förvandla kvarterens inre till en trädgård med grönska och lekplatser .	redan på 1890-talet började wienarkitekten otto wagner sträva efter att förvandla kvarterens inre till en trädgård med grönska och lekplatser	O O O C O O O C O O C O O O O O O O O O	redan på 1890-talet började wienarkitekten otto wagner sträva efter att förvandla kvarterens inre till en trädgård med grönska och lekplatser	O O O C O O O C O O C O O O O O O O O O
3389	Undersök i din egen stad , om du kan finna exempel på båda dessa typer av kvarter .	undersök i din egen stad om du kan finna exempel på båda dessa typer av kvarter	C O O O O O O C C O O O O O O O	i din egen stad undersök om du finna exempel på båda dessa typer kan av kvarter	O O O O F O O F O O O O O F O O
3390	I stadsmiljön utgör parker och grönområden en viktig del i våra dagar .	i stadsmiljön utgör parker och grönområden en viktig del i våra dagar	O O C O O O O O O O O O	i stadsmiljön utgör parker och grönområden en viktig del i våra dagar	O O C O O O O O O O O O
3391	Medeltidens trånga städer hade emellertid inget rum för parker innanför försvarsmurarna .	medeltidens trånga städer hade emellertid inget rum för parker innanför försvarsmurarna	O O O C O O O O O O O	medeltidens trånga städer hade emellertid inget rum för parker innanför försvarsmurarna	O O O C O O O O O O O
3392	Men naturen låg i omedelbar närhet , och stallar och ladugårdar var långt in på 1800-talet vanliga i den agrara svenska småstaden .	men naturen låg i omedelbar närhet och stallar och ladugårdar var långt in på 1800-talet vanliga i den agrara svenska småstaden	O O C O O O O O O O C O O O O O O O O O O	men naturen i omedelbar närhet och stallar och ladugårdar långt in på 1800-talet låg vanliga var i den agrara svenska småstaden	O O O O O O O O O O O O O F O F O O O O O
3393	När hyreshuset under industrialismens genombrottsskede blev den normala bostadsformen , när stenstaden växte ut över omgivningarna , blev behovet av ' lungor ' i staden allt större .	när hyreshuset under industrialismens genombrottsskede blev den normala bostadsformen när stenstaden växte ut över omgivningarna blev behovet av lungor i staden allt större	O O O O O C O O O O O C O O O C O O O O O O O	när blev hyreshuset under industrialismens genombrottsskede den normala bostadsformen när stenstaden växte ut över omgivningarna behovet av lungor i staden allt större blev	O F O O O O O O O O O C O O O O O O O O O O F
3394	Det fanns sedan gammalt två traditioner : de kungliga slotts- och jaktparkerna å ena sidan och allmänningarna å den andra .	det fanns sedan gammalt två traditioner de kungliga slotts- och jaktparkerna å ena sidan och allmänningarna å den andra	O C O O O O O O O O O O O O O O O O O	det fanns sedan gammalt två traditioner de kungliga slotts- och jaktparkerna å ena sidan och allmänningarna å den andra	O C O O O O O O O O O O O O O O O O O
3395	För slottsträdgårdarna hade Frankrike varit mönstergivande , och den franska trädgårdskonstens symmetriska gångar , klippta häckar och anlagda bassänger hade präglat dem .	för slottsträdgårdarna hade frankrike varit mönstergivande och den franska trädgårdskonstens symmetriska gångar klippta häckar och anlagda bassänger hade präglat dem	O O C O C O O O O O O O O O O O O C C O	för slottsträdgårdarna frankrike varit hade mönstergivande och den franska trädgårdskonstens symmetriska gångar klippta häckar och anlagda bassänger hade präglat dem	O O O F F O O O O O O O O O O O O C C O
3396	Allmänningarna hade varit en fritt vuxen natur och gett mönster åt den engelska parken .	allmänningarna hade varit en fritt vuxen natur och gett mönster åt den engelska parken	O C C O O O O O C O O O O O	allmänningarna en varit hade fritt vuxen natur och gett mönster åt den engelska parken	O O C F O O O O C O O O O O
3397	Då de första stadsparkerna började anläggas vid 1800-talets mitt tog de arv av båda dessa typer : Central Park i New York 1857 , Kungsparken i Malmö 1870 .	då de första stadsparkerna började anläggas vid 1800-talets mitt tog de arv av båda dessa typer central park i new york 1857 kungsparken i malmö 1870	O O O O C O O O C C O O O O O O O O O O O O O O O O	då började de första stadsparkerna anläggas vid 1800-talets mitt de arv tog av båda dessa typer central park i new york 1857 kungsparken i malmö 1870	O F O O O C O O O O O F O O O O O O O O O O O O O O
3398	I de mindre parkerna kom det franska idealet att få störst betydelse .	i de mindre parkerna kom det franska idealet att få störst betydelse	O O O O C O O O O C O O	i de mindre parkerna det franska idealet att få störst betydelse kom	O O O O O O O O F O O F
3399	Det gäller t.ex. de talrika järnvägsparker , vilka som en grön sträng kom att skilja många stationer från den närmaste bebyggelsen .	det gäller t.ex. de talrika järnvägsparker vilka som en grön sträng kom att skilja många stationer från den närmaste bebyggelsen	O C O O O O O O O O O C O C O O O O O O	det gäller t.ex. de talrika järnvägsparker vilka som en grön sträng kom att skilja många stationer från den närmaste bebyggelsen	O C O O O O O O O O O C O C O O O O O O
3400	Under 1900-talet har en ny parkform vuxit fram .	under 1900-talet har en ny parkform vuxit fram	O O C O O O C O	under 1900-talet en ny parkform vuxit har fram	O O O O O F F O
3401	Stora grönområden med golfbanor , tennishallar , lekplatser och simbassänger sträcker sig som oaser genom städerna och håller isär bebyggelseområdena .	stora grönområden med golfbanor tennishallar lekplatser och simbassänger sträcker sig som oaser genom städerna och håller isär bebyggelseområdena	O O O O O O O O C O O O O O O C O O	stora grönområden med golfbanor tennishallar lekplatser och simbassänger sträcker sig som oaser genom städerna och isär håller bebyggelseområdena	O O O O O O O O C O O O O O O O F O
3402	De har en annan funktion än stadsparkerna .	de har en annan funktion än stadsparkerna	O C O O O O O	de har en annan funktion än stadsparkerna	O C O O O O O
3403	Dessa skapades för borgerskapets promenader och vila ; de nya parkerna är avsedda för aktiv sport och långa strövtåg .	dessa skapades för borgerskapets promenader och vila de nya parkerna är avsedda för aktiv sport och långa strövtåg	O C O O O O O O O O C O O O O O O O	dessa är skapades för borgerskapets promenader och vila de nya parkerna avsedda för aktiv sport och långa strövtåg	O F F O O O O O O O O O O O O O O O
3404	Studera park- och grönområden i din egen stad .	studera park- och grönområden i din egen stad	C O O O O O O O	studera park- och grönområden i din egen stad	C O O O O O O O
3405	Vilka ideer ligger bakom deras planering ?	vilka ideer ligger bakom deras planering	O O C O O O	vilka ideer ligger bakom deras planering	O O C O O O
3406	När har de skapats ?	när har de skapats	O C O C	när de skapats har	O O F F
3407	Hur skulle du själv vilja se dem utformade ?	hur skulle du själv vilja se dem utformade	O C O O C C O O	hur skulle du själv vilja se dem utformade	O C O O C C O O
3408	Först 1874 fick vi i Sverige en byggnadsstadga för städerna med regler för hushöjder och gatubredder , parker och öppna platser , hygien och brandsäkerhet .	först 1874 fick vi i sverige en byggnadsstadga för städerna med regler för hushöjder och gatubredder parker och öppna platser hygien och brandsäkerhet	O O C O O O O O O O O O O O O O O O O O O O O	först 1874 vi i sverige en byggnadsstadga för städerna med regler för hushöjder och gatubredder parker fick och öppna platser hygien och brandsäkerhet	O O O O O O O O O O O O O O O O F O O O O O O
3409	Först på 1890-talet började man i Tyskland lansera ideerna om olika zoner i städerna : för kontor och affärer , för bostäder och för fabriker .	först på 1890-talet började man i tyskland lansera ideerna om olika zoner i städerna för kontor och affärer för bostäder och för fabriker	O O O C O O O C O O O O O O O O O O O O O O O	först på 1890-talet började man i tyskland ideerna om olika zoner i städerna för kontor lansera och affärer för bostäder och för fabriker	O O O C O O O O O O O O O O O F O O O O O O O
3410	Vad utmärker denna typ av bebyggelse ?	vad utmärker denna typ av bebyggelse	O C O O O O	vad denna typ av bebyggelse utmärker	O O O O O F
3411	Jämför med bilden s. 159 överst .	jämför med bilden s. 159 överst	C O O O O O	jämför med bilden s. 159 överst	C O O O O O
3412	Studera hur denna zonindelning fungerat i din egen hemstad .	studera hur denna zonindelning fungerat i din egen hemstad	C O O O C O O O O	studera hur denna zonindelning fungerat i din egen hemstad	C O O O C O O O O
3413	Gör om möjligt ett besök på stadsarkitektkontoret och sök få en intervju med dem som arbetar där .	gör om möjligt ett besök på stadsarkitektkontoret och sök få en intervju med dem som arbetar där	C O O O O O O O C C O O O O O C O	gör om möjligt ett besök på stadsarkitektkontoret sök och få en intervju med dem som arbetar där	C O O O O O O F O C O O O O O C O
3414	Kön heter på latin sexus .	kön heter på latin sexus	O C O O O	kön heter på latin sexus	O C O O O
3415	Sexuella frågor är frågor som hör samman med att människorna föds till olika kön , till man eller kvinna .	sexuella frågor är frågor som hör samman med att människorna föds till olika kön till man eller kvinna	O O C O O C O O O O C O O O O O O O	sexuella frågor är frågor som hör samman med att föds människorna till olika kön till man eller kvinna	O O C O O C O O O F O O O O O O O O
3416	Den sexuella driften , könsdriften , driver man och kvinna tillsammans i samspel och motsatsspel .	den sexuella driften könsdriften driver man och kvinna tillsammans i samspel och motsatsspel	O O O O C O O O O O O O O	den sexuella driften könsdriften driver man och kvinna tillsammans i samspel och motsatsspel	O O O O C O O O O O O O O
3417	I detta spel spelar de skilda roller , könsroller .	i detta spel spelar de skilda roller könsroller	O O O C O O O O	i detta spel de spelar skilda roller könsroller	O O O O F O O O
3418	En mindre del av könsrollen är oföränderlig , den som direkt hör samman med olikartad kropp , i första hand olikartade könsorgan .	en mindre del av könsrollen är oföränderlig den som direkt hör samman med olikartad kropp i första hand olikartade könsorgan	O O O O O C O O O O C O O O O O O O O O	en mindre del av könsrollen är oföränderlig den som direkt hör samman med olikartad kropp i första hand olikartade könsorgan	O O O O O C O O O O C O O O O O O O O O
3419	Men med könsroll avser man inte bara de delar av spelet mellan man och kvinna som är direkt beroende av kroppsliga olikheter utan också de skilda roller män och kvinnor spelar i mänsklig samlevnad över huvud , i familj och i samhälle .	men med könsroll avser man inte bara de delar av spelet mellan man och kvinna som är direkt beroende av kroppsliga olikheter utan också de skilda roller män och kvinnor spelar i mänsklig samlevnad över huvud i familj och i samhälle	O O O C O O O O O O O O O O O O C O O O O O O O O O O O O O C O O O O O O O O O O	men med könsroll man inte bara de delar av spelet mellan man och kvinna som direkt beroende är avser av kroppsliga olikheter utan också de skilda roller män och kvinnor i mänsklig samlevnad spelar över huvud i familj och i samhälle	O O O O O O O O O O O O O O O O O F F O O O O O O O O O O O O O O F O O O O O O O
3420	Det mesta i dessa roller är miljöbestämt .	det mesta i dessa roller är miljöbestämt	O O O O O C O	det mesta i dessa roller är miljöbestämt	O O O O O C O
3421	Olika kulturtraditioner kan tilldela män och kvinnor mycket olika roller .	olika kulturtraditioner kan tilldela män och kvinnor mycket olika roller	O O C C O O O O O O	olika kulturtraditioner kan män och kvinnor mycket olika roller tilldela	O O C O O O O O O F
3422	Ibland tilldelas exempelvis kvinnorna de kroppsligt tyngsta arbetena , ibland tilldelas dessa männen .	ibland tilldelas exempelvis kvinnorna de kroppsligt tyngsta arbetena ibland tilldelas dessa männen	O C O O O O O O O C O O	ibland tilldelas exempelvis kvinnorna de kroppsligt tyngsta arbetena ibland dessa männen tilldelas	O C O O O O O O O O O F
3423	Könsrollerna är ett i Sverige för närvarande livligt diskuterat ämne .	könsrollerna är ett i sverige för närvarande livligt diskuterat ämne	O C O O O O O O O O	könsrollerna ett i är sverige för närvarande livligt diskuterat ämne	O O O F O O O O O O
3424	Orsaken är att vi lever i en brytningstid , då levnadsmönster med bestämda roller för man och kvinna håller på att förändras .	orsaken är att vi lever i en brytningstid då levnadsmönster med bestämda roller för man och kvinna håller på att förändras	O C O O C O O O O O O O O O O O O C O O C	orsaken är att vi lever i en brytningstid då levnadsmönster håller med bestämda roller för man och kvinna på förändras att	O C O O C O O O O O F O O O O O O O O F O
3425	För inte länge sedan var det normalt , att flickor och pojkar gick i olika skolor och fick olika utbildning .	för inte länge sedan var det normalt att flickor och pojkar gick i olika skolor och fick olika utbildning	O O O O C O O O O O O C O O O O C O O	för inte länge var sedan det normalt att flickor och pojkar gick i olika skolor och fick olika utbildning	O O O F O O O O O O O C O O O O C O O
3426	Nu går de i samma skolor och erbjuds samma utbildning .	nu går de i samma skolor och erbjuds samma utbildning	O C O O O O O C O O	nu går de i samma skolor och erbjuds samma utbildning	O C O O O O O C O O
3427	Betyder det att män och kvinnor fått samma roller att spela ?	betyder det att män och kvinnor fått samma roller att spela	C O O O O O C O O O C	betyder det att män fått och kvinnor samma roller att spela	C O O O F O O O O O C
3428	Betyder likaberättigande att olikheterna i könsrollerna skall försvinna ?	betyder likaberättigande att olikheterna i könsrollerna skall försvinna	C O O O O O C C	betyder likaberättigande att olikheterna försvinna i könsrollerna skall	C O O O F O O F
3429	Trots yttre likaberättigande anser många det fortfarande självklart , att det i första hand är kvinnornas uppgift att t.ex. laga mat och sy och att därför skolan har till uppgift att se till att flickorna får lära sig det .	trots yttre likaberättigande anser många det fortfarande självklart att det i första hand är kvinnornas uppgift att t.ex. laga mat och sy och att därför skolan har till uppgift att se till att flickorna får lära sig det	O O O C O O O O O O O O O C O O O O C O O C O O O O C O O O C O O O C C O O	trots yttre likaberättigande många det anser fortfarande självklart att det i första hand är kvinnornas uppgift laga att t.ex. mat och sy och att därför har skolan till uppgift att se till att får lära flickorna sig det	O O O O O F O O O O O O O C O O F O O O O C O O O F O O O O C O O F F O O O
3430	Andra frågar , varför sådana uppgifter skall höra till könsrollen , och menar , att pojkar har lika stor anledning som flickor att utbildas i textilslöjd och hemkunskap .	andra frågar varför sådana uppgifter skall höra till könsrollen och menar att pojkar har lika stor anledning som flickor att utbildas i textilslöjd och hemkunskap	O C O O O C C O O O C O O C O O O O O O C O O O O	andra frågar varför sådana uppgifter skall höra till könsrollen och menar att har pojkar lika stor anledning som flickor utbildas att i textilslöjd och hemkunskap	O C O O O C C O O O C O F O O O O O O F O O O O O
3431	Av hävd har många vårdyrken kommit att betraktas som typiskt kvinnliga .	av hävd har många vårdyrken kommit att betraktas som typiskt kvinnliga	O O C O O C O C O O O	av hävd kommit många vårdyrken att som typiskt har kvinnliga betraktas	O O F O O O O O F O F
3432	Att män utbildar sig till ' sjuksköterskor ' är fortfarande ganska ovanligt .	att män utbildar sig till sjuksköterskor är fortfarande ganska ovanligt	O O C O O O C O O O	att män sig till sjuksköterskor utbildar fortfarande är ganska ovanligt	O O O O O F O F O O
3433	Är frågorna om könsroller etiska frågor eller konventionsfrågor ( jfr s. 274 ) ?	är frågorna om könsroller etiska frågor eller konventionsfrågor jfr s. 274	C O O O O O O O C O O	frågorna om könsroller etiska frågor eller konventionsfrågor är s. jfr 274	O O O O O O O F O F O
3434	Är det fråga om rätt och orätt , när man diskuterar , hur uppgifterna i familj och samhälle ska fördelas på könen , om över huvud taget fördelningen ska ta hänsyn till kön ?	är det fråga om rätt och orätt när man diskuterar hur uppgifterna i familj och samhälle ska fördelas på könen om över huvud taget fördelningen ska ta hänsyn till kön	C O O O O O O O O C O O O O O O C C O O O O O O O C C O O O	är det fråga om rätt och orätt när man diskuterar fördelas hur uppgifterna i familj och samhälle ska på könen ta om över huvud taget fördelningen ska hänsyn till kön	C O O O O O O O O C F O O O O O O F O O F O O O O O F O O O
3435	I stor utsträckning tycks frågorna röra konventioner , röra vad som är lämpligt mer än vad som är rätt .	i stor utsträckning tycks frågorna röra konventioner röra vad som är lämpligt mer än vad som är rätt	O O O C O C O C O O C O O O O O C O	i stor utsträckning tycks frågorna röra konventioner vad som lämpligt röra är mer än vad som är rätt	O O O C O C O O O O F F O O O O F O
3436	Men frågan om etiskt rätt och orätt kan komma in , om det t.ex. blir så att den roll som tilldelas kvinnan innebär att hon inte får samma möjlighet som mannen att växa , att ställa sin förmåga till andras tjänst , att förverkliga sina möjligheter .	men frågan om etiskt rätt och orätt kan komma in om det t.ex. blir så att den roll som tilldelas kvinnan innebär att hon inte får samma möjlighet som mannen att växa att ställa sin förmåga till andras tjänst att förverkliga sina möjligheter	O O O O O O O C C O O O O C O O O O C O C O O O O C O O O O O C O C O O O O O O C O O	men frågan om etiskt rätt och orätt kan komma in om det blir t.ex. så att den roll som kvinnan tilldelas innebär att hon inte får samma möjlighet som mannen att växa att ställa sin förmåga till andras tjänst förverkliga att sina möjligheter	O O O O O O O C C O O O F O O O O O O O F C O O O C O O O O O C O C O O O O O F O O O
3437	Då blir det fråga om mänskliga rättigheter ( jfr s. 264 ) .	då blir det fråga om mänskliga rättigheter jfr s. 264	O C O O O O O C O O	då blir det fråga om mänskliga rättigheter jfr s. 264	O C O O O O O C O O
3438	Att man och kvinna ingår äktenskap och bildar familj har alltid ansetts och anses av de flesta alltjämt som en normal och riktig form för samliv mellan könen .	att man och kvinna ingår äktenskap och bildar familj har alltid ansetts och anses av de flesta alltjämt som en normal och riktig form för samliv mellan könen	O O O O C O O C O C O C O O O O O O O O O O O C O O O O	att man och kvinna ingår äktenskap och bildar familj har alltid ansetts och av de anses flesta alltjämt som en normal och riktig form för samliv mellan könen	O O O O C O O C O C O C O O O F O O O O O O O O O O O O
3439	Men familjen har i olika kulturmiljöer haft mycket olika utformning .	men familjen har i olika kulturmiljöer haft mycket olika utformning	O O C O O O C O O O	men familjen haft i olika kulturmiljöer har mycket olika utformning	O O F O O O F O O O
3440	I Bibeln omtalas , att det i det gamla Israel inte var ovanligt att en man hade flera hustrur .	i bibeln omtalas att det i det gamla israel inte var ovanligt att en man hade flera hustrur	O O C O O O O O O O C O O O O C O O	i bibeln att det var i det gamla israel inte omtalas ovanligt att en man flera hustrur hade	O O O O F O O O O O F O O O O O O F
3441	En sådan familjeform kallas polygyni .	en sådan familjeform kallas polygyni	O O O C O	en sådan familjeform kallas polygyni	O O O C O
3442	Den kan innebära en ekonomisk fördel för mannen : han försäkrar sig om riklig arbetskraft .	den kan innebära en ekonomisk fördel för mannen han försäkrar sig om riklig arbetskraft	O C C O O O O O O C O O O O	den kan innebära en ekonomisk fördel för mannen han försäkrar sig om riklig arbetskraft	O C C O O O O O O C O O O O
3443	Men den kan också innebära en ekonomisk börda för honom : han har svårt att försörja flera hustrur .	men den kan också innebära en ekonomisk börda för honom han har svårt att försörja flera hustrur	O O C O C O O O O O O C O O C O O	men innebära kan den också en ekonomisk börda för honom har han svårt att försörja flera hustrur	O F C O O O O O O O F O O O C O O
3444	Vanlig är polygamin i våra dagar i islamiska länder och hos afrikanska stammar .	vanlig är polygamin i våra dagar i islamiska länder och hos afrikanska stammar	O C O O O O O O O O O O O	vanlig polygamin i våra dagar i islamiska länder och hos afrikanska stammar är	O O O O O O O O O O O O F
3445	Men industrialiseringen , som tränger fram även där , medför att polygami blir mera kostsam än lönsam .	men industrialiseringen som tränger fram även där medför att polygami blir mera kostsam än lönsam	O O C O C O O O O O C O O O O	men industrialiseringen som fram även där tränger medför att polygami blir mera kostsam än lönsam	O O O O O O F C O O C O O O O
3446	Att ha flera hustrur blir en lyx för de rika .	att ha flera hustrur blir en lyx för de rika	O C O O C O O O O O	att flera hustrur ha blir en lyx för de rika	O O O F C O O O O O
3447	En etisk fråga i detta sammanhang är , om polygami innebär att kvinnan får lägre människovärde än mannen : det går flera kvinnor på en man .	en etisk fråga i detta sammanhang är om polygami innebär att kvinnan får lägre människovärde än mannen det går flera kvinnor på en man	O O O O O O C O O C O O C O O O O O C O O O O O	en etisk fråga i detta sammanhang är om polygami innebär att får kvinnan lägre människovärde än mannen går det flera kvinnor på en man	O O O O O O C O O C O F O O O O O F O O O O O O
3448	Man kan också fråga , om det i ett polygamt förhållande är möjligt för mannen att ge sina hustrur samma omsorg , samma hänsyn , samma kärlek .	man kan också fråga om det i ett polygamt förhållande är möjligt för mannen att ge sina hustrur samma omsorg samma hänsyn samma kärlek	O C O C O O O O O O C O O O O C O O O O O O O O	man också om kan det i ett polygamt förhållande är möjligt för mannen fråga att ge sina hustrur samma omsorg samma hänsyn samma kärlek	O O O F O O O O O F O O O F O C O O O O O O O O
3449	Polygamin bygger på en patriarkalisk uppfattning : mannen ( pater = fader ) står i centrum .	polygamin bygger på en patriarkalisk uppfattning mannen pater fader står i centrum	O C O O O O O O O C O O	polygamin bygger på en patriarkalisk uppfattning mannen pater står fader i centrum	O C O O O O O O F O O O
3450	Att en kvinna har flera äkta män ( polyandri ) är ovanligt .	att en kvinna har flera äkta män polyandri är ovanligt	O O O C O O O O C O	att har en kvinna flera äkta män polyandri ovanligt är	O F O O O O O O O F
3451	Polygyni och polyandri är olika former av polygami .	polygyni och polyandri är olika former av polygami	O O O C O O O O	polygyni och polyandri olika former av polygami är	O O O O O O O F
3452	Vanligare är emellertid monogami : en man och en kvinna hör samman .	vanligare är emellertid monogami en man och en kvinna hör samman	O C O O O O O O O C O	vanligare är emellertid monogami en man och en kvinna samman hör	O C O O O O O O O O F
3453	Medan i Gamla testamentet polygami accepteras , är i Nya testamentet monogami den enda godtagbara familjeformen .	medan i gamla testamentet polygami accepteras är i nya testamentet monogami den enda godtagbara familjeformen	O O O O O C C O O O O O O O O	medan i gamla testamentet accepteras polygami är i nya testamentet monogami den enda godtagbara familjeformen	O O O O F O C O O O O O O O O
3454	Att en man och en kvinna tillsammans skall bli ' ett kött ' och att denna gemenskap utesluter samtidiga band med andra har varit den kristna kyrkans syn på äktenskap och familj genom tiderna .	att en man och en kvinna tillsammans skall bli ett kött och att denna gemenskap utesluter samtidiga band med andra har varit den kristna kyrkans syn på äktenskap och familj genom tiderna	O O O O O O O C C O O O O O O C O O O O C C O O O O O O O O O O	att skall en man och en kvinna tillsammans bli ett kött och att denna gemenskap utesluter samtidiga band med andra den kristna kyrkans varit syn på äktenskap och familj har genom tiderna	O F O O O O O O C O O O O O O C O O O O O O O F O O O O O F O O
3455	Både etiska och ekonomiska skäl gör , att monogami är den vanligaste familjeformen även utanför den kristna traditionen .	både etiska och ekonomiska skäl gör att monogami är den vanligaste familjeformen även utanför den kristna traditionen	O O O O O C O O C O O O O O O O O	både etiska och ekonomiska skäl gör att monogami är den vanligaste familjeformen även utanför den kristna traditionen	O O O O O C O O C O O O O O O O O
3456	Den monogama familjeformen medför dock många problem , som gör att dess värde ifrågasätts .	den monogama familjeformen medför dock många problem som gör att dess värde ifrågasätts	O O O C O O O O C O O O C	den monogama familjeformen dock medför många problem gör som att dess värde ifrågasätts	O O O O F O O F O O O O C
3457	Att skilsmässor är vanliga visar , att enheten mellan dem som ingått äktenskap är svår att bevara .	att skilsmässor är vanliga visar att enheten mellan dem som ingått äktenskap är svår att bevara	O O C O C O O O O C O O C O O C	att skilsmässor vanliga att enheten mellan dem är är som ingått äktenskap svår visar att bevara	O O O O O O O F F O C O O F O C
3458	En annan svårighet är att många inte finner någon partner .	en annan svårighet är att många inte finner någon partner	O O O C O O O C O O	en annan svårighet är finner att många inte någon partner	O O O C F O O O O O
3459	Gör monogami det svårare för dem som inte får tillfälle att leva i ett ordnat monogamt äktenskap att finna meningsfulla roller ?	gör monogami det svårare för dem som inte får tillfälle att leva i ett ordnat monogamt äktenskap att finna meningsfulla roller	C O O O O O O O C O O C O O O O O O C O O	gör monogami det svårare för dem som får inte tillfälle att leva i ett ordnat monogamt äktenskap att meningsfulla roller finna	C O O O O O O F O O O C O O O O O O O O F
3460	I Bibeln tar både Jesus och Paulus upp de ogiftas problem .	i bibeln tar både jesus och paulus upp de ogiftas problem	O O C O O O O O O O O	i bibeln tar både jesus och paulus upp de ogiftas problem	O O C O O O O O O O O
