idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
2060	Þess vegna þurfum við að koma Forseti hringir . ríkisstjórninni frá .	þess vegna þurfum við að koma forseti hringir ríkisstjórninni frá	O O C O O C O O O C	þess vegna við þurfum að ríkisstjórninni hringir forseti frá koma	O O O F O O F O O F
2061	Frú forseti . Tvær spurningar til hæstv. utanríkisráðherra , önnur sem lýtur að EFTA og hin að ESB .	frú forseti tvær spurningar til hæstv. utanríkisráðherra önnur sem lýtur að efta og hin að esb	O O O O O O O O O C O O O O O O	frú forseti tvær spurningar til hæstv. utanríkisráðherra önnur sem lýtur að efta og hin að esb	O O O O O O O O O C O O O O O O
2062	Við vitum að í haust munu Norðmenn skila mjög umfangsmikilli skýrslu um EES-samninginn og nú þegar eru uppi raddir um það meðal Norðmanna að krefjast ákveðinnar endurskoðunar á EES-samningnum .	við vitum að í haust munu norðmenn skila mjög umfangsmikilli skýrslu um ees-samninginn og nú þegar eru uppi raddir um það meðal norðmanna að krefjast ákveðinnar endurskoðunar á ees-samningnum	O C O O O C O O O O O O O O O C O C O O O O O O C O O O O	við og að í haust munu norðmenn skila mjög umfangsmikilli skýrslu um ees-samninginn nú þegar uppi vitum eru raddir um það meðal norðmanna að ákveðinnar endurskoðunar á ees-samningnum krefjast	O O O O O C O C O O O O O O O O F F O O O O O O O O O O F
2063	Mun hæstv. ráðherra taka undir slíkar raddir , ef af verður , um endurskoðun á EES-samningnum ?	mun hæstv. ráðherra taka undir slíkar raddir ef af verður um endurskoðun á ees-samningnum	C O O C O O O O O O O O O C	mun hæstv. ráðherra taka undir slíkar raddir ef verður af um endurskoðun á ees-samningnum	C O O C O O O O F O O O O O
2064	Hin spurningin snertir sjávarútveginn og ESB .	hin spurningin snertir sjávarútveginn og esb	O O C O O O	hin spurningin sjávarútveginn og snertir esb	O O O O F O
2065	Ég get tekið undir margt sem hæstv. ráðherra sagði um ESB og við erum sammála um margt .	ég get tekið undir margt sem hæstv. ráðherra sagði um esb og við erum sammála um margt	O C C O O O O C O O O O O O C O O	ég get tekið undir margt sem hæstv. ráðherra um sagði esb og við erum sammála um margt	O C C O O O O O O F O O O C O O O
2066	Ég hefði kosið að öll stjórnmálaöflin á þinginu hefðu sameinast um að ná sem bestum samningi fyrir landið hvort sem það tekur tvö , þrjú eða fjögur ár og bera síðan samninginn undir þjóðina .	ég hefði kosið að öll stjórnmálaöflin á þinginu hefðu sameinast um að ná sem bestum samningi fyrir landið hvort sem það tekur tvö þrjú eða fjögur ár og bera síðan samninginn undir þjóðina	O C C O O O O O C C O O C O O O O O O O O O O O O O O O C O O O O	ég kosið hefði að öll stjórnmálaöflin á þinginu hefðu sameinast um að sem bestum samningi fyrir landið ná hvort sem það tekur tvö þrjú eða fjögur ár og síðan samninginn undir þjóðina bera	O F F O O O O O C C O O O O O O O F O O O O O O O O O O O O O O F
2067	Helstu fyrirvarar mínir gagnvart Evrópusambandinu snúa að sjávarútvegsmálum .	helstu fyrirvarar mínir gagnvart evrópusambandinu snúa að sjávarútvegsmálum	O O O O O C O O	helstu fyrirvarar mínir gagnvart evrópusambandinu snúa að sjávarútvegsmálum	O O O O O C O O
2068	Þess vegna vil ég spyrja hæstv. ráðherra um það skemmdarverkafrumvarp eða þau drög sem við höfum fengið að sjá varðandi sjávarútveginn :	þess vegna vil ég spyrja hæstv. ráðherra um það skemmdarverkafrumvarp eða þau drög sem við höfum fengið að sjá varðandi sjávarútveginn	O O C O C O O O O O O O O O O C C O C C O	þess spyrja vegna ég hæstv. ráðherra um það skemmdarverkafrumvarp vil eða þau drög sem við höfum fengið að sjá varðandi sjávarútveginn	O F O O O O O O O F O O O O O C C O C C O
2069	Telur hann þau drög og væntanlegt frumvarp styrkja stöðu okkar Íslendinga þegar kemur að aðildarviðræðum við Evrópusambandið Forseti hringir .	telur hann þau drög og væntanlegt frumvarp styrkja stöðu okkar íslendinga þegar kemur að aðildarviðræðum við evrópusambandið forseti hringir	C O O O O O O C O O O O C O O O O O C	hann telur þau drög styrkja og væntanlegt frumvarp stöðu okkar íslendinga þegar að aðildarviðræðum við evrópusambandið kemur forseti hringir	O F O O F O O O O O O O O O O O F O C
2070	og telur hann það verða til farsældar til lengri tíma litið að gjörbreyta Forseti hringir . og kollvarpa sjávarútvegsstefnu Íslands gagnvart Evrópusambandinu ?	og telur hann það verða til farsældar til lengri tíma litið að gjörbreyta forseti hringir og kollvarpa sjávarútvegsstefnu íslands gagnvart evrópusambandinu	O C O O C O O O C O O O O O O O O C O C C	og telur hann það til farsældar að til lengri tíma litið og sjávarútvegsstefnu forseti hringir íslands kollvarpa gagnvart evrópusambandinu gjörbreyta verða	O C O O O O O O O O C O O O C O C O O F F
2071	Frú forseti . Ég hef rætt það margoft að við eigum að athuga þá þætti sem hafa verið hvað umdeildastir í tengslum við sjávarútveginn og það er meira annars að fólkið í landinu vill að greitt sé fyrir aðganginn að auðlindinni .	frú forseti ég hef rætt það margoft að við eigum að athuga þá þætti sem hafa verið hvað umdeildastir í tengslum við sjávarútveginn og það er meira annars að fólkið í landinu vill að greitt sé fyrir aðganginn að auðlindinni	O O O C C O O O O C O O O O C O C O O O C C O O O O O O O O O O C O C C O O O O	frú forseti ég hef rætt það margoft að við eigum að þá þætti sem verið athuga hvað hafa umdeildastir í tengslum við sjávarútveginn og það meira er annars að fólkið í landinu vill að sé greitt fyrir aðganginn að auðlindinni	O O O C C O O O O C O O O O F F O F O O O O O O O O F O O O O O C O F F O O O O
2072	Það er það sem á að gera .	það er það sem á að gera	O C O O C O C	það er það sem á gera að	O C O O C F O
2073	Það er það sem við verðum að gera .	það er það sem við verðum að gera	O C O O O C O C	það það er sem við verðum að gera	O O F O O C O C
2074	Og það sem við eigum meira annars að binda inn í stjórnarskrá er að auðlindirnar séu sameign íslensku þjóðarinnar , allar auðlindir og í sjónum .	og það sem við eigum meira annars að binda inn í stjórnarskrá er að auðlindirnar séu sameign íslensku þjóðarinnar allar auðlindir og í sjónum	O O C O O C O O O O O O O O O O C O O O C O O O	og það eigum sem við meira annars að inn í stjórnarskrá binda að auðlindirnar er séu sameign íslensku þjóðarinnar allar auðlindir og í sjónum	O O F O O O O O O O O F O O F C O O O O O O O O
2075	Það er einfaldlega þannig .	það er einfaldlega þannig	O C O O	það er einfaldlega þannig	O C O O
2076	Það er heldur ekki svo að við höfum ekki í gegnum tíðina breytt neinu í kerfinu .	það er heldur ekki svo að við höfum ekki í gegnum tíðina breytt neinu í kerfinu	O C O O O O O C O O O O C O O O	það heldur ekki svo er breytt að við ekki í gegnum tíðina höfum neinu í kerfinu	O O O O F F O O O O O O F O O O
2077	Við höfum einmitt reynt að koma til móts við þær óskir sem hafa verið settar fram í tengslum við landsbyggðina .	við höfum einmitt reynt að koma til móts við þær óskir sem hafa verið settar fram í tengslum við landsbyggðina	O C O C O C O O O O O O C C C O O O O O	við höfum einmitt reynt að koma til móts við þær óskir verið sem fram í tengslum við landsbyggðina hafa settar	O C O C O C O O O O O F O O O O O O F F
2078	Það hafa verið settir byggðakvótar .	það hafa verið settir byggðakvótar	O C C C O	það hafa verið settir byggðakvótar	O C C C O
2079	Við höfum verið að hrófla við línuívilnunarkerfinu í þágu landsbyggðarinnar , í þágu smærri bátanna , í þágu rómantíkurinnar sem margir hafa sagt að menn missi núna úr sjávarútveginum .	við höfum verið að hrófla við línuívilnunarkerfinu í þágu landsbyggðarinnar í þágu smærri bátanna í þágu rómantíkurinnar sem margir hafa sagt að menn missi núna úr sjávarútveginum	O C C O C O O O O O O O O O O O O O O C C O O C O O O	við höfum verið að við línuívilnunarkerfinu í þágu landsbyggðarinnar í þágu hrófla smærri bátanna í þágu rómantíkurinnar sem margir sagt hafa að menn núna úr sjávarútveginum missi	O C C O O O O O O O O F O O O O O O O F F O O O O O F
2080	Það sem má ekki gerast er að menn haldi hér fram pólitískri stefnu á grundvelli skoðanakannana .	það sem má ekki gerast er að menn haldi hér fram pólitískri stefnu á grundvelli skoðanakannana	O C O C O C O O C O O O O O O O	það sem má ekki gerast er að menn hér fram haldi pólitískri stefnu á grundvelli skoðanakannana	O O C O C C O O O O F O O O O O
2081	Það er nákvæmlega það sem kom fram í andsvari í gær að Samfylkingin , og mér heyrist núna Vinstri grænir líka , er að setja þetta mál fram af því að skoðanakannanir nú um stundir eru andsnúnar Forseti hringir . kvótakerfinu .	það er nákvæmlega það sem kom fram í andsvari í gær að samfylkingin og mér heyrist núna vinstri grænir líka er að setja þetta mál fram af því að skoðanakannanir nú um stundir eru andsnúnar forseti hringir kvótakerfinu	O C O O O C O O O O O O O C O C O O O O O O O O O O C O O O O C O O O O O C	það nákvæmlega er það sem fram í andsvari kom í gær að samfylkingin heyrist og mér núna vinstri grænir líka er að setja þetta mál fram af því að skoðanakannanir nú um stundir eru andsnúnar hringir forseti kvótakerfinu	O O F O O O O O F O O O O F O O O O O O C O C O O O O O O O O O O C O F O O
2082	Þess vegna er málið sett fram , hugsjónirnar eru ekki meiri .	þess vegna er málið sett fram hugsjónirnar eru ekki meiri	O O C O C O O C O O	þess vegna málið sett fram er hugsjónirnar ekki meiri eru	O O O F O F O O O F
2083	Ég vara við því að hrófla við þessu á meðan arðbærnin og hagkvæmnin Forseti hringir . er þetta mikil .	ég vara við því að hrófla við þessu á meðan arðbærnin og hagkvæmnin forseti hringir er þetta mikil	O C O O O C O O O O O O O C O O O C	ég vara við því að hrófla við þessu á meðan arðbærnin og hagkvæmnin forseti hringir er þetta mikil	O C O O O C O O O O O O O O C C O O
2084	Við skulum laga það sem þarf að laga en ekki hrófla við öllu hinu .	við skulum laga það sem þarf að laga en ekki hrófla við öllu hinu	O C C O O C O C O O C O O O	við skulum laga það sem þarf að laga en ekki hrófla við öllu hinu	O C C O O C O C O O C O O O
2085	Frú forseti . Ég þakka hv. þm. Birni Vali Gíslasyni fyrir þessa framsögu .	frú forseti ég þakka hv. þm. birni vali gíslasyni fyrir þessa framsögu	O O O C O O O O O O O O	frú forseti ég hv. þm. birni vali gíslasyni fyrir þessa framsögu þakka	O O O O O O O O O O O F
2086	Af því að ég sit ekki í samgöngunefnd langar mig að spyrja hvort hv. þingmaður meti það sem svo að sú þróun sem verður varðandi allar meiri háttar samgönguframkvæmdir ég er svolítið að fara út á hálan ís , ég er hrædd um að ef ég fer að ræða þetta mál og Vaðlaheiðargöng verði ég strax stimpluð þannig að ég sé á móti þeirri framkvæmd .	af því að ég sit ekki í samgöngunefnd langar mig að spyrja hvort hv. þingmaður meti það sem svo að sú þróun sem verður varðandi allar meiri háttar samgönguframkvæmdir ég er svolítið að fara út á hálan ís ég er hrædd um að ef ég fer að ræða þetta mál og vaðlaheiðargöng verði ég strax stimpluð þannig að ég sé á móti þeirri framkvæmd	O O C O O C O O C O O O C O O O O C O O O C O O O O O O O C C O O O O O C O O O O O O C O O C O O O C O O O O O O C O C O O O O	af því að sit ég ekki í samgöngunefnd mig ég að spyrja hvort hv. þingmaður meti það sem svo að sú þróun sem verður allar meiri varðandi háttar samgönguframkvæmdir langar er svolítið að út á hálan ís fara ég er hrædd um að ef ég fer ræða að þetta mál og vaðlaheiðargöng ég strax stimpluð þannig að ég sé verði á móti þeirri framkvæmd	O O O F O O O O O O O C O O O C O O O O O O O C O O F O O F C O O O O O O F O C O O O O O C F O O O O O O O F O O O F F O O O O
2087	Ég vil taka fram að svo er alls ekki .	ég vil taka fram að svo er alls ekki	O C C O O O C O O	ég vil fram að er taka svo alls ekki	O C O O F F O O O
2088	Mér þykir mikilvægt að fara af stað með framkvæmdastigið í landinu og þar höfum við allt of mikið dregið lappirnar .	mér þykir mikilvægt að fara af stað með framkvæmdastigið í landinu og þar höfum við allt of mikið dregið lappirnar	O C O O C O O O O O O O O C O O O O C O	mér þykir mikilvægt fara að af stað með framkvæmdastigið í landinu höfum og þar við dregið allt of mikið lappirnar	O C O F O O O O O O O F O O O F O O O O
2089	Ég spyr hins vegar hv. þingmann hvort hann meti það sem svo að við séum að varða leið til nýs fyrirkomulags .	ég spyr hins vegar hv. þingmann hvort hann meti það sem svo að við séum að varða leið til nýs fyrirkomulags	O C O O O O O O C O O O O O C O C O O O O	ég hins vegar hv. þingmann spyr hvort hann meti það sem svo að við að leið varða séum til nýs fyrirkomulags	O O O O O F O O C O O O O O O O C F O O O
2090	Er það þannig að Vegagerðin fer af stað og stofnar hlutafélag um allar helstu vegaframkvæmdir , kannski til þess að sneiða fram hjá þunglamalegum reglum annars staðar ?	er það þannig að vegagerðin fer af stað og stofnar hlutafélag um allar helstu vegaframkvæmdir kannski til þess að sneiða fram hjá þunglamalegum reglum annars staðar	C O O O O C O O O C O O O O O O O O O C O O O O O O	er það þannig fer að vegagerðin af stað og stofnar hlutafélag um allar helstu vegaframkvæmdir kannski til þess að fram hjá þunglamalegum reglum sneiða annars staðar	C O O F O O O O O C O O O O O O O O O O O O O F O O
2091	Hvernig sér hv. þingmaður þróunina hvað þetta varðar ?	hvernig sér hv. þingmaður þróunina hvað þetta varðar	O C O O O O O O	hvernig sér hv. þingmaður þróunina hvað þetta varðar	O C O O O O O O
2092	Er þetta þá það fyrirkomulag sem við munum sjá í auknum mæli til að ýta af stað öðrum framkvæmdum ?	er þetta þá það fyrirkomulag sem við munum sjá í auknum mæli til að ýta af stað öðrum framkvæmdum	C O O O O O O C C O O O O O C O O O O	þetta þá það fyrirkomulag er sem munum við sjá í auknum mæli til ýta að af stað öðrum framkvæmdum	O O O O F O F O C O O O O F O O O O O
2093	Í öðru lagi langar mig að forvitnast um það hvort nefndin hafi sent þetta mál til umfjöllunar og leitað eftir umsögnum hjá öðrum aðilum en eingöngu Vegagerðinni .	í öðru lagi langar mig að forvitnast um það hvort nefndin hafi sent þetta mál til umfjöllunar og leitað eftir umsögnum hjá öðrum aðilum en eingöngu vegagerðinni	O O O C O O C O O O O C C O O O O O O O O O O O O O C	í öðru lagi langar mig að forvitnast um það hvort nefndin þetta mál sent hafi til umfjöllunar og leitað eftir umsögnum hjá öðrum aðilum en eingöngu vegagerðinni	O O O C O O C O O O O O O F F O O O C O O O O O O O O
2094	Hvaða álit voru það þá ?	hvaða álit voru það þá	O O C O O	hvaða álit voru það þá	O O C O O
2095	Ekki síst er ég með í huga hvort það sé rétt leið að koma inn svona eignarnámsheimild með tilliti til eignarréttar og réttar landeigenda .	ekki síst er ég með í huga hvort það sé rétt leið að koma inn svona eignarnámsheimild með tilliti til eignarréttar og réttar landeigenda	O O C O O O O O O C O O O O O O O O O O C O O O	ekki síst ég með í er huga hvort það rétt sé leið að koma inn svona eignarnámsheimild með tilliti til eignarréttar og réttar landeigenda	O O O O O F O O O O F O O C O O O O O O O O O O
2096	Fjölluðu aðrir aðilar um þetta en Vegagerðin og hvaða einstaklingar mættu þá á fund nefndarinnar út af þessu máli ?	fjölluðu aðrir aðilar um þetta en vegagerðin og hvaða einstaklingar mættu þá á fund nefndarinnar út af þessu máli	C O O O O O O O O O C O O O O O O O O	aðrir aðilar um þetta en fjölluðu vegagerðin og hvaða einstaklingar mættu þá á fund nefndarinnar út af þessu máli	O O O O O F O O O O C O O O O O O O O
2097	Frú forseti . Ég vil byrja á því að þakka hæstv. ráðherra fyrir framsögu hans í annars mikilvægu máli sem er byggt á grundvelli laga sem voru samþykkt , minnir mig , á vormánuðum 2008 , jafnréttislaga .	frú forseti ég vil byrja á því að þakka hæstv. ráðherra fyrir framsögu hans í annars mikilvægu máli sem er byggt á grundvelli laga sem voru samþykkt minnir mig á vormánuðum 2008 jafnréttislaga	O O O C C O O O O O O O C O O O O O O C C O O O O O C C O O O C O	frú forseti vil ég á byrja því að þakka hæstv. ráðherra fyrir framsögu hans í annars mikilvægu máli sem er byggt á grundvelli laga sem samþykkt á minnir mig vormánuðum 2008 voru jafnréttislaga	O O F O O F O O C O O O O O O O O O O C C O O O O F O C O O O F O
2098	Það er alveg rétt sem hæstv. ráðherra segir , okkur hefur miðað áfram , og ég held að í rauninni sé ekki mikið upp á lagaverk okkar Íslendinga að klaga og er eitt og annað sem hefur stuðlað að því að við erum núna meðal fremstu þjóða þegar kemur að jafnrétti .	það er alveg rétt sem hæstv. ráðherra segir okkur hefur miðað áfram og ég held að í rauninni sé ekki mikið upp á lagaverk okkar íslendinga að klaga og er eitt og annað sem hefur stuðlað að því að við erum núna meðal fremstu þjóða þegar kemur að jafnrétti	O C O O O C O O O O O O C O C C O O O C O O O C O O O O O O O O C O C C O O O O C O O O O O C O O	það alveg er rétt sem hæstv. ráðherra segir okkur hefur miðað áfram og ég held að í rauninni sé ekki mikið upp á lagaverk okkar íslendinga að klaga er og eitt og annað hefur sem stuðlað að því erum að við núna meðal fremstu þjóða þegar kemur að jafnrétti	O O F O O O O C O C C O O O C O O O C O O O O O O O O C F O O O O F O C O O F O O O O O O O C O O
2099	En það er eitt að tala um lagarammann , lög og reglur , og annað að sjá um framkvæmd .	en það er eitt að tala um lagarammann lög og reglur og annað að sjá um framkvæmd	O O C O O O O C O O O O O O C O O	en það eitt og að tala um lagarammann lög og reglur annað er að um framkvæmd sjá	O O O O O C O O O O O O F O O O F
2100	Minnug þess að það er rétt um mánuður síðan við kláruðum afgreiðslu fjárlaga þegar lagt var fram fjárlagafrumvarp að þá var algjörlega óumdeilt og kom fram í ræðum bæði stjórnarþingmanna og stjórnarandstæðinga að þær tillögur sem þá voru lagðar fram væru mikil atlaga að konum .	minnug þess að það er rétt um mánuður síðan við kláruðum afgreiðslu fjárlaga þegar lagt var fram fjárlagafrumvarp að þá var algjörlega óumdeilt og kom fram í ræðum bæði stjórnarþingmanna og stjórnarandstæðinga að þær tillögur sem þá voru lagðar fram væru mikil atlaga að konum	O O O O C O O O C O O O O O O O O O O C O O O O O O C O O O O O C O O O C C O O O O C C O	minnug þess að er það rétt um mánuður síðan við afgreiðslu fjárlaga kláruðum þegar lagt var fram fjárlagafrumvarp að þá algjörlega óumdeilt og fram í ræðum bæði stjórnarþingmanna og stjórnarandstæðinga væru að þær tillögur mikil sem þá voru fram lagðar kom var atlaga að konum	O O O F O O O O O O O O F O C C O O O O O O O O O O O O O O F O O O O O O C O F F F O O O
2101	Ég vil spyrja hæstv. ráðherra : Með þeirri jafnréttistillögu sem hann mælir fyrir og áætlun til fjögurra ára , ef hún hefði verið samþykkt , hefði hún komið í veg fyrir þær dómadagstillögur í garð kvenna sem birtust í fjárlagafrumvarpinu ?	ég vil spyrja hæstv. ráðherra með þeirri jafnréttistillögu sem hann mælir fyrir og áætlun til fjögurra ára ef hún hefði verið samþykkt hefði hún komið í veg fyrir þær dómadagstillögur í garð kvenna sem birtust í fjárlagafrumvarpinu	O C C O O O O O O O O O O O O C C C O C O O O O O O O O O O C O C O C O O	ég vil spyrja hæstv. ráðherra hefði með þeirri sem hann mælir fyrir jafnréttistillögu og áætlun til fjögurra ára ef hún verið samþykkt hefði komið hún í veg fyrir þær dómadagstillögur í garð kvenna birtust sem í fjárlagafrumvarpinu	O C C O O F O O O O C O O O O O O O O O C C F F O O O O O O O O O F O O O
2102	Hefði áætlunin , ef hún hefði verið samþykkt , komið í veg fyrir þær tillögur sem voru í fjárlagafrumvarpinu og voru ákveðin atlaga að konum ?	hefði áætlunin ef hún hefði verið samþykkt komið í veg fyrir þær tillögur sem voru í fjárlagafrumvarpinu og voru ákveðin atlaga að konum	C O C O O O O O O C O O O C O O O O O O C C C	áætlunin komið ef hún hefði verið samþykkt voru voru í veg fyrir þær tillögur sem hefði í fjárlagafrumvarpinu og ákveðin atlaga að konum	O F O O C C C F F O O O O O O F O O O O O O O
2103	Ég vil annars vegar spyrja að því og hins vegar vil ég spyrja hæstv. ráðherra velferðarmála nú þegar krukkað hefur verið í fæðingarorlofið , sem er að mínu mati eitt það mesta og stærsta skref sem við Íslendingar höfum tekið í þágu jafnréttismála og orðið fyrirmynd annarra ríkja þegar að því kemur það var umdeilt á sínum tíma , einhverjir voru á móti því , en sem betur fer náði þingheimur þeirri farsælu niðurstöðu að sammælast um málið .	ég vil annars vegar spyrja að því og hins vegar vil ég spyrja hæstv. ráðherra velferðarmála nú þegar krukkað hefur verið í fæðingarorlofið sem er að mínu mati eitt það mesta og stærsta skref sem við íslendingar höfum tekið í þágu jafnréttismála og orðið fyrirmynd annarra ríkja þegar að því kemur það var umdeilt á sínum tíma einhverjir voru á móti því en sem betur fer náði þingheimur þeirri farsælu niðurstöðu að sammælast um málið	O C O O C O O O C O O O O O C O O O O O O C O C O O O O O C C C O O O C O O O O O O O O O O O O C C O O O O O O O C O O O C O C O O O O O O C O C O O	ég annars vegar að því var spyrja og hins vegar vil ég spyrja hæstv. ráðherra velferðarmála nú þegar krukkað hefur verið í fæðingarorlofið sem er að mínu mati eitt það mesta og stærsta skref sem við íslendingar í þágu tekið jafnréttismála og höfum orðið fyrirmynd annarra ríkja þegar kemur að því það umdeilt á sínum tíma einhverjir vil á móti því voru en sem betur fer þingheimur náði þeirri farsælu niðurstöðu sammælast að um málið	O O O O O F F O O O C O C O O O O O C C C O O O C O O O O O O O O O O O O O O F O O F C O O O O F O O O O O O O O F O O O F O O O C O F O O O F O O O
2104	Nú er búið að krukka í það a. m. k. þrisvar sinnum .	nú er búið að krukka í það a. m. k. þrisvar sinnum	O C C O C O O O O O O O	nú er búið að í það krukka a. m. k. þrisvar sinnum	O C C O O O F O O O O O
2105	Megum við búast við því að það komi fleiri tillögur af hálfu ríkisstjórnarinnar sem beinast sérstaklega Forseti hringir . að Fæðingarorlofssjóðnum ?	megum við búast við því að það komi fleiri tillögur af hálfu ríkisstjórnarinnar sem beinast sérstaklega forseti hringir að fæðingarorlofssjóðnum	C O C O O O O C O O O O O O C O O O O C	við við megum því búast að það komi fleiri tillögur af hálfu ríkisstjórnarinnar sem beinast sérstaklega forseti hringir að fæðingarorlofssjóðnum	O O F O F O O C O O O O O O C O O C O O
2106	Frú forseti . Ég held að eðlislæg óbeit hv. þingmanns á Sjálfstæðisflokknum sé nú að koma fram með einhverjum hætti því að það er sama hvað sett er fram hér það er eins og hann hlusti ekki .	frú forseti ég held að eðlislæg óbeit hv. þingmanns á sjálfstæðisflokknum sé nú að koma fram með einhverjum hætti því að það er sama hvað sett er fram hér það er eins og hann hlusti ekki	O O O C O O O C O O C O O O O O O O O O O C O O C O O O O O C C O O C O	frú er forseti ég að eðlislæg óbeit hv. þingmanns á sjálfstæðisflokknum sé nú að koma fram með einhverjum hætti því að það er held hvað fram er sett hér sama það eins og hann ekki hlusti	O F O O O O O O O O O C O O C O O O O O O O F F O O C F O O O O O O O F
2107	Og það er eins og hann hafi ekki haft hljóðið á þegar hann horfði á umræðurnar hér fyrir tveimur árum , þegar við ætluðum að breyta stjórnarskránni , því að það kom margoft fram af hálfu okkar Sjálfstæðismanna að við viljum breyta stjórnarskránni .	og það er eins og hann hafi ekki haft hljóðið á þegar hann horfði á umræðurnar hér fyrir tveimur árum þegar við ætluðum að breyta stjórnarskránni því að það kom margoft fram af hálfu okkar sjálfstæðismanna að við viljum breyta stjórnarskránni	O O C O O O C O C O O O O O C O O O O O O O O C O C O O O C O O O O O O O O C C O	og það er eins og hann hafi ekki haft hljóðið á þegar hann horfði á umræðurnar hér fyrir tveimur árum þegar við ætluðum breyta að stjórnarskránni því að það margoft kom fram af hálfu okkar sjálfstæðismanna að við viljum breyta stjórnarskránni	O O C O O O C O C O O O O C O O O O O O O O C F O O O O O O F O O O O O O O C C O
2108	Það kom líka fram varðandi stjórnlagaþingið að við erum á móti þeirri aðferð af því við viljum fara eftir núgildandi stjórnarskrá .	það kom líka fram varðandi stjórnlagaþingið að við erum á móti þeirri aðferð af því við viljum fara eftir núgildandi stjórnarskrá	O C O O O O C O O O O O O C O O C C O O O	það líka fram að varðandi stjórnlagaþingið við á kom móti þeirri aðferð af því erum við viljum eftir núgildandi stjórnarskrá fara	O O O O C O O O F O O O O O F O C O O O F
2109	Það er alveg á hreinu að við viljum breyta stjórnarskránni og við höfum til dæmis gert það í samvinnu við Framsóknarflokkinn , við breyttum stjórnarskránni 1995 , við breyttum stjórnarskránni verulega 1999 .	það er alveg á hreinu að við viljum breyta stjórnarskránni og við höfum til dæmis gert það í samvinnu við framsóknarflokkinn við breyttum stjórnarskránni 1995 við breyttum stjórnarskránni verulega 1999	O C O O O O O C C O O O C O O C O O O O O O C O O O C O O O	það alveg er á hreinu að við breyta viljum stjórnarskránni og við til dæmis það í samvinnu við framsóknarflokkinn gert höfum við breyttum stjórnarskránni 1995 við breyttum stjórnarskránni verulega 1999	O O F O O O O F F O O O O O O O O O O F F O C O O O C O O O
2110	Þáverandi formenn Sjálfstæðisflokksins og Framsóknarflokksins lögðu meðal annars fram sameiginlega breytingartillögu á mjög umdeildu ákvæði í stjórnarskránni varðandi auðlindaákvæðið .	þáverandi formenn sjálfstæðisflokksins og framsóknarflokksins lögðu meðal annars fram sameiginlega breytingartillögu á mjög umdeildu ákvæði í stjórnarskránni varðandi auðlindaákvæðið	O O O O O C O O O O O O O O O O O C O	þáverandi formenn sjálfstæðisflokksins og framsóknarflokksins meðal annars fram lögðu sameiginlega breytingartillögu á mjög umdeildu ákvæði í stjórnarskránni varðandi auðlindaákvæðið	O O O O O O O O F O O O O O O O O C O
2111	Þannig að ekki er hægt að brigsla okkur sjálfstæðismönnum um það að vilja ekki breyta Forseti hringir . stjórnarskránni .	þannig að ekki er hægt að brigsla okkur sjálfstæðismönnum um það að vilja ekki breyta forseti hringir stjórnarskránni	O O O C O O C O O O O O C O C O O C	þannig að ekki hægt að okkur sjálfstæðismönnum er um það brigsla að vilja ekki breyta hringir forseti stjórnarskránni	O O O O O O O F O O F O C O C F O O
2112	Ég vil hins vegar spyrja hv. þingmann Forseti hringir . um orð Sigurðar Líndals prófessors af því að honum verður Forseti hringir . tíðrætt um Forseti hringir . að við séum Forseti hringir . Forseti hringir . að fara Forseti hringir . á svig við dómsvaldið .	ég vil hins vegar spyrja hv. þingmann forseti hringir um orð sigurðar líndals prófessors af því að honum verður forseti hringir tíðrætt um forseti hringir að við séum forseti hringir forseti hringir að fara forseti hringir á svig við dómsvaldið	O C O O C O O O O O O O O O O C O O C O O C O O O C O C O O O O O C O C O C O C	ég vil hins vegar spyrja hv. þingmann forseti hringir um orð sigurðar líndals prófessors af því að honum verður forseti hringir tíðrætt um hringir forseti séum fara að forseti hringir forseti hringir við að hringir forseti á svig við dómsvaldið	O C O O C O O O C O O O O O O O O O C O C O O F O F F O O C O C O O F O O O O O
2113	Forseti hringir .	forseti hringir	O C	forseti hringir	O C
2114	Hvað segir hv. þingmaður Forseti hringir . um orð Sigurðar Líndals Forseti hringir . í títtnefndri grein Forseti hringir . sem verið hefur Forseti hringir . til umræðu ?	hvað segir hv. þingmaður forseti hringir um orð sigurðar líndals forseti hringir í títtnefndri grein forseti hringir sem verið hefur forseti hringir til umræðu	O C O O O O O O O O O O C C O O O C O C O C O C	hvað hv. þingmaður hefur forseti hringir um orð sigurðar líndals hringir forseti í verið segir hringir forseti títtnefndri grein sem forseti hringir til umræðu	O O O F O C O O O O F O O F F F O O O O O C O O
2115	Frú forseti . Eftir að hafa hlustað á ræður þingmanna úr stjórnarflokkunum held ég að öllum sé ljóst að málið er að verða svolítið vandræðalegt fyrir þá .	frú forseti eftir að hafa hlustað á ræður þingmanna úr stjórnarflokkunum held ég að öllum sé ljóst að málið er að verða svolítið vandræðalegt fyrir þá	O O C O O O C O O O C O C O O O O O O C C O O O O O	frú verða eftir að hafa hlustað á ræður þingmanna úr stjórnarflokkunum forseti sé ég að öllum ljóst að málið held er að svolítið vandræðalegt fyrir þá	O F O O C C O O O O O O F O O O O O O F F O O O O O
