idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
9720	Waar ligt Lesotho ?	waar ligt lesotho	O C O	waar ligt lesotho	O C O
9721	Waar vond de International Air Show plaats ?	waar vond de international air show plaats	O C O O O O O	waar de international air show vond plaats	O O O O O F O
9722	Hoeveel mensen wonen in Lesotho ?	hoeveel mensen wonen in lesotho	O O C O O	hoeveel mensen wonen in lesotho	O O C O O
9723	Wat is de politieke partij van Ntsu Mokhele , premier van Lesotho ?	wat is de politieke partij van ntsu mokhele premier van lesotho	O C O O O O O O O O O	wat de politieke partij van ntsu mokhele premier van lesotho is	O O O O O O O O O O F
9724	Hoeveel films werden er gepresenteerd tijdens het Montreal World Film festival ?	hoeveel films werden er gepresenteerd tijdens het montreal world film festival	O O C O C O O O O O O	hoeveel films werden gepresenteerd er tijdens het montreal world film festival	O O C F O O O O O O O
9725	Welke film won de speciale prijs van de Grand Jury tijdens het Montreal World Film Festival ?	welke film won de speciale prijs van de grand jury tijdens het montreal world film festival	O O C O O O O O O O O O O O O O	welke film won de speciale prijs van de grand jury tijdens het montreal world film festival	O O C O O O O O O O O O O O O O
9726	"Wie is de regisseur van "" Cancion de Cuna "" ?"	wie is de regisseur van cancion de cuna	O C O O O O O O	wie de regisseur van cancion de is cuna	O O O O O O F O
9727	Wie won de prijs voor de beste acteur tijdens het Montreal World Film Festival ?	wie won de prijs voor de beste acteur tijdens het montreal world film festival	O C O O O O O O O O O O O O	wie de prijs voor de beste acteur tijdens het montreal won world film festival	O O O O O O O O O O F O O O
9728	Uit welk land komt de schrijver Taslima Nasreen ?	uit welk land komt de schrijver taslima nasreen	O O O C O O O O	uit welk land komt de schrijver taslima nasreen	O O O C O O O O
9729	Wie was de laatste koning van Roemenië ?	wie was de laatste koning van roemenië	O C O O O O O	wie was de laatste koning van roemenië	O C O O O O O
9730	Wanneer werd Babacar Seye vermoord ?	wanneer werd babacar seye vermoord	O C O O C	wanneer vermoord babacar werd seye	O F O F O
9731	Welke politieke functie bekleedt Albert Reynolds in Ierland ?	welke politieke functie bekleedt albert reynolds in ierland	O O O C O O O O	welke politieke functie albert reynolds in ierland bekleedt	O O O O O O O F
9732	Hoeveel banen wil Air France schrappen in 1995 ?	hoeveel banen wil air france schrappen in 1995	O O C O O C O O	hoeveel banen wil air france in 1995 schrappen	O O C O O O O F
9733	Waar landde de airbus van Air France die eerder in Algerije gekaapt was ?	waar landde de airbus van air france die eerder in algerije gekaapt was	O C O O O O O O O O O C C	waar de was airbus gekaapt van air france die eerder in algerije landde	O O F O F O O O O O O O F
9734	Hoeveel mensen werken voor de Warburg groep ?	hoeveel mensen werken voor de warburg groep	O O C O O O O	hoeveel mensen werken voor de warburg groep	O O C O O O O
9735	Wanneer trouwden Federico Fellini en Giulietta Masina ?	wanneer trouwden federico fellini en giulietta masina	O C O O O O O	wanneer federico fellini en trouwden giulietta masina	O O O O F O O
9736	Wat was het beroep van Danny Barker ?	wat was het beroep van danny barker	O C O O O O O	wat was het beroep van danny barker	O C O O O O O
9737	Welk percentage van de Amerikaanse bevolking was eind 1994 werkloos ?	welk percentage van de amerikaanse bevolking was eind 1994 werkloos	O O O O O O C O O O	welk percentage van de amerikaanse bevolking eind 1994 was werkloos	O O O O O O O O F O
9738	Wat is het oudste bioscoopbedrijf ter wereld ?	wat is het oudste bioscoopbedrijf ter wereld	O C O O O O O	wat is het oudste bioscoopbedrijf ter wereld	O C O O O O O
9739	Van welke raceploeg is Flavio Briatore manager ?	van welke raceploeg is flavio briatore manager	O O O C O O O	van welke raceploeg is flavio briatore manager	O O O C O O O
9740	Wanneer vonden de Europese verkiezingen plaats in 1994 ?	wanneer vonden de europese verkiezingen plaats in 1994	O C O O O O O O	wanneer vonden de europese verkiezingen plaats in 1994	O C O O O O O O
9741	Wat is de officiële taal in Jemen ?	wat is de officiële taal in jemen	O C O O O O O	wat de officiële taal in jemen is	O O O O O O F
9742	Op welke leeftijd stierf Fernando Rey ?	op welke leeftijd stierf fernando rey	O O O C O O	op welke leeftijd fernando stierf rey	O O O O F O
9743	Hoe stierf Jack Unterweger ?	hoe stierf jack unterweger	O C O O	hoe stierf jack unterweger	O C O O
9744	Waar ligt Luxor ?	waar ligt luxor	O C O	waar ligt luxor	O C O
9745	Sinds wanneer is er een embargo tegen Irak van kracht ?	sinds wanneer is er een embargo tegen irak van kracht	O O C O O O O O O O	sinds wanneer is er een embargo tegen irak van kracht	O O C O O O O O O O
9746	Wat was de bijnaam van Ho Chi Mihn ?	wat was de bijnaam van ho chi mihn	O C O O O O O O	wat de bijnaam van ho chi mihn was	O O O O O O O F
9747	Waar is de Gizah Sfinx ?	waar is de gizah sfinx	O C O O O	waar is de gizah sfinx	O C O O O
9748	Waar ligt Izhevsk ?	waar ligt izhevsk	O C O	waar ligt izhevsk	O C O
9749	Waar ligt het José Alvalade Stadium ?	waar ligt het josé alvalade stadium	O C O O O O	waar ligt het josé alvalade stadium	O C O O O O
9750	Waar woont José Saramago ?	waar woont josé saramago	O C O O	waar josé woont saramago	O O F O
9751	Waar is Nelson Mandela geboren ?	waar is nelson mandela geboren	O C O O C	waar nelson mandela geboren is	O O O F F
9752	Wat is de grootste maan van Jupiter ?	wat is de grootste maan van jupiter	O C O O O O O	wat de grootste maan van jupiter is	O O O O O O F
9753	Waar ligt Turku ?	waar ligt turku	O C O	waar ligt turku	O C O
9754	Wat is de voormalige hoofdstad van Polen ?	wat is de voormalige hoofdstad van polen	O C O O O O O	wat is de voormalige hoofdstad van polen	O C O O O O O
9755	In welk district ligt Paredes de Coura ?	in welk district ligt paredes de coura	O O O C O O O	in welk district paredes de coura ligt	O O O O O O F
9756	Waar ligt Sosnvyj Bor ?	waar ligt sosnvyj bor	O C O O	waar sosnvyj ligt bor	O O F O
9757	Op welk eiland ligt Ponta Delgada ?	op welk eiland ligt ponta delgada	O O O C O O	op welk eiland ligt ponta delgada	O O O C O O
9758	Waar is Álvaro Cunhal geboren ?	waar is álvaro cunhal geboren	O C O O C	waar álvaro cunhal is geboren	O O O F C
9759	Waar ligt het Júlio de Matos ziekenhuis ?	waar ligt het júlio de matos ziekenhuis	O C O O O O O	waar ligt het júlio de matos ziekenhuis	O C O O O O O
9760	Wat is het kleinste land binnen de Europese Unie ?	wat is het kleinste land binnen de europese unie	O C O O O O O O O	wat het kleinste land binnen de europese unie is	O O O O O O O O F
9761	Waar ligt Gabrovo ?	waar ligt gabrovo	O C O	waar gabrovo ligt	O O F
9762	Wat is meest noordelijke Amerikaanse staat ?	wat is meest noordelijke amerikaanse staat	O C O O O O	wat is meest noordelijke amerikaanse staat	O C O O O O
9763	Wat is de hoofdstad van Wit-Rusland ?	wat is de hoofdstad van wit-rusland	O C O O O O	wat is de hoofdstad van wit-rusland	O C O O O O
9764	Waar stroomt de Cubango rivier doorheen ?	waar stroomt de cubango rivier doorheen	O C O O O O	waar stroomt de cubango rivier doorheen	O C O O O O
9765	In welke stad stroomt de Moezel in de Rijn ?	in welke stad stroomt de moezel in de rijn	O O O C O O O O O	in welke stad stroomt de moezel in de rijn	O O O C O O O O O
9766	In welke Braziliaanse staat ligt Campo Grande ?	in welke braziliaanse staat ligt campo grande	O O O O C O O	in welke braziliaanse staat ligt campo grande	O O O O C O O
9767	Waar ligt Tianjin ?	waar ligt tianjin	O C O	waar ligt tianjin	O C O
9768	Waar ligt Duivelseiland ?	waar ligt duivelseiland	O C O	waar duivelseiland ligt	O O F
9769	Wie is de uitvinder van de saxofoon ?	wie is de uitvinder van de saxofoon	O C O O O O O	wie de is uitvinder van de saxofoon	O O F O O O O
9770	"Wie schreef "" De Kleine Prins "" ?"	wie schreef de kleine prins	O C O O O	wie de schreef kleine prins	O O F O O
9771	Wie houdt het wereldrecord polsstokhoogspringen ?	wie houdt het wereldrecord polsstokhoogspringen	O C O O C	wie houdt het wereldrecord polsstokhoogspringen	O C O O C
9772	"Wie is de "" Barefoot Lady "" ?"	wie is de barefoot lady	O C O O O	wie is de barefoot lady	O C O O O
9773	Wie is de secretaris-general van de Portugese Communistische Partij ?	wie is de secretaris-general van de portugese communistische partij	O C O O O O O O O	wie de is secretaris-general van de portugese communistische partij	O O F O O O O O O
9774	Wiens dochter is Martine Aubry ?	wiens dochter is martine aubry	O O C O O	wiens dochter martine is aubry	O O O F O
9775	Wie is de burgemeester van Lissabon ?	wie is de burgemeester van lissabon	O C O O O O	wie de burgemeester van lissabon is	O O O O O F
9776	Wie is de burgemeester van Lamego ?	wie is de burgemeester van lamego	O C O O O O	wie is de burgemeester van lamego	O C O O O O
9777	Wie is de Portugese ambassadeur in Frankrijk ?	wie is de portugese ambassadeur in frankrijk	O C O O O O O	wie de portugese ambassadeur in frankrijk is	O O O O O O F
9778	Met wie is Whoopi Goldberg getrouwd ?	met wie is whoopi goldberg getrouwd	O O C O O C	met wie is getrouwd whoopi goldberg	O O C F O O
9779	Wie is minister-president van Rheinland-Pfalz ?	wie is minister-president van rheinland-pfalz	O C O O O	wie is minister-president van rheinland-pfalz	O C O O O
9780	Wie was de laatste gouverneur van Oost-Timor ?	wie was de laatste gouverneur van oost-timor	O C O O O O O	wie de laatste gouverneur van oost-timor was	O O O O O O F
9781	Wie was de echtgenoot van Vieira da Silva ?	wie was de echtgenoot van vieira da silva	O C O O O O O O	wie de echtgenoot van was vieira da silva	O O O O F O O O
9782	Wie is de aanvoerder van FC Porto ?	wie is de aanvoerder van fc porto	O C O O O O O	wie is de aanvoerder van fc porto	O C O O O O O
9783	Wie is de imam van de moskee in Lissabon ?	wie is de imam van de moskee in lissabon	O C O O O O O O O	wie de imam is van de moskee in lissabon	O O O F O O O O O
9784	"Wie regiseerde de film "" Lisbon Story "" ?"	wie regiseerde de film lisbon story	O C O O O O	wie de film lisbon story regiseerde	O O O O O F
9785	Wie is de Zweedse minister voor het milieu ?	wie is de zweedse minister voor het milieu	O C O O O O O O	wie de zweedse minister voor het milieu is	O O O O O O O F
9786	Hoe heet de Koningin van Denemarken ?	hoe heet de koningin van denemarken	O C O O O O	hoe de koningin van denemarken heet	O O O O O F
9787	Wie is de beschermheilige van Penafiel ?	wie is de beschermheilige van penafiel	O C O O O O	wie is de beschermheilige van penafiel	O C O O O O
9788	Welke groep vermoordde Aldo Moro ?	welke groep vermoordde aldo moro	O O C O O	welke groep aldo vermoordde moro	O O O F O
9789	Van welke band is Teresa Salgueiro de zangeres ?	van welke band is teresa salgueiro de zangeres	O O O C O O O O	van welke band is teresa salgueiro de zangeres	O O O C O O O O
9790	Welke ploeg won de CERS Cup voor rolschaatshockey ?	welke ploeg won de cers cup voor rolschaatshockey	O O C O O O O O	welke ploeg de cers cup voor rolschaatshockey won	O O O O O O O F
9791	Bij welk team is Bobby Robson coach ?	bij welk team is bobby robson coach	O O O C O O O	bij welk team is bobby robson coach	O O O C O O O
9792	Welk bedrijf heeft een raffinaderij in Leça da Palmeira ?	welk bedrijf heeft een raffinaderij in leça da palmeira	O O C O O O O O O	welk bedrijf heeft een raffinaderij in leça da palmeira	O O C O O O O O O
9793	Tot welke partij behoort Duarte Lima ?	tot welke partij behoort duarte lima	O O O C O O	tot welke partij behoort duarte lima	O O O C O O
9794	Wie financiert de IPSS ( privé-instellingen voor sociale solidariteit ) ?	wie financiert de ipss privé-instellingen voor sociale solidariteit	O C O O O O O O	wie financiert de ipss privé-instellingen voor sociale solidariteit	O C O O O O O O
9795	Hoeveel onderzeeërs heeft de Portugese marine ?	hoeveel onderzeeërs heeft de portugese marine	O O C O O O	hoeveel onderzeeërs heeft de portugese marine	O O C O O O
9796	Hoeveel gemeenten zijn er in Portugal ?	hoeveel gemeenten zijn er in portugal	O O C O O O	hoeveel gemeenten er zijn in portugal	O O O F O O
9797	Hoelang is de Freixo Brug ?	hoelang is de freixo brug	O C O O O	hoelang de freixo brug is	O O O O F
9798	Hoe oud is Inês de Medeiros ?	hoe oud is inês de medeiros	O O C O O O	hoe oud inês is de medeiros	O O O F O O
9799	Hoever is het van Braga naar Guimarães ?	hoever is het van braga naar guimarães	O C O O O O O	hoever is het van braga naar guimarães	O C O O O O O
9800	Hoe hoog is de K2 ?	hoe hoog is de k2	O O C O O	hoe hoog de is k2	O O O F O
9801	Hoeveel bedraagt de schuld van Eurotunnel ?	hoeveel bedraagt de schuld van eurotunnel	O C O O O O	hoeveel bedraagt de schuld van eurotunnel	O C O O O O
9802	Wat is de oppervlakte van Nedersaksen ?	wat is de oppervlakte van nedersaksen	O C O O O O	wat is de oppervlakte van nedersaksen	O C O O O O
9803	Hoeveel inwoners heeft de Dominicaanse Republiek ?	hoeveel inwoners heeft de dominicaanse republiek	O O C O O O	hoeveel inwoners de heeft dominicaanse republiek	O O O F O O
9804	Hoeveel doelpunten heeft Eusébio gescoord tijdens zijn loopbaan ?	hoeveel doelpunten heeft eusébio gescoord tijdens zijn loopbaan	O O C O C O O O	hoeveel doelpunten eusébio gescoord heeft tijdens zijn loopbaan	O O O F F O O O
9805	Wat is de snelheid van het licht ?	wat is de snelheid van het licht	O C O O O O O	wat is de snelheid van het licht	O C O O O O O
9806	Wanneer werd de FPLM opgericht ?	wanneer werd de fplm opgericht	O C O O C	wanneer de fplm opgericht werd	O O O F F
9807	Wanneer werd Kaapverdië onafhankelijk ?	wanneer werd kaapverdië onafhankelijk	O C O O	wanneer kaapverdië werd onafhankelijk	O O F O
9808	"Wanneer komt de film "" Lisbon Story "" uit ?"	wanneer komt de film lisbon story uit	O C O O O O O	wanneer komt de film lisbon story uit	O C O O O O O
9809	Wanneer werd Universele Verklaring van de Rechten van de Mens goedgekeurd ?	wanneer werd universele verklaring van de rechten van de mens goedgekeurd	O C O O O O O O O O C	wanneer universele verklaring werd van de rechten van de goedgekeurd mens	O O O F O O O O O F O
9810	Wanneer stierf Salvador Allende ?	wanneer stierf salvador allende	O C O O	wanneer stierf salvador allende	O C O O
9811	Wanneer stierf Simon Bolivar ?	wanneer stierf simon bolivar	O C O O	wanneer stierf simon bolivar	O C O O
9812	Op welke dag wordt Onafhankelijkheidsdag in Brazilië gevierd ?	op welke dag wordt onafhankelijkheidsdag in brazilië gevierd	O O O C O O O C	op welke dag onafhankelijkheidsdag wordt gevierd in brazilië	O O O O F F O O
9813	"Wanneer werd "" A Portuguesa "" het volkslied ?"	wanneer werd a portuguesa het volkslied	O C O O O O	wanneer werd a portuguesa het volkslied	O C O O O O
9814	"In welk jaar gebeurde de "" 25ste april "" ?"	in welk jaar gebeurde de 25ste april	O O O C O O O	in welk jaar gebeurde de 25ste april	O O O C O O O
9815	Waardoor werd de Titanic geraakt ?	waardoor werd de titanic geraakt	O C O O C	waardoor werd de titanic geraakt	O C O O C
9816	Wat is het symbool van de leider van de Giro d'Italia ?	wat is het symbool van de leider van de giro d'italia	O C O O O O O O O O O	wat het symbool is van de leider van de giro d'italia	O O O F O O O O O O O
9817	Wat werd op 13 augustus 1961 opgericht ?	wat werd op 13 augustus 1961 opgericht	O C O O O O C	wat opgericht op 13 augustus werd 1961	O F O O O F O
9818	Waarvoor was Mel Blanc allergisch ?	waarvoor was mel blanc allergisch	O C O O O	waarvoor was mel blanc allergisch	O C O O O
9819	Welk land is wereldkampioen voetbal ?	welk land is wereldkampioen voetbal	O O C O O	welk land is wereldkampioen voetbal	O O C O O
9820	Hoe stierf Pasolini ?	hoe stierf pasolini	O C O	hoe stierf pasolini	O C O
9821	Hoe werd Brazilië voor de vierde keer wereldkampioen voetbal ?	hoe werd brazilië voor de vierde keer wereldkampioen voetbal	O C O O O O O O O	hoe brazilië voor de vierde keer werd wereldkampioen voetbal	O O O O O O F O O
9822	Wat was de eerste Portugese geluidsfilm ?	wat was de eerste portugese geluidsfilm	O C O O O O	wat was de eerste portugese geluidsfilm	O C O O O O
9823	Wat verkoopt Faust aan de duivel ?	wat verkoopt faust aan de duivel	O C O O O O	wat faust aan de duivel verkoopt	O O O O O F
9824	Welk dier is het symbool van Namibië ?	welk dier is het symbool van namibië	O O C O O O O	welk dier is het symbool van namibië	O O C O O O O
9825	Onder welke naam schrijft Álvaro Cunhal ?	onder welke naam schrijft álvaro cunhal	O O O C O O	onder welke naam schrijft álvaro cunhal	O O O C O O
9826	Welke nationaliteit heeft Yordan Letchkov ?	welke nationaliteit heeft yordan letchkov	O O C O O	welke nationaliteit heeft yordan letchkov	O O C O O
9827	Welke nationaliteit heeft Hercule Poirot ?	welke nationaliteit heeft hercule poirot	O O C O O	welke nationaliteit hercule poirot heeft	O O O O F
9828	Wat was Napoleon III van Napoleon Bonapart ?	wat was napoleon iii van napoleon bonapart	O C O O O O O	wat napoleon iii van was napoleon bonapart	O O O O F O O
9829	Van welk materiaal zijn de friezen van het Parthenon gemaakt ?	van welk materiaal zijn de friezen van het parthenon gemaakt	O O O C O O O O O C	van welk materiaal gemaakt de friezen van het parthenon zijn	O O O F O O O O O F
9830	Welke militaire rang had Alfred Dreyfus ?	welke militaire rang had alfred dreyfus	O O O C O O	welke militaire rang had alfred dreyfus	O O O C O O
9831	Welke kleur heeft sneeuw ?	welke kleur heeft sneeuw	O O C O	welke kleur heeft sneeuw	O O C O
9832	Wat is de Iraakse munteenheid ?	wat is de iraakse munteenheid	O C O O O	wat is de iraakse munteenheid	O C O O O
9833	Wat is het adres van de Barata boekhandel ?	wat is het adres van de barata boekhandel	O C O O O O O O	wat het adres is van de barata boekhandel	O O O F O O O O
9834	Wie is Leonor Beleza ?	wie is leonor beleza	O C O O	wie is leonor beleza	O C O O
9835	Wie is Arnold Ruutel ?	wie is arnold ruutel	O C O O	wie is arnold ruutel	O C O O
9836	Wie is Wim Duisenberg ?	wie is wim duisenberg	O C O O	wie is wim duisenberg	O C O O
9837	Wie is Rocha Vieira	wie is rocha vieira	O C O O	wie rocha vieira is	O O O F
9838	Wie is Guilherme da Fonseca ?	wie is guilherme da fonseca	O C O O O	wie is guilherme da fonseca	O C O O O
9839	Wie is Fernando Gomes ?	wie is fernando gomes	O C O O	wie is fernando gomes	O C O O
9840	Wie is Valentina Terechkova ?	wie is valentina terechkova	O C O O	wie is valentina terechkova	O C O O
9841	Wie is Jorge Amado ?	wie is jorge amado	O C O O	wie is jorge amado	O C O O
9842	"Wat is de "" PC do B "" ?"	wat is de pc do b	O C O O O O	wat de pc is do b	O O O F O O
9843	Wat is de PSN ?	wat is de psn	O C O O	wat is de psn	O C O O
9844	Wat is de CSKA ?	wat is de cska	O C O O	wat de is cska	O O F O
9845	Wat is Vigor ?	wat is vigor	O C O	wat vigor is	O O F
9846	Waar vond het Wereldvrouwencongres plaats ?	waar vond het wereldvrouwencongres plaats	O C O O O	waar vond het wereldvrouwencongres plaats	O C O O O
9847	In welk jaar werd de Nobelprijs toegekend aan Thomas Mann ?	in welk jaar werd de nobelprijs toegekend aan thomas mann	O O O C O O C O O O	in welk jaar de werd nobelprijs aan toegekend thomas mann	O O O O F O O F O O
9848	Wie is de bestuursvoorzitter van Fiat ?	wie is de bestuursvoorzitter van fiat	O C O O O O	wie de bestuursvoorzitter van is fiat	O O O O F O
9849	In welke stad is de San Vittore gevangenis ?	in welke stad is de san vittore gevangenis	O O O C O O O O	in welke stad is de san vittore gevangenis	O O O C O O O O
9850	Wat is de eenheid voor frequentie ?	wat is de eenheid voor frequentie	O C O O O O	wat is de eenheid voor frequentie	O C O O O O
9851	Met hoeveel groeit de wereldbevolking elk jaar ?	met hoeveel groeit de wereldbevolking elk jaar	O O C O O O O	met hoeveel de wereldbevolking groeit elk jaar	O O O O F O O
9852	Wat is de voornaam van rechter Borsellino ?	wat is de voornaam van rechter borsellino	O C O O O O O	wat de voornaam is van rechter borsellino	O O O F O O O
9853	Hoeveel lijfwachten werden er gedood bij de moord op rechter Falcone ?	hoeveel lijfwachten werden er gedood bij de moord op rechter falcone	O O C O C O O O O O O	hoeveel lijfwachten werden gedood er bij de moord op rechter falcone	O O C F O O O O O O O
9854	Wie is Shimon Peres ?	wie is shimon peres	O C O O	wie is shimon peres	O C O O
9855	Welke functie heeft Ariel Sharon ?	welke functie heeft ariel sharon	O O C O O	welke functie ariel sharon heeft	O O O O F
9856	Wanneer ontving Yasir Arafat de Nobelprijs voor de Vrede ?	wanneer ontving yasir arafat de nobelprijs voor de vrede	O C O O O O O O O	wanneer yasir ontving arafat de nobelprijs voor de vrede	O O F O O O O O O
9857	Wat is de heilige stad voor de Joden ?	wat is de heilige stad voor de joden	O C O O O O O O	wat de heilige stad voor de is joden	O O O O O O F O
9858	Hoeveel Palestijnse vluchtelingen zijn er in Libanon ?	hoeveel palestijnse vluchtelingen zijn er in libanon	O O O C O O O	hoeveel palestijnse vluchtelingen er zijn in libanon	O O O O F O O
9859	In welk jaar begon de Intifada ?	in welk jaar begon de intifada	O O O C O O	in welk jaar de intifada begon	O O O O O F
9860	Hoe worden Japanse zelfmoordpiloten genoemd ?	hoe worden japanse zelfmoordpiloten genoemd	O C O O C	hoe worden japanse zelfmoordpiloten genoemd	O C O O C
9861	Welk land is de grootste wapenleverancier voor Derde Wereldlanden ?	welk land is de grootste wapenleverancier voor derde wereldlanden	O O C O O O O O O	welk land is de grootste wapenleverancier voor derde wereldlanden	O O C O O O O O O
9862	In welk jaar viel de atoombom op Hiroshima ?	in welk jaar viel de atoombom op hiroshima	O O O C O O O O	in welk jaar de atoombom op viel hiroshima	O O O O O O F O
9863	Tot welke partij behoorde Hitler ?	tot welke partij behoorde hitler	O O O C O	tot welke partij behoorde hitler	O O O C O
9864	Welke taal spreekt men in Duitsland ?	welke taal spreekt men in duitsland	O O C O O O	welke taal men in duitsland spreekt	O O O O O F
9865	Hoeveel miljoen Joden kwamen er om in de Tweede Wereldoorlog ?	hoeveel miljoen joden kwamen er om in de tweede wereldoorlog	O O O C O O O O O O	hoeveel miljoen joden er om in de tweede wereldoorlog kwamen	O O O O O O O O O F
9866	Waar is het vernietigingskamp Auschwitz ?	waar is het vernietigingskamp auschwitz	O C O O O	waar is het vernietigingskamp auschwitz	O C O O O
9867	Hoe heet de grootste aanbieder van mobiele telefonie in de wereld ?	hoe heet de grootste aanbieder van mobiele telefonie in de wereld	O C O O O O O O O O O	hoe heet de grootste aanbieder van mobiele telefonie in de wereld	O C O O O O O O O O O
9868	In welk jaar eindigde de Tweede Wereldoorlog ?	in welk jaar eindigde de tweede wereldoorlog	O O O C O O O	in welk jaar eindigde de tweede wereldoorlog	O O O C O O O
9869	Wat was Hitlers voornaam ?	wat was hitlers voornaam	O C O O	wat was hitlers voornaam	O C O O
9870	Wat is de Duitse munteenheid ?	wat is de duitse munteenheid	O C O O O	wat is de duitse munteenheid	O C O O O
9871	"Wie schreef "" Mein Kampf "" ?"	wie schreef mein kampf	O C O O	wie schreef mein kampf	O C O O
9872	Wat is de hoofdstad van Rusland ?	wat is de hoofdstad van rusland	O C O O O O	wat de hoofdstad van rusland is	O O O O O F
9873	"Welke autoproducent maakt de "" Kever "" ?"	welke autoproducent maakt de kever	O O C O O	welke autoproducent maakt de kever	O O C O O
9874	Hoe heet de film van Stephen Frears met in de hoofdrol Glenn Close , John Malkovich en Michelle Pfeiffer ?	hoe heet de film van stephen frears met in de hoofdrol glenn close john malkovich en michelle pfeiffer	O C O O O O O O O O O O O O O O O O	hoe de film van stephen frears met heet in de hoofdrol glenn close john malkovich en michelle pfeiffer	O O O O O O O F O O O O O O O O O O
9875	Welk land grenst in het noorden aan Canada ?	welk land grenst in het noorden aan canada	O O C O O O O O	welk land in het noorden grenst aan canada	O O O O O F O O
9876	Wie was de eerste president van de Verenigde Staten ?	wie was de eerste president van de verenigde staten	O C O O O O O O O	wie de eerste president was van de verenigde staten	O O O O F O O O O
9877	Welk beroep heeft James Bond ?	welk beroep heeft james bond	O O C O O	welk beroep heeft james bond	O O C O O
9878	Wie speelde James Bond in de eerste afleveringen van de 007 serie ?	wie speelde james bond in de eerste afleveringen van de 007 serie	O C O O O O O O O O O O	wie james bond in de eerste afleveringen speelde van de 007 serie	O O O O O O O F O O O O
9879	Wie speelt James Bond in de laatste film uit de serie van de 007 ?	wie speelt james bond in de laatste film uit de serie van de 007	O C O O O O O O O O O O O O	wie james speelt bond in de laatste film uit de serie van de 007	O O F O O O O O O O O O O O
9880	Waar vindt de Motorshow plaats ?	waar vindt de motorshow plaats	O C O O O	waar vindt de motorshow plaats	O C O O O
9881	Wie vraag je om een hypotheek ?	wie vraag je om een hypotheek	O C O O O O	wie vraag je om een hypotheek	O C O O O O
9882	Naar welke school ging William , de oudste zoon van Prins Charles ?	naar welke school ging william de oudste zoon van prins charles	O O O C O O O O O O O	naar welke school ging william de oudste zoon van prins charles	O O O C O O O O O O O
9883	In welke band zat Michael Jackson toen hij jong was ?	in welke band zat michael jackson toen hij jong was	O O O C O O O O O C	in welke band michael jackson toen hij jong was zat	O O O O O O O O F F
9884	Wie was de vader van Lisa Marie Presley ?	wie was de vader van lisa marie presley	O C O O O O O O	wie de vader van lisa marie was presley	O O O O O O F O
9885	Met wie is Michael Jackson getrouwd ?	met wie is michael jackson getrouwd	O O C O O C	met wie michael jackson getrouwd is	O O O O F F
9886	"Op welke leeftijd begon Michael Jackson te zingen in de "" Jackson Five "" ?"	op welke leeftijd begon michael jackson te zingen in de jackson five	O O O O C O O O O C O O	op welke leeftijd michael begon jackson te zingen in de jackson five	O O O O F O O C O O O O
9887	In welk genre blinkt Michael Jackson uit ?	in welk genre blinkt michael jackson uit	O O O C O O O	in welk genre blinkt michael jackson uit	O O O C O O O
9888	Hoe heet Michael Jackson's platenmaatschappij ?	hoe heet michael jackson's platenmaatschappij	O C O O O	hoe heet michael jackson's platenmaatschappij	O C O O O
9889	Wie is de uitvinder van de televisie ?	wie is de uitvinder van de televisie	O C O O O O O	wie is de uitvinder van de televisie	O C O O O O O
9890	Hoeveel onderbrekingen staat de EEG toe voor reclame tijdens een film ?	hoeveel onderbrekingen staat de eeg toe voor reclame tijdens een film	O O C O O O O O O O O	hoeveel onderbrekingen de staat eeg toe voor reclame tijdens een film	O O O F O O O O O O O
9891	Wat is de Mossad ?	wat is de mossad	O C O O	wat de mossad is	O O O F
9892	Wat is de INCB ?	wat is de incb	O C O O	wat is de incb	O C O O
9893	"Welke straf kreeg Pietro Pacciani voor de moorden van het "" Monster van Florence "" ?"	welke straf kreeg pietro pacciani voor de moorden van het monster van florence	O O C O O O O O O O O O O	welke straf pietro pacciani voor de moorden van het monster van florence kreeg	O O O O O O O O O O O O F
9894	Hoeveel moorden werden toegeschreven aan het Monster van Florence ?	hoeveel moorden werden toegeschreven aan het monster van florence	O O C C O O O O O	hoeveel moorden werden aan het toegeschreven monster van florence	O O C O O F O O O
9895	Wat is het meestgelezen Italiaanse dagblad ?	wat is het meestgelezen italiaanse dagblad	O C O O O O	wat het meestgelezen italiaanse dagblad is	O O O O O F
9896	Hoeveel mensen lijden aan overgewicht in de Verenigde Staten ?	hoeveel mensen lijden aan overgewicht in de verenigde staten	O O C O O O O O O	hoeveel mensen lijden aan overgewicht in de verenigde staten	O O C O O O O O O
9897	Noem een basisingrediënt van de Japanse keuken .	noem een basisingrediënt van de japanse keuken	C O O O O O O	noem een basisingrediënt van de japanse keuken	C O O O O O O
9898	In welk jaar werd Greenpeace opgericht ?	in welk jaar werd greenpeace opgericht	O O O C O C	in welk jaar greenpeace opgericht werd	O O O O F F
9899	Waar vond een milieuramp plaats ?	waar vond een milieuramp plaats	O C O O O	waar een milieuramp vond plaats	O O O F O
9900	Welke nationaliteit hadden de twee olietankers die de milieuramp veroorzaakten in de buurt van Trinidad en Tobago in 1979 ?	welke nationaliteit hadden de twee olietankers die de milieuramp veroorzaakten in de buurt van trinidad en tobago in 1979	O O C O O O O O O C O O O O O O O O O	welke nationaliteit hadden de twee olietankers die de milieuramp in de buurt van trinidad en tobago in 1979 veroorzaakten	O O C O O O O O O O O O O O O O O O F
