idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
889	"Jesus svaraði honum : "" Tú hevði als einki vald á mær , um tað ikki var givið tær oman úr erva ."	jesus svaraði honum tú hevði als einki vald á mær um tað ikki var givið tær oman úr erva	O C O O C O O O O O O O O C C O O O O	jesus honum tú hevði als einki vald á mær svaraði um tað ikki var givið tær oman úr erva	O O O F O O O O O F O O O C C O O O O
890	"Tí hevur tann störri synd , sum gav meg upp í hendur tínar . """	tí hevur tann störri synd sum gav meg upp í hendur tínar	O C O O O O C O O O O O	tí hevur tann störri synd gav sum meg upp í hendur tínar	O C O O O F O O O O O O
891	Eftir hetta royndi Pilatus at sleppa honum leysum .	eftir hetta royndi pilatus at sleppa honum leysum	O O C O O C O O	eftir royndi hetta pilatus at sleppa honum leysum	O F O O O C O O
892	"Men Jödarnir rópaðu og sögdu : "" Sleppir tú honum leysum , tá ert tú ikki vinur keisarans ."	men jödarnir rópaðu og sögdu sleppir tú honum leysum tá ert tú ikki vinur keisarans	O O C O C O C O O O O C O O O	men jödarnir rópaðu og tá sögdu tú ikki vinur keisarans ert sleppir tú honum leysum	O O C O O F O O O O F C O O O
893	"Hvör tann , sum ger seg sjálvan til kong , setir seg upp móti keisaranum . """	hvör tann sum ger seg sjálvan til kong setir seg upp móti keisaranum	O O C O O O O O C O O O O	hvör tann setir seg upp móti keisaranum sum seg sjálvan ger til kong	O O C O O O O O O O F O O
894	"Tá ið nú Pilatus hoyrdi hesi orð , fördi hann Jesus út og settist í dómarasætið á einum staði , sum nevnist "" á steinsettum "" á hebráiskum máli : Gabbata ."	tá ið nú pilatus hoyrdi hesi orð fördi hann jesus út og settist í dómarasætið á einum staði sum nevnist á steinsettum á hebráiskum máli gabbata	O C O O O O O O C O O O C O O O O O O C O O O O O C	tá hann jesus út fördi ið nú pilatus hoyrdi hesi orð og settist í dómarasætið á einum staði sum á hebráiskum máli gabbata nevnist steinsettum á	O O O O F O O O C O O O C O O O O O O O O O O F F O
895	Men tað var atfangadagur fyri páskir , okkurt um sætta tíma .	men tað var atfangadagur fyri páskir okkurt um sætta tíma	O O C O O O O O O O	men tað var atfangadagur fyri páskir okkurt um sætta tíma	O O C O O O O O O O
896	"Og hann sigur við Jödarnar : "" Sí , har er kongur tykkara ! """	og hann sigur við jödarnar sí har er kongur tykkara	O O C O O O C O O C	og hann við er jödarnar har sigur kongur tykkara sí	O O O F O O F O O C
897	"Tá rópaðu teir : "" Burtur , burtur við honum !"	tá rópaðu teir burtur burtur við honum	O C O O O O O	tá rópaðu teir burtur burtur við honum	O C O O O O O
898	"Krossfest hann ! """	krossfest hann	C O	krossfest hann	C O
899	"Pilatus sigur við teir : "" Skal eg krossfesta kong tykkara ? """	pilatus sigur við teir skal eg krossfesta kong tykkara	O C O O C O C O O	pilatus við sigur teir eg krossfesta kong tykkara skal	O O F O O F O O F
900	"Hövuðsprestarnir svaraðu : "" Vit hava ongan kong uttan keisaran . """	hövuðsprestarnir svaraðu vit hava ongan kong uttan keisaran	O C O C O O O O	hövuðsprestarnir svaraðu vit hava ongan kong uttan keisaran	O C O C O O O O
901	Tá gav hann hann upp til teirra , at hann skuldi verða krossfestur .	tá gav hann hann upp til teirra at hann skuldi verða krossfestur	O C O O O O O O O C C C	tá hann hann upp til teirra gav at hann skuldi verða krossfestur	O O O O O O F O O C C C
902	Teir tóku nú Jesus ; og hann bar sjálvur kross sín og gekk út á tann staðin , sum kallast Ennistaðurin , og sum á hebráiskum eitur Golgata .	teir tóku nú jesus og hann bar sjálvur kross sín og gekk út á tann staðin sum kallast ennistaðurin og sum á hebráiskum eitur golgata	O C O O O O C O O O O C O O O O O C O O O O O C O	teir nú tóku jesus og bar hann sjálvur kross sín og út gekk á tann staðin sum kallast ennistaðurin og sum á eitur hebráiskum golgata	O O F O O F O O O O O O F O O O O C O O O O F O O
903	Har krossfestu teir hann og saman við honum tveir aðrar , ein hvörjumegin , men Jesus í miðjuni .	har krossfestu teir hann og saman við honum tveir aðrar ein hvörjumegin men jesus í miðjuni	O C O O O O O O O O O O O O O O	har krossfestu teir hann og saman við honum tveir aðrar ein hvörjumegin men jesus í miðjuni	O C O O O O O O O O O O O O O O
904	"Men Pilatus skrivaði eisini eina yvirskrift og setti hana á krossin ; har stóð skrivað : "" Jesus úr Nasaret , kongur Jödanna . """	men pilatus skrivaði eisini eina yvirskrift og setti hana á krossin har stóð skrivað jesus úr nasaret kongur jödanna	O O C O O O O C O O O O C O O O O O C	men pilatus eisini skrivaði eina yvirskrift og setti hana á krossin har jesus úr nasaret kongur jödanna stóð skrivað	O O O F O O O C O O O O O O O O O F C
905	Hesa yvirskriftina lósu nú mangir av Jödunum , tí at staðurin , har sum Jesus varð krossfestur , var nær við bygdina , og hon var skrivað á hebráiskum og rómverskum og grikskum máli .	hesa yvirskriftina lósu nú mangir av jödunum tí at staðurin har sum jesus varð krossfestur var nær við bygdina og hon var skrivað á hebráiskum og rómverskum og grikskum máli	O O C O O O O O O O C O O O O O O C C O O C C O O O O O O O	hesa yvirskriftina nú mangir av jödunum tí var at staðurin nær við bygdina lósu har sum jesus varð krossfestur og skrivað hon var á hebráiskum og rómverskum og grikskum máli	O O O O O O O F O O O O O F O O O C C O F O F O O O O O O O
906	"Tá sögdu hövuðsprestar Jödanna við Pilatus : "" Skriva ikki : Kongur Jödanna ; men : Hann segði : Eg eri kongur Jödanna . """	tá sögdu hövuðsprestar jödanna við pilatus skriva ikki kongur jödanna men hann segði eg eri kongur jödanna	O C O O O O C O O O O O C O C O O	tá sögdu hövuðsprestar jödanna við pilatus skriva ikki kongur jödanna men hann segði eri eg kongur jödanna	O C O O O O C O O O O O C F O O O
907	"Pilatus svaraði : "" Tað , sum eg havi skrivað , havi eg skrivað . """	pilatus svaraði tað sum eg havi skrivað havi eg skrivað	O C O C O C O O C C	pilatus svaraði tað havi skrivað eg sum skrivað eg havi	O C O C F O O F O F
908	Tá ið nú hermenninir hövdu krossfest Jesus , tóku teir klæði hansara og býttu tey sundur í fýra lutir , hvörjum hermanni ein lut , somuleiðis kyrtilin ; men kyrtilin var óseymaður , vovin í einum oman í gjögnum .	tá ið nú hermenninir hövdu krossfest jesus tóku teir klæði hansara og býttu tey sundur í fýra lutir hvörjum hermanni ein lut somuleiðis kyrtilin men kyrtilin var óseymaður vovin í einum oman í gjögnum	O C O O O O O C O O O O C C O O C O O O O O O O O O O O C O O O O O	tá tóku teir klæði hansara men kyrtilin var óseymaður krossfest ið nú hermenninir hövdu jesus og býttu tey sundur í fýra lutir hvörjum hermanni ein lut somuleiðis kyrtilin í einum vovin oman í gjögnum	O C O O O O O C O F O O O F O O C O O O O O O O O O O O O O F O O O
909	"Teir sögdu tí hvör við annan : "" Latum okkum ikki skera hann sundur , men latum okkum heldur kasta lut um hann , hvör ið skal fáa hann ; "" tí at skriftin skuldi ganga út : "" Teir býttu klæði míni millum sín , og kastaðu lut um klædning mín . """	teir sögdu tí hvör við annan latum okkum ikki skera hann sundur men latum okkum heldur kasta lut um hann hvör ið skal fáa hann tí at skriftin skuldi ganga út teir býttu klæði míni millum sín og kastaðu lut um klædning mín	O C O O O O C O O C O O O C O O O C O O O O O C C O O O C C O O C O O O O O C O O O O	teir sögdu tí hvör við annan latum okkum ikki hann sundur skera latum men tí okkum heldur kasta lut um hann hvör ið hann skal fáa at skriftin skuldi ganga út teir klæði míni býttu millum sín og kastaðu lut um klædning mín	O C O O O O C O O O O F F O O O O C O O O O O O F F O O C C O O O O F O O O C O O O O
910	Hetta gjördu nú hermenninir .	hetta gjördu nú hermenninir	O C O O	hetta nú hermenninir gjördu	O O O F
911	Men við Jesu kross stóð móðir hansara og móðursystir hansara , Maria , kona Kleopasar , og Maria Magdalena .	men við jesu kross stóð móðir hansara og móðursystir hansara maria kona kleopasar og maria magdalena	O O O O C O O O O O O O O O O O	men við jesu kross stóð móðir hansara og móðursystir hansara maria kona kleopasar og maria magdalena	O O O O C O O O O O O O O O O O
912	"Tá ið nú Jesus sá móður sína og lærusveinin , sum hann elskaði , standa har , sigur hann við móður sína : "" Kvinna , har er sonur tín ! """	tá ið nú jesus sá móður sína og lærusveinin sum hann elskaði standa har sigur hann við móður sína kvinna har er sonur tín	O C O O O O O O C O O O O O C O O O O C O O O C	tá hann við móður sína kvinna sigur er har sonur tín ið nú jesus sá móður sína og lærusveinin standa har sum hann elskaði	O O O O O O F F O O O O O O C O O O O C O O O C
913	"Síðan sigur hann við lærusveinin : "" Sí , har er móðir tín ! """	síðan sigur hann við lærusveinin sí har er móðir tín	O C O O O O C O O C	síðan hann við lærusveinin er har sigur móðir tín sí	O O O O F O F O O C
914	Og frá teirri stund tók lærusveinurin hana heim til sín .	og frá teirri stund tók lærusveinurin hana heim til sín	O O O O C O O O O O	og frá teirri stund lærusveinurin hana heim til tók sín	O O O O O O O O F O
915	"Eftir hetta , tá ið Jesus visti , at alt nú longu var fullgjört , til tess at skriftin skuldi ganga út , sigur hann : "" Eg eri tystur . """	eftir hetta tá ið jesus visti at alt nú longu var fullgjört til tess at skriftin skuldi ganga út sigur hann eg eri tystur	O O O C O O C O O O C O O O O C C O O O O C C O	eftir hetta tá sigur hann eg eri tystur ið jesus visti fullgjört at alt nú longu var til tess at skriftin skuldi ganga út	O O O C O O C O O O C F O O O O F O O O O C C O
916	Har stóð eitt ker fult av ediki .	har stóð eitt ker fult av ediki	O C O O O O O	har eitt ker fult stóð av ediki	O O O O F O O
917	Teir settu tá ein svamp fullan av ediki á ein ýsopslegg og bóru honum at munni .	teir settu tá ein svamp fullan av ediki á ein ýsopslegg og bóru honum at munni	O C O O O O O O O O O O C O O O	teir tá settu ein svamp fullan av ediki á ein ýsopslegg og bóru honum at munni	O O F O O O O O O O O O C O O O
918	"Tá ið Jesus nú hevði fingið edikin , segði hann : "" Tað er fullgjört ! """	tá ið jesus nú hevði fingið edikin segði hann tað er fullgjört	O C O O O O C C O O C C	tá hann segði ið jesus nú edikin fingið hevði fullgjört er tað	O O F O O O O C F F C O
919	Og hann boygdi hövdið og gav upp andan .	og hann boygdi hövdið og gav upp andan	O O C O O C O O	og boygdi hann hövdið og gav upp andan	O F O O O C O O
920	Við tað at tað var atfangadagur og fyri tann skuld at likamini ikki skuldu verða hangandi á krossinum um hvíludagin , tí at tann hvíludagurin var mikil , bóðu nú Jödarnir Pilatus um , at beinini í teimum máttu verða brotin sundur , og at tey máttu verða tikin niður .	við tað at tað var atfangadagur og fyri tann skuld at likamini ikki skuldu verða hangandi á krossinum um hvíludagin tí at tann hvíludagurin var mikil bóðu nú jödarnir pilatus um at beinini í teimum máttu verða brotin sundur og at tey máttu verða tikin niður	O O O O C O O O O O C O O O O O O C C C O O O O O O O O C O O O O O O C C C O O O O C C C O	við tað at tað bóðu atfangadagur og fyri tann skuld var nú jödarnir pilatus at likamini ikki skuldu verða hangandi á krossinum um hvíludagin tí at tann hvíludagurin var mikil máttu um at beinini í teimum verða brotin sundur og tikin at tey verða máttu niður	O O O O F O O O O O F O O O O O O C C C O O O O O O O O C O F O O O O O C C O O F O O C F O
921	Hermenninir fóru tí og brutu beinini bæði í hinum fyrra og hinum öðrum , sum hevði verið krossfestur saman við honum .	hermenninir fóru tí og brutu beinini bæði í hinum fyrra og hinum öðrum sum hevði verið krossfestur saman við honum	O C O O C O O O O O O O O O C C C O O O	hermenninir fóru tí og beinini bæði í brutu hinum fyrra og hinum öðrum hevði sum krossfestur verið saman við honum	O C O O O O O F O O O O O F O F F O O O
922	Men tá ið teir komu til Jesus og sóu , at hann longu var deyður , brutu teir ikki bein hansara .	men tá ið teir komu til jesus og sóu at hann longu var deyður brutu teir ikki bein hansara	O O C O O O O O O C O O O C O O O C O	men tá brutu teir ikki bein hansara ið teir til jesus komu og sóu at hann longu var deyður	O O C O O O O O O O O F O C O O O C O
923	"Og tann , sum hevur sæð tað , hevur vitnað um tað , og vitnisburður hansara er sannur , og hann veit , at hann sigur tað , sum satt er , til tess at eisini tit mega trúgva . Tí at hetta hendi , til tess at skriftin skuldi ganga út : "" Bein skal ikki verða brotið í tí . """	og tann sum hevur sæð tað hevur vitnað um tað og vitnisburður hansara er sannur og hann veit at hann sigur tað sum satt er til tess at eisini tit mega trúgva tí at hetta hendi til tess at skriftin skuldi ganga út bein skal ikki verða brotið í tí	O O C C O O O O O C O O C C O O O C O O O C O O O C O O O O O C C O O C O O O O C C O O C O C O O C	og tann hevur um tað og vitnað er vitnisburður hansara sannur sum hevur sæð tað og hann veit tí at hann tað sigur sum satt er til tess trúgva mega at eisini tit at hetta hendi til tess at skriftin ganga út skuldi bein skal ikki verða í tí brotið	O O C O O O F F O O O O C C O O O C O O O O F O O C O O F F O O O O O C O O O O F O F O C O C O O C
924	"Og upp aftur sigur eitt annað skriftorð : "" Teir skulu líta til hansara , sum teir stungu . """	og upp aftur sigur eitt annað skriftorð teir skulu líta til hansara sum teir stungu	O O O C O O O O C C O O O O C	og upp aftur sigur eitt annað skriftorð skulu teir líta til hansara sum teir stungu	O O O C O O O F O C O O O O C
925	Síðan kom Jósef úr Arimateu , sum var ein lærusveinur Jesu , men í duldum , av ótta fyri Jödunum , og bað Pilatus um , at hann mátti taka Jesu likam niður .	síðan kom jósef úr arimateu sum var ein lærusveinur jesu men í duldum av ótta fyri jödunum og bað pilatus um at hann mátti taka jesu likam niður	O C O O O O C O O O O O O O O O O O C O O O O C C O O O	síðan kom jósef var úr arimateu sum ein lærusveinur jesu men í duldum av ótta fyri jödunum og bað pilatus um taka at hann mátti jesu likam niður	O C O F O O O O O O O O O O O O O O C O O F O O F O O O
926	Pilatus eftirlíkaði honum .	pilatus eftirlíkaði honum	O C O	pilatus eftirlíkaði honum	O C O
927	Hann kom tí og tók likam hansara .	hann kom tí og tók likam hansara	O C O O C O O	hann kom tí og tók likam hansara	O C O O C O O
928	Men Nikodemus , hann sum í fyrstuni var komin til hansara um náttina , kom eisini og hevði við sær okkurt um hundrað pund av eini blanding av myrru og aloe .	men nikodemus hann sum í fyrstuni var komin til hansara um náttina kom eisini og hevði við sær okkurt um hundrað pund av eini blanding av myrru og aloe	O O O C O O O O C C O O O O O C O O O O O O O O O O O O O	men nikodemus hann eisini kom sum í komin fyrstuni til var hansara um náttina og við sær okkurt um hundrað pund av eini blanding hevði av myrru og aloe	O O O O F O O F O O F O O O O O O O O O O O O O F O O O O
929	Teir tóku nú Jesu likam og sveipaðu tað í línklæði saman við angandi urtum , soleiðis sum siður er hjá Jödum at búgva lík til jarðar .	teir tóku nú jesu likam og sveipaðu tað í línklæði saman við angandi urtum soleiðis sum siður er hjá jödum at búgva lík til jarðar	O C O O O O C O O O O O C O O O O C O O O C O O O	teir tóku nú jesu likam og tað í línklæði sveipaðu saman við urtum soleiðis angandi sum búgva siður hjá jödum at er lík til jarðar	O C O O O O O O O F O O O O F O F O O O O F O O O
930	Men á tí staði , har sum hann hevði verið krossfestur , var urtagarður , og í urtagarðinum nýggj gröv , sum eingin enn hevði verið lagdur í .	men á tí staði har sum hann hevði verið krossfestur var urtagarður og í urtagarðinum nýggj gröv sum eingin enn hevði verið lagdur í	O O O O C O O O O O O O O O C C C O O O C C C O	men á tí staði var urtagarður og í urtagarðinum nýggj gröv har sum krossfestur verið hann hevði sum eingin enn hevði verið lagdur í	O O O O C O O O O O O O O F F O F O O O C C C O
931	Har lögdu teir nú Jesus fyri atfangadags Jödanna skuld , við tað at grövin var nær .	har lögdu teir nú jesus fyri atfangadags jödanna skuld við tað at grövin var nær	O C O O O O O O O O O O O C O	har teir nú jesus fyri atfangadags jödanna skuld við tað at grövin lögdu var nær	O O O O O O O O O O O O F C O
932	Men fyrsta dagin í vikuni kemur Maria Magdalena tíðliga á morgni , meðan tað enn er myrkt , til grövina , og hon sær , at steinurin er tikin burt frá grövini .	men fyrsta dagin í vikuni kemur maria magdalena tíðliga á morgni meðan tað enn er myrkt til grövina og hon sær at steinurin er tikin burt frá grövini	O O O O O C O O O O O O O O C O O O O O C O O C C O O O	men fyrsta dagin í vikuni maria magdalena er kemur tíðliga á morgni meðan tað enn myrkt til grövina og hon sær tikin at er steinurin burt frá grövini	O O O O O O O F F O O O O O O O O O O O C F O C O O O O
933	"Hon fer tá rennandi og kemur til Símun Pæturs og til hin lærusveinin , hann sum Jesus elskaði , og sigur við teir : "" Teir hava tikið Harran úr grövini , og vit vita ikki , hvar teir hava lagt hann . """	hon fer tá rennandi og kemur til símun pæturs og til hin lærusveinin hann sum jesus elskaði og sigur við teir teir hava tikið harran úr grövini og vit vita ikki hvar teir hava lagt hann	O C O C O C O O O O O O O O O O C O C O O O C C O O O O O C O O O C C O	hon tá fer rennandi kemur og til símun pæturs og til hin lærusveinin hann sum jesus elskaði og sigur við teir teir hava tikið harran úr grövini og vit vita ikki hvar lagt teir hava hann	O O F C F O O O O O O O O O O O C O C O O O C C O O O O O C O O F O F O
934	Tá fór Pætur út og hin lærusveinurin , og teir komu til grövina .	tá fór pætur út og hin lærusveinurin og teir komu til grövina	O C O O O O O O O C O O	tá fór pætur út og hin lærusveinurin og teir komu til grövina	O C O O O O O O O C O O
935	Men teir runnu báðir saman , og hin lærusveinurin rann undan , skjótari enn Pætur , og kom fyrr at grövini .	men teir runnu báðir saman og hin lærusveinurin rann undan skjótari enn pætur og kom fyrr at grövini	O O C O O O O O C O O O O O C O O O	men teir báðir saman runnu og hin lærusveinurin rann undan skjótari enn pætur kom og fyrr at grövini	O O O O F O O O C O O O O F O O O O
936	Og tá ið hann kagaði inn , sá hann línklæðini liggja har , men fór tó ikki inn .	og tá ið hann kagaði inn sá hann línklæðini liggja har men fór tó ikki inn	O O C O O O C O O C O O C O O O	og tá sá hann ið hann inn kagaði línklæðini liggja har men fór tó ikki inn	O O C O O O O F O C O O C O O O
937	Tá kemur eisini Símun Pætur , sum fylgdi aftan á honum , og hann gekk inn í grövina ; hann sá línklæðini liggja har , og sveittadúkin , sum hann hevði havt um hövdið , sá hann liggja , ikki saman við línklæðunum , men samanballaðan á einum staði fyri seg sjálvan .	tá kemur eisini símun pætur sum fylgdi aftan á honum og hann gekk inn í grövina hann sá línklæðini liggja har og sveittadúkin sum hann hevði havt um hövdið sá hann liggja ikki saman við línklæðunum men samanballaðan á einum staði fyri seg sjálvan	O C O O O O C O O O O O C O O O O C O C O O O O O C C O O C O C O O O O O C O O O O O O	tá kemur eisini símun pætur sum aftan á honum fylgdi og hann gekk inn í grövina sá hann línklæðini liggja har og sveittadúkin sum sá hann havt um hövdið hann hevði liggja ikki saman við línklæðunum men á einum staði fyri samanballaðan seg sjálvan	O C O O O O O O O F O O C O O O F O O C O O O O F O C O O O F C O O O O O O O O O F O O
938	Tá fór nú eisini hin lærusveinurin inn , sum fyrr var komin til grövina , og hann sá og trúði . Tí at enn hövdu teir ikki skilt skriftina , at hann átti at rísa upp frá deyðum .	tá fór nú eisini hin lærusveinurin inn sum fyrr var komin til grövina og hann sá og trúði tí at enn hövdu teir ikki skilt skriftina at hann átti at rísa upp frá deyðum	O C O O O O O O O C C O O O O C O C O O O C O O C O O O C O C O O O	tá nú fór eisini hin lærusveinurin inn sum fyrr komin til grövina var sá og hann trúði og tí at enn teir skilt hövdu ikki skriftina at hann átti at rísa upp frá deyðum	O O F O O O O O O F O O F F O O F O O O O O F F O O O O C O C O O O
939	Lærusveinarnir fóru tá heim aftur til sín sjálvs .	lærusveinarnir fóru tá heim aftur til sín sjálvs	O C O O O O O O	lærusveinarnir tá fóru heim aftur til sín sjálvs	O O F O O O O O
940	Men Maria stóð uttan fyri við grövina og græt .	men maria stóð uttan fyri við grövina og græt	O O C O O O O O C	men maria stóð uttan fyri við grövina græt og	O O C O O O O F O
941	Sum hon nú græt , kagaði hon inn í grövina , og hon sær tveir einglar í hvítum klæðum sita har , annan við hövdalagið og annan við fótalagið , har sum Jesu likam hevði ligið .	sum hon nú græt kagaði hon inn í grövina og hon sær tveir einglar í hvítum klæðum sita har annan við hövdalagið og annan við fótalagið har sum jesu likam hevði ligið	O O O C C O O O O O O C O O O O O C O O O O O O O O O O O O C C	sum hon nú græt kagaði hon inn í grövina og hon sær tveir einglar í hvítum klæðum har annan við hövdalagið og annan sita við fótalagið har sum jesu likam hevði ligið	O O O C C O O O O O O C O O O O O O O O O O O F O O O O O O C C
942	"Og teir siga við hana : "" Kvinna , hví grætur tú ? """	og teir siga við hana kvinna hví grætur tú	O O C O O O O C O	og teir siga við hana grætur kvinna hví tú	O O C O O F O O O
943	"Hon sigur við teir : "" Tí at teir hava tikið harra mín , og eg veit ikki , hvar teir hava lagt hann . """	hon sigur við teir tí at teir hava tikið harra mín og eg veit ikki hvar teir hava lagt hann	O C O O O O O C C O O O O C O O O C C O	hon við sigur teir tí at teir hava tikið harra mín og eg veit ikki hvar teir lagt hava hann	O O F O O O O C C O O O O C O O O F F O
944	Tá ið hon hevði sagt hetta , vendi hon sær við , og hon sær Jesus standa har , og hon visti ikki , at tað var Jesus .	tá ið hon hevði sagt hetta vendi hon sær við og hon sær jesus standa har og hon visti ikki at tað var jesus	O C O O O O O C C O O O C O C O O O C O O O C O	tá hon sær við vendi ið hon hevði sagt hetta og hon sær jesus har standa visti og hon ikki at tað var jesus	O O O O F O O C C O O O C O O F F O O O O O C O
945	"Jesus sigur við hana : "" Kvinna , hví grætur tú ?"	jesus sigur við hana kvinna hví grætur tú	O C O O O O C O	jesus sigur við hana kvinna grætur hví tú	O C O O O F O O
946	"Hvörjum leitar tú eftir ? """	hvörjum leitar tú eftir	O C O O	hvörjum leitar tú eftir	O C O O
947	"Hon hugsaði , at hetta mundi vera urtagarðsmaðurin , og sigur við hann : "" Harri , hevur tú borið hann burtur , tá sig mær , hvar tú hevur lagt hann , og eg skal taka hann . """	hon hugsaði at hetta mundi vera urtagarðsmaðurin og sigur við hann harri hevur tú borið hann burtur tá sig mær hvar tú hevur lagt hann og eg skal taka hann	O C O O C C O O C O O O O C O C O C O O O O C C O O O C C O	hon hugsaði at hetta vera mundi urtagarðsmaðurin og sigur við hann sig harri tá mær tú borið hann hevur burtur lagt hvar tú hevur hann og eg skal hann taka	O C O O F F O O C O O F O O O O F O F O F O O F O O O C O F
948	"Jesus sigur við hana : "" Maria ! """	jesus sigur við hana maria	O C O O O	jesus við hana maria sigur	O O O O F
949	"Hon vendir sær á og sigur við hann á hebráiskum : "" Rabbuni ! """	hon vendir sær á og sigur við hann á hebráiskum rabbuni	O C O O O C O O O O O	hon vendir sær á og við hann sigur á hebráiskum rabbuni	O C O O O O O F O O O
950	tað merkir : meistari .	tað merkir meistari	O C O	tað merkir meistari	O C O
951	"Jesus sigur við hana : "" Nem ikki við meg ; tí at eg eri enn ikki farin upp til faðirin ; men far til bröður mínar og sig teimum : Eg fari upp til faðirs míns og faðirs tykkara , til Guðs míns og Guðs tykkara . """	jesus sigur við hana nem ikki við meg tí at eg eri enn ikki farin upp til faðirin men far til bröður mínar og sig teimum eg fari upp til faðirs míns og faðirs tykkara til guðs míns og guðs tykkara	O C O O C O O O O O O C O O C O O O O C O O O O C O O C O O O O O O O O O O O O O	jesus við hana sigur nem ikki við meg tí at eg enn ikki farin upp eri til faðirin men far til bröður mínar og sig teimum eg upp til faðirs míns og faðirs tykkara til fari guðs míns og guðs tykkara	O O O F C O O O O O O O O F O F O O O C O O O O C O O O O O O O O O O F O O O O O
952	"Maria Magdalena kemur og boðar lærusveinunum : "" Eg havi sæð Harran ! "" og at hann hevði sagt henni hetta ."	maria magdalena kemur og boðar lærusveinunum eg havi sæð harran og at hann hevði sagt henni hetta	O O C O C O O C C O O O O C C O O	maria magdalena kemur og boðar lærusveinunum sæð eg havi harran og at hann hevði sagt henni hetta	O O C O C O F O F O O O O C C O O
953	"Men tá ið komið var at kvöldi henda sama fyrsta dag í vikuni og meðan dyrnar , har sum lærusveinarnir vóru , vóru læstar , av ótta fyri Jödunum , kom Jesus og stóð mitt í millum teirra og sigur við teir : "" Friður veri við tykkum ! """	men tá ið komið var at kvöldi henda sama fyrsta dag í vikuni og meðan dyrnar har sum lærusveinarnir vóru vóru læstar av ótta fyri jödunum kom jesus og stóð mitt í millum teirra og sigur við teir friður veri við tykkum	O O C O O C C O O O O O O O O O O O O O O C C C O O O O O C O O O O O C O O O C O O	men kom tá jesus komið var ið at kvöldi henda sama fyrsta dag í vikuni og meðan dyrnar har sum lærusveinarnir vóru vóru læstar av ótta fyri jödunum og mitt í millum teirra stóð og við teir sigur friður veri við tykkum	O F O O F F O O O O O O O O O O O O O O O C C C O O O O O O O O O F O O O F O C O O
954	Og tá ið hann hevði sagt hetta , sýndi hann teimum hendurnar og síðuna .	og tá ið hann hevði sagt hetta sýndi hann teimum hendurnar og síðuna	O O C O O O O O O O C C O	og tá hann teimum hendurnar og síðuna sýndi ið hann hevði sagt hetta	O O O O O O O F O O C C O
955	Nú vórðu lærusveinarnir glaðir , tá ið teir sóu Harran .	nú vórðu lærusveinarnir glaðir tá ið teir sóu harran	O C O O O O O C O	nú lærusveinarnir glaðir vórðu tá ið sóu teir harran	O O O F O O F O O
956	"Jesus segði tá aftur við teir : "" Friður veri við tykkum !"	jesus segði tá aftur við teir friður veri við tykkum	O C O O O O O C O O	jesus segði tá aftur við teir friður veri við tykkum	O C O O O O O C O O
957	"Eins og faðirin hevur sent meg , soleiðis sendi eg eisini tykkum . """	eins og faðirin hevur sent meg soleiðis sendi eg eisini tykkum	O O C O O O O O C C O	eins soleiðis sendi eg eisini tykkum og hevur faðirin sent meg	O O C O O O O F O C O
958	"Og tá ið hann hevði sagt hetta , andaði hann á teir og sigur við teir : "" Takið við heilagum anda ."	og tá ið hann hevði sagt hetta andaði hann á teir og sigur við teir takið við heilagum anda	O O C O O O O O C C O O C O O C O O O	og tá hann á teir andaði ið hann sagt hetta hevði og sigur við teir takið við heilagum anda	O O O O O F O O F O F O C O O C O O O
959	"Hvörjum , sum tit fyrigeva syndirnar , teimum eru tær fyrigivnar , og hvörjum , sum tit halda teimum aftur , teimum eru tær afturhildnar . """	hvörjum sum tit fyrigeva syndirnar teimum eru tær fyrigivnar og hvörjum sum tit halda teimum aftur teimum eru tær afturhildnar	O O O C O O C O C O O C O C O O O C O O	hvörjum sum tit fyrigeva syndirnar fyrigivnar eru teimum tær og teimum afturhildnar tær eru hvörjum sum halda tit teimum aftur	O O O C O F C O O O O F O F O O F O O O
960	Men Tummas , ein av teimum tólv , hann , sum kallast Didymos tað merkir : tvíburður var ikki saman við teimum , tá ið Jesus kom .	men tummas ein av teimum tólv hann sum kallast didymos tað merkir tvíburður var ikki saman við teimum tá ið jesus kom	O O O O O O O C O O O O O O C O O C O O O C	men tummas ein av teimum tólv hann var ikki saman við teimum tá sum kallast didymos tað merkir tvíburður ið jesus kom	O O O O O O O C O O O O O O C O O C O O O C
961	"Hinir lærusveinarnir sögdu tá við hann : "" Vit hava sæð Harran ! """	hinir lærusveinarnir sögdu tá við hann vit hava sæð harran	O O C O O O O C C O	hinir lærusveinarnir sögdu tá við hann vit harran hava sæð	O O C O O O O O F F
962	"Men hann segði við teir : "" Síggi eg ikki naglamerkini í hondum hansara og fái eg ikki lagt hond mína í síðu hansara , vil eg als ikki trúgva tí . """	men hann segði við teir síggi eg ikki naglamerkini í hondum hansara og fái eg ikki lagt hond mína í síðu hansara vil eg als ikki trúgva tí	O O C O O C O O O O O O O C O O C O O O O O C O O O C O	men hann við segði teir síggi eg ikki naglamerkini í hondum hansara lagt og fái eg ikki hond mína í síðu hansara trúgva vil eg als ikki tí	O O O F O C O O O O O O F O F O O O O O O O F F O O O O
