idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
2317	„ Englandsleikurinn var náttúrulega sögulegur á marga vegu .	„ englandsleikurinn var náttúrulega sögulegur á marga vegu	O O C O O O O O	„ englandsleikurinn var náttúrulega sögulegur á marga vegu	O O C O O O O O
2318	En Englendingarnir gátu ekkert og við vorum bara betra liðið “ .	en englendingarnir gátu ekkert og við vorum bara betra liðið “	O O C O O O C O O O O	en englendingarnir gátu ekkert og við vorum bara betra liðið “	O O C O O O C O O O O
2319	Knattspyrnusamband Íslands hefur ákveðið að færa leiki í 8 liða úrslitum bikarkeppni karla í fótbolta sem átti að spila klukkan fjögur á sunnudag vegna leiks Íslands og Frakklands í 8 liða úrslitum EM .	knattspyrnusamband íslands hefur ákveðið að færa leiki í 8 liða úrslitum bikarkeppni karla í fótbolta sem átti að spila klukkan fjögur á sunnudag vegna leiks íslands og frakklands í 8 liða úrslitum em	O O C C O O O O O O O O O O O C O O O O O O O O O O C O C O O O O	knattspyrnusamband íslands vegna leiks íslands og frakklands í 8 liða úrslitum em ákveðið hefur að færa leiki í 8 liða úrslitum bikarkeppni karla í fótbolta sem átti spila að klukkan fjögur á sunnudag	O O O O O O O O O O O O F F O C O O O O O O O O O O C F O O O O O
2320	Þrír leikir voru á dagskrá klukkan fjögur á sunnudaginn en þeir hafa allir verið færðir til vegna landsleiksins sem hefst klukkan sjö .	þrír leikir voru á dagskrá klukkan fjögur á sunnudaginn en þeir hafa allir verið færðir til vegna landsleiksins sem hefst klukkan sjö	O O C O O O O O O O O C O C C O O O O C O O	þrír leikir á dagskrá voru klukkan fjögur á sunnudaginn en þeir hafa allir verið færðir til vegna landsleiksins hefst sem klukkan sjö	O O O O F O O O O O O C O C C O O O F O O O
2321	Leikir Breiðabliks og ÍBV og Vals og Fylkis verða klukkan tvö og leikur Fram og Selfoss var færður fram á þriðjudag .	leikir breiðabliks og íbv og vals og fylkis verða klukkan tvö og leikur fram og selfoss var færður fram á þriðjudag	O O O O O O O O C O O O O O O O C C O O O	leikir breiðabliks og íbv og vals og fylkis verða klukkan tvö færður og var leikur fram og selfoss fram á þriðjudag	O O O O O O O O C O O F O F O O O O O O O
2322	8 liða úrslitin líta þá svona út :	8 liða úrslitin líta þá svona út	O O O C O O O	8 liða úrslitin þá líta svona út	O O O O F O O
2323	Ríkjandi bikarmeistarar Stjörnunnar mæta FH í 16 - liða úrslitum bikarkeppni kvenna í fótbolta .	ríkjandi bikarmeistarar stjörnunnar mæta fh í 16 liða úrslitum bikarkeppni kvenna í fótbolta	O O O C O O O O O O O O O	ríkjandi bikarmeistarar stjörnunnar mæta fh í 16 liða úrslitum bikarkeppni kvenna í fótbolta	O O O C O O O O O O O O O
2324	Dregið var í hádeginu í dag .	dregið var í hádeginu í dag	C C O O O O	dregið í hádeginu í dag var	C O O O O F
2325	Ásgerður Stefanía Baldursdóttir , fyrirliði Stjörnunnar , segir liðið hafa fengið einn af erfiðari útileikjunum í drættinum .	ásgerður stefanía baldursdóttir fyrirliði stjörnunnar segir liðið hafa fengið einn af erfiðari útileikjunum í drættinum	O O O O O C O C C O O O O O O	ásgerður stefanía baldursdóttir segir fyrirliði stjörnunnar liðið hafa fengið einn af erfiðari útileikjunum í drættinum	O O O F O O O C C O O O O O O
2326	„ Mér finnst erfitt að fara í Krikann að spila , þetta er örugglega einn af betri grasvöllum landsins þannig ég held að þetta verði hörkuleikur , “ segir Adda .	„ mér finnst erfitt að fara í krikann að spila þetta er örugglega einn af betri grasvöllum landsins þannig ég held að þetta verði hörkuleikur “ segir adda	O O C O O C O O O C O C O O O O O O O O C O O C O O C O	„ mér erfitt finnst að fara í krikann að spila segir þetta örugglega einn af betri grasvöllum er landsins þannig “ adda ég held að þetta verði hörkuleikur	O O O F O C O O O C F O O O O O O F O O O O O C O O C O
2327	Viðtal við fyrirliðann má finna í spilaranum að ofan .	viðtal við fyrirliðann má finna í spilaranum að ofan	O O O C C O O O O	viðtal við fyrirliðann má finna í spilaranum að ofan	O O O C C O O O O
2328	Fyrirliðar Stjörnunnar og Selfoss í úrvalsdeild kvenna í fótbolta eru sammála um að deildin sé sífellt að verða betri , keppnin harðari og aukinn áhugi hafi jákvæð áhrif á leikmenn og áhangendur .	fyrirliðar stjörnunnar og selfoss í úrvalsdeild kvenna í fótbolta eru sammála um að deildin sé sífellt að verða betri keppnin harðari og aukinn áhugi hafi jákvæð áhrif á leikmenn og áhangendur	O O O O O O O O O C O O O O C O O C O O O O O O C O O O O O O	fyrirliðar stjörnunnar og selfoss verða í úrvalsdeild kvenna í fótbolta sé sammála um að deildin sífellt að betri hafi keppnin harðari og aukinn áhugi eru jákvæð áhrif á leikmenn og áhangendur	O O O O F O O O O O F O O O O O O O F O O O O O F O O O O O O
2329	„ Ég held að það sé ekkert lið að fara í gegnum þessa deild án þess að tapa leik , sem er ótrúlega gaman , “ segir landsliðskonan og Selfyssingurinn Guðmunda Brynja Óladóttir .	„ ég held að það sé ekkert lið að fara í gegnum þessa deild án þess að tapa leik sem er ótrúlega gaman “ segir landsliðskonan og selfyssingurinn guðmunda brynja óladóttir	O O C O O C O O O C O O O O C O O O O O O O C O C O O O O O O	„ ég að það ekkert lið sem er ótrúlega gaman held sé “ að fara í gegnum þessa deild án þess að tapa leik segir landsliðskonan og selfyssingurinn guðmunda brynja óladóttir	O O O O O O O F O O F F O O C O O O O O O O C O C O O O O O O
2330	Meiri umfjöllun Vefsíðan fotbolti.net og AZAZO tókum höndum saman og bjuggu til svo kallaða draumaliðsdeild eins og hefur tíðkast í kringum úrvalsdeild karla frá 2012 .	meiri umfjöllun vefsíðan fotbolti.net og azazo tókum höndum saman og bjuggu til svo kallaða draumaliðsdeild eins og hefur tíðkast í kringum úrvalsdeild karla frá 2012	O O O O O O O O O O C O O O O C O C C O O O O O O	meiri umfjöllun vefsíðan fotbolti.net og azazo tókum höndum saman og til draumaliðsdeild eins bjuggu svo kallaða og tíðkast í kringum úrvalsdeild karla frá hefur 2012	O O O O O O O O O O O O O F O C O F O O O O O F O
2331	Leikurinn er þannig að hver þátttakandi fær 100 milljónir króna til að kaupa 15 leikmenn úr deildinni og stilla upp sínu liði .	leikurinn er þannig að hver þátttakandi fær 100 milljónir króna til að kaupa 15 leikmenn úr deildinni og stilla upp sínu liði	O C O O O O C O O O O O C O O O O O C O O O	leikurinn er þannig að hver þátttakandi fær 100 milljónir króna til að kaupa 15 leikmenn úr deildinni og stilla upp sínu liði	O C O O O O C O O O O O C O O O O O C O O O
2332	Leikmennirnir fá svo stig fyrir frammistöðu sína á vellinum .	leikmennirnir fá svo stig fyrir frammistöðu sína á vellinum	O C O O O O O O O	leikmennirnir svo stig fyrir frammistöðu sína fá á vellinum	O O O O O O F O O
2333	Jafnframt hefur Stöð 2 Sport hafið sýningar á sérstökum markaþáttum fyrir kvennaboltann .	jafnframt hefur stöð 2 sport hafið sýningar á sérstökum markaþáttum fyrir kvennaboltann	O C O O O C O O O O O O	jafnframt hefur hafið stöð 2 sport sýningar á sérstökum markaþáttum fyrir kvennaboltann	O C F O O O O O O O O O
2334	„ Það er miklu meiri áhugi og fjölmiðlar sýna þessu rosalegan áhuga og það er bara virkilega jákvætt .	„ það er miklu meiri áhugi og fjölmiðlar sýna þessu rosalegan áhuga og það er bara virkilega jákvætt	O O C O O O O O C O O O O O C O O O	„ það miklu meiri áhugi og er það bara virkilega jákvætt er og fjölmiðlar sýna þessu rosalegan áhuga	O O O O O O F O O O O F O O C O O O
2335	Maður er stressaður að fara meiddur út af ef einhver hefur keypt mann í Fantasy innsk : draumaliðsdeildinni , “ segir Ásgerður Stefanía Baldursdóttir , fyrirliði Stjörnunnar .	maður er stressaður að fara meiddur út af ef einhver hefur keypt mann í fantasy innsk draumaliðsdeildinni “ segir ásgerður stefanía baldursdóttir fyrirliði stjörnunnar	O C O O O O O O C O O O O O O C O O O O O C C O	maður stressaður í fantasy innsk draumaliðsdeildinni “ er ásgerður segir stefanía baldursdóttir fyrirliði stjörnunnar að fara meiddur út af ef einhver hefur keypt mann	O O O O O O O F O F O O O O O C O O O O O C C O
2336	Skiptir miklu máli Stuðningur við knattspyrnufólk er góður á Selfossi að mati Guðmundu Brynju sem viðurkennir þó að sér sárni þegar færri mæta á kvennaleiki en karlaleiki .	skiptir miklu máli stuðningur við knattspyrnufólk er góður á selfossi að mati guðmundu brynju sem viðurkennir þó að sér sárni þegar færri mæta á kvennaleiki en karlaleiki	C O O O O O C O O O O O O O O C O O O C O O C O O O O	miklu máli stuðningur við knattspyrnufólk er góður á selfossi skiptir að mati guðmundu brynju sem viðurkennir þó að sér sárni þegar færri mæta á kvennaleiki en karlaleiki	O O O O O F O O O F O O O O O C O O O C O O C O O O O
2337	Það hafi þó batnað í ár og það skili sér til leikmanna .	það hafi þó batnað í ár og það skili sér til leikmanna	O C O C O O O O C O O O	það þó batnað í ár hafi og það sér til leikmanna skili	O O F O O F O O O O O F
2338	„ Þetta skiptir okkur gríðarlega miklu máli .	„ þetta skiptir okkur gríðarlega miklu máli	O O C O O O O	„ þetta skiptir okkur gríðarlega miklu máli	O O C O O O O
2339	Að finna þessa miklu umfjöllun sem er í gangi og þetta gefur manni byr undir báða vængi að halda áfram , “ segir Ásgerður .	að finna þessa miklu umfjöllun sem er í gangi og þetta gefur manni byr undir báða vængi að halda áfram “ segir ásgerður	O C O O O O C O O O O C O O O O O O C O O C O	að þessa miklu umfjöllun sem í gangi er finna og þetta gefur manni byr undir báða vængi að halda áfram “ segir ásgerður	O O O O O O O F F O O C O O O O O O C O O C O
2340	Viðtal við þær stöllur má finna í spilaranum að ofan .	viðtal við þær stöllur má finna í spilaranum að ofan	O O O O C C O O O O	viðtal við þær stöllur finna má í spilaranum að ofan	O O O O F F O O O O
2341	Ágúst Þór Jóhannsson , landsliðsþjálfari kvenna í handbolta , hefur valið 19 manna hóp fyrir leiki gegn Frakklandi og Þýskalandi í þriðju umferð riðlakeppni EM .	ágúst þór jóhannsson landsliðsþjálfari kvenna í handbolta hefur valið 19 manna hóp fyrir leiki gegn frakklandi og þýskalandi í þriðju umferð riðlakeppni em	O O O O O O O C C O O O O O O O O O O O O O O	ágúst þór jóhannsson landsliðsþjálfari kvenna í handbolta hefur valið 19 manna hóp fyrir leiki gegn frakklandi og þýskalandi í þriðju umferð riðlakeppni em	O O O O O O O C C O O O O O O O O O O O O O O
2342	Mótið verður haldið í Svíþjóð í desember .	mótið verður haldið í svíþjóð í desember	O C C O O O O	mótið haldið í verður svíþjóð í desember	O F O F O O O
2343	Ísland er sem stendur í þriðja sæti í sínum riðli með tvö stig eftir fjóra leiki .	ísland er sem stendur í þriðja sæti í sínum riðli með tvö stig eftir fjóra leiki	O C O O O O O O O O O O O O O C	ísland er í þriðja sæti í sínum riðli með tvö stig eftir fjóra leiki stendur sem	O C O O O O O O O O O O O O F O
2344	Efstir sitja Frakkar með átta stig og Þjóðverjar eru í öðru sæti með fjögur stig .	efstir sitja frakkar með átta stig og þjóðverjar eru í öðru sæti með fjögur stig	O C O O O O O O C O O O O O O	efstir sitja frakkar með átta stig og þjóðverjar eru í öðru sæti með fjögur stig	O C O O O O O O C O O O O O O
2345	Efstu þjóðirnar tvær í hverjum riðli komast á mótið og liðið með bestan árangur í þriðja sæti í sjö riðlum .	efstu þjóðirnar tvær í hverjum riðli komast á mótið og liðið með bestan árangur í þriðja sæti í sjö riðlum	O O O O O O C O O O O O O O O O O O O O	efstu þjóðirnar tvær í hverjum riðli komast á mótið og liðið með bestan árangur í þriðja sæti í sjö riðlum	O O O O O O C O O O O O O O O O O O O O
2346	Íslenska liðið mætir Frakklandi hér heima þann 1. júní og Þýskalandi ytra 5. júní .	íslenska liðið mætir frakklandi hér heima þann 1. júní og þýskalandi ytra 5. júní	O O C O O O O O O O O O O O	íslenska liðið frakklandi hér heima þann 1. mætir júní og þýskalandi ytra 5. júní	O O O O O O O F O O O O O O
2347	Báðir leikirnir verða sýndir í beinni útsendingu á RÚV 2 .	báðir leikirnir verða sýndir í beinni útsendingu á rúv 2	O O C C O O O O O O	báðir leikirnir verða í beinni útsendingu á rúv sýndir 2	O O C O O O O O F O
2348	Markmenn : Elín Jóna Þorsteinsdóttir , Haukar Florentina Stanciu , Stjarnan Íris Björk Símonardóttir , Grótta Aðrir leikmenn : Arna Sif Pálsdóttir , Nice Birna Berg Haraldsdóttir , Savehof Hildigunnur Einarsdóttir , Koblenz Hrafnhildur Hanna Þrastardóttir , Selfoss Karen Knútsdóttir , Nice Kristín Guðmundsdóttir , Valur Lovísa Thompson , Grótta Ramune Pekarskyte , Haukar Rut Arnfjörð Jónsdóttir , Randers Sólveig Lára Kjærnested , Stjarnan Steinunn Björnsdóttir , Fram Steinunn Hansdóttir , Skandeborg Sunna Jónsdóttir , Skrim Thea Imani Sturludóttir , Fylkir Unnur Ómarsdóttir , Grótta Þórey Anna Ásgeirsdóttir , Grótta Lovísa Thompson , 16 ára Gróttukona , er eini nýliðinn í hópnum .	markmenn elín jóna þorsteinsdóttir haukar florentina stanciu stjarnan íris björk símonardóttir grótta aðrir leikmenn arna sif pálsdóttir nice birna berg haraldsdóttir savehof hildigunnur einarsdóttir koblenz hrafnhildur hanna þrastardóttir selfoss karen knútsdóttir nice kristín guðmundsdóttir valur lovísa thompson grótta ramune pekarskyte haukar rut arnfjörð jónsdóttir randers sólveig lára kjærnested stjarnan steinunn björnsdóttir fram steinunn hansdóttir skandeborg sunna jónsdóttir skrim thea imani sturludóttir fylkir unnur ómarsdóttir grótta þórey anna ásgeirsdóttir grótta lovísa thompson 16 ára gróttukona er eini nýliðinn í hópnum	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O C O O O O	markmenn elín jóna þorsteinsdóttir haukar florentina er stanciu stjarnan íris björk símonardóttir grótta aðrir leikmenn arna sif pálsdóttir nice birna berg haraldsdóttir savehof hildigunnur einarsdóttir koblenz hrafnhildur hanna þrastardóttir selfoss karen knútsdóttir nice kristín guðmundsdóttir valur lovísa thompson grótta ramune pekarskyte haukar rut arnfjörð jónsdóttir randers sólveig lára kjærnested stjarnan steinunn björnsdóttir fram steinunn hansdóttir skandeborg sunna jónsdóttir skrim thea imani sturludóttir fylkir unnur ómarsdóttir grótta þórey anna ásgeirsdóttir grótta lovísa thompson 16 ára gróttukona eini nýliðinn í hópnum	O O O O O O F O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
2349	Anna Úrsúla Guðmundsdóttir og Guðrún Ósk Maríasdóttir gáfu ekki kost á sér að þessu sinni vegna meiðsla .	anna úrsúla guðmundsdóttir og guðrún ósk maríasdóttir gáfu ekki kost á sér að þessu sinni vegna meiðsla	O O O O O O O C O O O O O O O O O	anna úrsúla guðmundsdóttir og gáfu guðrún ósk maríasdóttir ekki kost á sér að þessu sinni vegna meiðsla	O O O O F O O O O O O O O O O O O
2350	Kylfingurinn Tiger Woods ætlar ekki að keppa á úrslitamóti PGA-mótaraðarinnar í golfi sem haldið verður aðra helgi í Bandaríkjunum .	kylfingurinn tiger woods ætlar ekki að keppa á úrslitamóti pga-mótaraðarinnar í golfi sem haldið verður aðra helgi í bandaríkjunum	O O O C O O C O O O O O O C C O O O O	kylfingurinn tiger woods ætlar ekki að á úrslitamóti pga-mótaraðarinnar keppa í golfi sem haldið verður aðra helgi í bandaríkjunum	O O O C O O O O O F O O O C C O O O O
2351	Hann missir því af öllum fjórum risamótum ársins í fyrsta skipti í 21 ár eða síðan hann byrjaði að keppa meðal þeirra bestu .	hann missir því af öllum fjórum risamótum ársins í fyrsta skipti í 21 ár eða síðan hann byrjaði að keppa meðal þeirra bestu	O C O O O O O O O O O O O O O O O C O C O O O	hann missir því af öllum fjórum risamótum ársins í fyrsta skipti í 21 ár eða síðan hann byrjaði að meðal keppa þeirra bestu	O C O O O O O O O O O O O O O O O C O O F O O
2352	Næstum ár er liðið síðan hinn fertugi Woods keppti síðast en hann gekkst undir tvær aðgerðir vegna bakmeiðsla síðasta haust .	næstum ár er liðið síðan hinn fertugi woods keppti síðast en hann gekkst undir tvær aðgerðir vegna bakmeiðsla síðasta haust	O O C C O O O O C O O O C O O O O O O O	næstum ár er liðið síðan hinn fertugi woods keppti síðast en hann gekkst undir tvær aðgerðir vegna bakmeiðsla síðasta haust	O O C C O O O O C O O O C O O O O O O O
2353	Umboðsmaður hans hefur nú staðfest að hann muni ekki keppa á þessu tímabili vegna þess að hann sé ekki tilbúinn til þess .	umboðsmaður hans hefur nú staðfest að hann muni ekki keppa á þessu tímabili vegna þess að hann sé ekki tilbúinn til þess	O O C O C O O C O C O O O O O O O C O O O O	umboðsmaður hans hefur nú staðfest að hann ekki keppa á þessu tímabili vegna þess að hann ekki tilbúinn til muni sé þess	O O C O C O O O F O O O O O O O O O O F F O
2354	Woods hefur unnið fjórtán risamót á ferlinum og næstflest mót allra á PGA-mótaröðinni eða 79 .	woods hefur unnið fjórtán risamót á ferlinum og næstflest mót allra á pga-mótaröðinni eða 79	O C C O O O O O O O O O O O O	woods hefur unnið fjórtán risamót á ferlinum og næstflest mót allra á pga-mótaröðinni eða 79	O C C O O O O O O O O O O O O
2355	Hann situr nú í 628. sæti heimslistans .	hann situr nú í 628. sæti heimslistans	O C O O O O O	hann situr nú í 628. sæti heimslistans	O C O O O O O
2356	Guðmundur Guðmundsson og lærissveinar hans í danska karlalandsliðinu í handbolta verða án eins af sínum sterkustu mönnum á Ólympíuleikunum í Ríó .	guðmundur guðmundsson og lærissveinar hans í danska karlalandsliðinu í handbolta verða án eins af sínum sterkustu mönnum á ólympíuleikunum í ríó	O O O O O O O O O O C O O O O O O O O O O	guðmundur guðmundsson og lærissveinar hans í danska karlalandsliðinu í handbolta verða án eins af sínum sterkustu mönnum á ólympíuleikunum í ríó	O O O O O O O O O O C O O O O O O O O O O
2357	Anders Eggert Magnussen , einn besti hornamaður í heimi , er meiddur á fæti og getur því ekki spilað á leikunum .	anders eggert magnussen einn besti hornamaður í heimi er meiddur á fæti og getur því ekki spilað á leikunum	O O O O O O O O C C O O O C O O C O O	anders eggert magnussen er einn besti hornamaður í heimi meiddur á fæti og getur því ekki spilað á leikunum	O O O F O O O O O C O O O C O O C O O
2358	Eggert sem er 34 ára gamall spilaði sinn fyrsta leik fyrir danska landsliðið 2003 og hefur síðan spilað 153 leiki , skorað í þeim 557 mörk og verið afar mikilvægur fyrir Danina sem unnu silfurverðlaun á HM 2011 og 2013 , urðu Evrópumeistarar 2012 og höfnuðu í öðru sæti á mótinu í Damörku 2014 .	eggert sem er 34 ára gamall spilaði sinn fyrsta leik fyrir danska landsliðið 2003 og hefur síðan spilað 153 leiki skorað í þeim 557 mörk og verið afar mikilvægur fyrir danina sem unnu silfurverðlaun á hm 2011 og 2013 urðu evrópumeistarar 2012 og höfnuðu í öðru sæti á mótinu í damörku 2014	O O C O O O C O O O O O O O O C O C O O O C O O O O C O O O O O C O O O O O O C O O O C O O O O O O O O	eggert sem 34 ára gamall spilaði sinn fyrsta leik fyrir danska landsliðið er 2003 og verið síðan 153 leiki og spilað hefur afar mikilvægur fyrir danina í þeim skorað 557 mörk sem silfurverðlaun á hm 2011 og unnu 2013 urðu evrópumeistarar 2012 og í öðru sæti höfnuðu á mótinu í damörku 2014	O O O O O F O O O O O O F O O F O O O O F F O O O O O O F O O O O O O O O F O C O O O O O O F O O O O O
2359	Casper U. Mortensen , leikmaður Hannover-Burgdorf í Þýskalandi , kemur að öllum líkindum inn í vinstra hornið í stað Eggerts .	casper u. mortensen leikmaður hannover-burgdorf í þýskalandi kemur að öllum líkindum inn í vinstra hornið í stað eggerts	O O O O O O O C O O O O O O O O O O	casper kemur u. mortensen leikmaður hannover-burgdorf í þýskalandi að öllum líkindum inn í vinstra hornið í stað eggerts	O F O O O O O O O O O O O O O O O O
2360	Óvíst er enn hvort línumaðurinn René Toft Hansen geti spilað á leikunum .	óvíst er enn hvort línumaðurinn rené toft hansen geti spilað á leikunum	O C O O O O O O C C O O	óvíst enn er hvort línumaðurinn rené toft hansen geti á leikunum spilað	O O F O O O O O C O O F
2361	Hann er að jafna sig eftir krossbandaslit .	hann er að jafna sig eftir krossbandaslit	O C O C O O O	hann er jafna að sig eftir krossbandaslit	O C F O O O O
2362	Eins og með íslensku Ólympíufarana , sem keppa þó ekki í handbolta í þetta skiptið , verður hópur Guðmundar fyrir leikana ljós næsta mánudag .	eins og með íslensku ólympíufarana sem keppa þó ekki í handbolta í þetta skiptið verður hópur guðmundar fyrir leikana ljós næsta mánudag	O O O O O C O O O O O O O O C O O O O O O O	eins og með íslensku ólympíufarana verður hópur guðmundar fyrir leikana ljós næsta mánudag keppa sem þó ekki í handbolta í þetta skiptið	O O O O O C O O O O O O O F O O O O O O O O
2363	Norska kvennalandsliðið í handbolta vann tíu marka sigur á Hvít-Rússum í Minsk í gær 32 22 og tryggði sér þannig sæti á EM sem haldið verður í Svíþjóð í desember .	norska kvennalandsliðið í handbolta vann tíu marka sigur á hvít-rússum í minsk í gær 32 22 og tryggði sér þannig sæti á em sem haldið verður í svíþjóð í desember	O O O O C O O O O O O O O O O O O C O O O O O O C C O O O O	norska kvennalandsliðið í handbolta tíu marka sigur á hvít-rússum í minsk í gær 32 vann 22 og sér þannig sæti á em tryggði sem haldið í verður svíþjóð í desember	O O O O O O O O O O O O O O F O O O O O O O F O C O F O O O
2364	Framundan eru því bæði Ólympíuleikar og Evrópumót hjá liðinu sem Þórir Hergeirsson stýrir .	framundan eru því bæði ólympíuleikar og evrópumót hjá liðinu sem þórir hergeirsson stýrir	O C O O O O O O O O O O C	framundan eru því bæði ólympíuleikar og evrópumót hjá liðinu stýrir sem þórir hergeirsson	O C O O O O O O O F O O O
2365	Noregur situr á toppi riðils eitt af sjö í undankeppni EM með átta stig eins og Rúmenía sem er líka á leiðinni á EM .	noregur situr á toppi riðils eitt af sjö í undankeppni em með átta stig eins og rúmenía sem er líka á leiðinni á em	O C O O O O O O O O O O O O O O O O C O O O O O	noregur á toppi riðils eitt af sjö í undankeppni em situr með átta stig eins og rúmenía sem líka á leiðinni á em er	O O O O O O O O O O F O O O O O O O O O O O O F
2366	Norðmenn eru sem stendur handhafar allra stærstu titlanna í kvennahandboltanum .	norðmenn eru sem stendur handhafar allra stærstu titlanna í kvennahandboltanum	O C O O O O O O O C	norðmenn eru handhafar allra stærstu titlanna í kvennahandboltanum sem stendur	O C O O O O O O O C
2367	Þórir tók við liðinu árið 2009 og er samningsbundinn fram yfir Ólympíuleikana í ágúst .	þórir tók við liðinu árið 2009 og er samningsbundinn fram yfir ólympíuleikana í ágúst	O C O O O O O C O O O O O O	þórir við liðinu árið 2009 tók og samningsbundinn fram yfir ólympíuleikana er í ágúst	O O O O O F O O O O O F O O
2368	Íslenska karlalandsliðið í fótbolta sem undirbýr sig nú af kappi fyrir Evrópumótið sem hefst í næstu viku fer upp um eitt sæti á nýjum styrkleikalista Alþjóðaknattspyrnusambandsins , FIFA .	íslenska karlalandsliðið í fótbolta sem undirbýr sig nú af kappi fyrir evrópumótið sem hefst í næstu viku fer upp um eitt sæti á nýjum styrkleikalista alþjóðaknattspyrnusambandsins fifa	O O O O C O O O O O O O O O O C O O O O O O O C O O O	íslenska karlalandsliðið í fótbolta fer upp um eitt sæti á nýjum styrkleikalista alþjóðaknattspyrnusambandsins fifa sem undirbýr sig nú af kappi fyrir evrópumótið sem hefst í næstu viku	O O O O C O O O O O O O O O O C O O O O O O O C O O O
2369	Nýr listi var gefinn út í morgun .	nýr listi var gefinn út í morgun	O O C C O O O	nýr listi var út í morgun gefinn	O O C O O O F
2370	Liðið situr nú í 34. sæti og er áfram efst Norðurlandaþjóða , næstir koma Svíar í 35. sæti og Danir í 38. sæti .	liðið situr nú í 34. sæti og er áfram efst norðurlandaþjóða næstir koma svíar í 35. sæti og danir í 38. sæti	O C O O O O O C O O O O C O O O O O O O O O	liðið nú situr í 34. sæti og áfram er efst norðurlandaþjóða næstir koma svíar í 35. sæti og danir í 38. sæti	O O F O O O O O F O O O C O O O O O O O O O
2371	Af Evrópuþjóðum eru Íslendingar í sæti 24 .	af evrópuþjóðum eru íslendingar í sæti 24	O O C O O O O	af evrópuþjóðum eru íslendingar í sæti 24	O O C O O O O
2372	Ísland er neðst af þeim þjóðum sem spila í okkar riðli , F-riðli , á EM .	ísland er neðst af þeim þjóðum sem spila í okkar riðli f-riðli á em	O C O O O O O C O O O O O O	ísland er neðst af þeim þjóðum spila sem í okkar riðli f-riðli á em	O C O O O O F O O O O O O O
2373	Portúgalar , fyrsti andstæðingur Íslendinga á mótinu , er í áttunda sæti , Austurríki í því tíunda og Ungverjar eru í tuttugasta sæti .	portúgalar fyrsti andstæðingur íslendinga á mótinu er í áttunda sæti austurríki í því tíunda og ungverjar eru í tuttugasta sæti	O O O O O O C O O O O O O O O O C O O O	portúgalar fyrsti andstæðingur íslendinga á mótinu í áttunda sæti austurríki í því tíunda og eru ungverjar í tuttugasta er sæti	O O O O O O O O O O O O O O F O O O F O
2374	Argentínumenn tróna á toppi listans sem áður , Belgar eru næstbestir og Kólumbíumenn eru í þriðja sæti .	argentínumenn tróna á toppi listans sem áður belgar eru næstbestir og kólumbíumenn eru í þriðja sæti	O C O O O O O O C O O O C O O O	argentínumenn tróna á toppi listans sem áður belgar eru næstbestir og kólumbíumenn eru í þriðja sæti	O C O O O O O O C O O O C O O O
2375	Írska knattspyrnuliðið Dundalk F.C. komst í gærkvöldi áfram í lokaumferð forkeppni Meistaradeildar Evrópu með samanlögðum 3 1 sigri á BATE Borisov frá Hvíta Rússlandi .	írska knattspyrnuliðið dundalk f.c. komst í gærkvöldi áfram í lokaumferð forkeppni meistaradeildar evrópu með samanlögðum 3 1 sigri á bate borisov frá hvíta rússlandi	O O O O C O O O O O O O O O O O O O O O O O O O	írska knattspyrnuliðið dundalk f.c. í gærkvöldi áfram í lokaumferð forkeppni meistaradeildar evrópu með samanlögðum 3 1 sigri á bate borisov frá hvíta rússlandi komst	O O O O O O O O O O O O O O O O O O O O O O O F
2376	Falli liðið úr leik í næstu umferð er það þó öruggt með sæti í riðlakeppni Evrópudeildarinnar og fyrir það fást a. m. k. sjö milljónir evra eða 926 milljónir króna .	falli liðið úr leik í næstu umferð er það þó öruggt með sæti í riðlakeppni evrópudeildarinnar og fyrir það fást a. m. k. sjö milljónir evra eða 926 milljónir króna	C O O O O O O C O O O O O O O O O O O C O O O O O O O O O O	liðið úr leik í næstu umferð falli er það þó öruggt með sæti í riðlakeppni evrópudeildarinnar og fyrir það a. m. k. sjö milljónir evra fást eða 926 milljónir króna	O O O O O O F C O O O O O O O O O O O O O O O O O F O O O O
2377	Dundalk sló Íslandsmeistara FH út í síðustu umferð .	dundalk sló íslandsmeistara fh út í síðustu umferð	O C O O O O O O	dundalk íslandsmeistara fh út sló í síðustu umferð	O O O O F O O O
2378	Fyrri leikur liðanna fór 1 1 ytra og sá seinni í Kaplakrika 2 2 og írska liðið fór áfram á fleiri mörkum skoruðum á útivelli .	fyrri leikur liðanna fór 1 1 ytra og sá seinni í kaplakrika 2 2 og írska liðið fór áfram á fleiri mörkum skoruðum á útivelli	O O O C O O O O O O O O O O O O O C O O O O C O O	fyrri leikur liðanna fór 1 1 ytra og sá seinni í kaplakrika 2 2 og írska liðið áfram fór á fleiri mörkum skoruðum á útivelli	O O O C O O O O O O O O O O O O O O F O O O C O O
