idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
1002	Al hierdie pogings , Mevrou die Speaker en Voorsitter , moet gepaardgaan met 'n volgehoue gedrewenheid om gemeenskapsveiligheid en -sekuriteit te verbeter .	al hierdie pogings mevrou die speaker en voorsitter moet gepaardgaan met 'n volgehoue gedrewenheid om gemeenskapsveiligheid en -sekuriteit te verbeter	O O O O O O O O C C O O O O O O O O O C	al hierdie pogings mevrou die speaker en voorsitter moet gepaardgaan met 'n volgehoue gedrewenheid om gemeenskapsveiligheid en -sekuriteit te verbeter	O O O O O O O O C C O O O O O O O O O C
1003	In hierdie verband sal die Regering sorg dat besluite wat reeds oor die verskerping van ons stryd teen misdaad geneem is , doeltreffend geïmplementeer word .	in hierdie verband sal die regering sorg dat besluite wat reeds oor die verskerping van ons stryd teen misdaad geneem is doeltreffend geïmplementeer word	O O O C O O C O O O C C O O O O O O O O O O C C	in hierdie verband sal sorg die regering dat word besluite geïmplementeer doeltreffend wat reeds oor die verskerping geneem van ons stryd teen misdaad is	O O O C F O O O F O C O O O O O O F O O O O O C
1004	Die uitdaging wat ons in die vind van oplossings vir hierdie kwessie in die gesig staar , het min met beleid te make .	die uitdaging wat ons in die vind van oplossings vir hierdie kwessie in die gesig staar het min met beleid te make	O O C O O O O C O O O O O O O O O O O O O C	die uitdaging min met beleid make te het wat ons in die vind van oplossings vir hierdie kwessie staar in die gesig	O O O O O F O F O O O O O O O O O O F O O O
1005	Wat eerder nodig is , is dat die groot gros beamptes wat vir wetstoepassing , intelligensie en korrektiewe dienste verantwoordelik is , en ampsbekleërs in die regstelsel , doeltreffend georganiseer en gemobiliseer moet word en doeltreffende leiding moet ontvang .	wat eerder nodig is is dat die groot gros beamptes wat vir wetstoepassing intelligensie en korrektiewe dienste verantwoordelik is en ampsbekleërs in die regstelsel doeltreffend georganiseer en gemobiliseer moet word en doeltreffende leiding moet ontvang	O O O C C O O O O O O O O O O O O O C O O O O O O C O C C O C O O C C	wat eerder nodig is is dat die is groot gros beamptes wat georganiseer moet vir wetstoepassing word intelligensie en korrektiewe dienste verantwoordelik en ampsbekleërs in die regstelsel doeltreffend en en gemobiliseer doeltreffende leiding moet ontvang	O O O C C O O F O O O O F F O O F O O O O O O O O O O O O O C O O C C
1006	Die oorgrote meerderheid van hierdie staatsamptenare het in die praktyk oor en oor bewys dat hulle bereid is om hulle lewens op die spel te plaas en selfs die klein bietjie gehaltetyd wat hulle saam met hulle gesinne kan deurbring , ter wille van die beskerming van ons vryheid en sekuriteit op te offer .	die oorgrote meerderheid van hierdie staatsamptenare het in die praktyk oor en oor bewys dat hulle bereid is om hulle lewens op die spel te plaas en selfs die klein bietjie gehaltetyd wat hulle saam met hulle gesinne kan deurbring ter wille van die beskerming van ons vryheid en sekuriteit op te offer	O O O O O O C O O O O O O C O O O C O O O O O O O C O O O O O O O O O O O O O O O O O O C O O O O O O C C	die oorgrote meerderheid van hierdie staatsamptenare in die praktyk het oor en oor bewys dat is hulle bereid om hulle lewens op die spel te plaas en selfs offer die klein bietjie gehaltetyd ter wille van die beskerming van ons vryheid en sekuriteit op te wat hulle saam met hulle gesinne kan deurbring	O O O O O O O O O F O O O C O F O O O O O O O O O C O O F O O O O O O O O O O O O O O O O O O O O O O C C
1007	Voortgaan om die polisie se salarisse en werksomstandighede te verbeter ; die proses vir die verdere uitbreiding van die personeel van die Suid-Afrikaanse Polisiediens aan die gang sit , wat die personeeltal binne drie jaar op meer as 180 000 te staan sal bring ; en sorg dat die elektroniese monitering- en evalueringstelsel wat so pas in werking gestel is , optimaal gebruik word .	voortgaan om die polisie se salarisse en werksomstandighede te verbeter die proses vir die verdere uitbreiding van die personeel van die suid-afrikaanse polisiediens aan die gang sit wat die personeeltal binne drie jaar op meer as 180 000 te staan sal bring en sorg dat die elektroniese monitering- en evalueringstelsel wat so pas in werking gestel is optimaal gebruik word	C O O O O O O O O O O O O O O O O O O O O O C O O O C O O O O O O O O O O O C C O C O C O O O O O O O C C O O O O O C C	die proses voortgaan vir die verdere uitbreiding van die personeel van die suid-afrikaanse polisiediens om die polisie se salarisse en verbeter werksomstandighede te aan die gang sit wat die personeeltal binne drie jaar bring op meer sal as 180 000 te staan en sorg dat die word elektroniese gebruik monitering- en evalueringstelsel optimaal wat so pas in werking gestel is	O O F O O O O O O O O O O O O O O O O O F O O O O O C O O O O O O F O O F O O O O C O C O O F O F O O O O O O O O O C C
1008	Die forensiese laboratoriums , wat met die heel nuutste tegnologie toegerus is , tot hulle volle kapasiteit uitbou ; en sorg dat die databasis met vingerafdrukke optimaal gebruik word - 'n groot deel van die onlangse sukses met die oplos van ernstige misdaadsake is inderdaad deur hierdie stelsels moontlik gemaak .	die forensiese laboratoriums wat met die heel nuutste tegnologie toegerus is tot hulle volle kapasiteit uitbou en sorg dat die databasis met vingerafdrukke optimaal gebruik word 'n groot deel van die onlangse sukses met die oplos van ernstige misdaadsake is inderdaad deur hierdie stelsels moontlik gemaak	O O O O O O O C O O O O O O O C C C O O O O O O C C O O O O O O O O O O O O O C O O O O O C	die forensiese laboratoriums uitbou tot hulle volle kapasiteit en wat met die heel nuutste tegnologie toegerus is sorg dat word die databasis met vingerafdrukke optimaal gebruik 'n groot deel van die onlangse sukses is met die oplos van ernstige misdaadsake gemaak inderdaad deur hierdie stelsels moontlik	O O O F O O O O O O O O O O O C C C O F O O O O O F O O O O O O O F O O O O O O F O O O O O
1009	Die werking van die Departement van Binnelandse Sake tot sy volle kapasiteit uitbou deur vakante poste te vul , stelsels te verbeter en ander aanbevelings deur die taakspan wat met die minister saamgewerk het om die werk van hierdie onmisbare instansie te verbeter , implementeer .	die werking van die departement van binnelandse sake tot sy volle kapasiteit uitbou deur vakante poste te vul stelsels te verbeter en ander aanbevelings deur die taakspan wat met die minister saamgewerk het om die werk van hierdie onmisbare instansie te verbeter implementeer	O O O O O O O O O O O O C O O O O C O O C O O O O O O C O O O O C C O O O O O O O O C	die werking van die departement van binnelandse sake tot sy volle kapasiteit uitbou deur vakante poste te vul verbeter stelsels te en ander aanbevelings deur die taakspan implementeer wat met die minister saamgewerk het verbeter om die werk van hierdie onmisbare instansie te	O O O O O O O O O O O O C O O O O C F O O O O O O O O C O O O O C C F O O O O O O O O
1010	Die Khampepe kommissie se aanbevelings oor die mandaat en werksaamhede van die Direktoraat Spesiale Operasies ( die Skerpioene ) implementeer .	die khampepe kommissie se aanbevelings oor die mandaat en werksaamhede van die direktoraat spesiale operasies die skerpioene implementeer	O O O O O O O O O O O O O O O O O C	die khampepe kommissie se aanbevelings implementeer oor die mandaat en werksaamhede van die direktoraat spesiale operasies die skerpioene	O O O O O F O O O O O O O O O O O O
1011	Die proses gerig op die modernisering van die Suid-Afrikaanse Inkomstediens se stelsels , veral met betrekking tot grensbeheer , van stapel stuur ; en die interdepartementele koördineringstrukture se werk in hierdie verband verbeter .	die proses gerig op die modernisering van die suid-afrikaanse inkomstediens se stelsels veral met betrekking tot grensbeheer van stapel stuur en die interdepartementele koördineringstrukture se werk in hierdie verband verbeter	O O O O C O C O O O O O O O O O O O O O O O O O O O O O O C	die proses van stapel stuur en op die modernisering van die suid-afrikaanse inkomstediens se gerig stelsels veral met betrekking tot grensbeheer verbeter die interdepartementele koördineringstrukture se werk in hierdie verband	O O O O C O O O O O O O O O F O O O O O O F O O O O O O O O
1012	Die intelligensiewerk wat op georganiseerde misdaad betrekking het , te verskerp ; en voort te bou op die suksesse wat oor die afgelope tyd behaal is met sake wat op transitorooftogte , dwelmhandel en wild- en perlemoenstropery betrekking het .	die intelligensiewerk wat op georganiseerde misdaad betrekking het te verskerp en voort te bou op die suksesse wat oor die afgelope tyd behaal is met sake wat op transitorooftogte dwelmhandel en wild- en perlemoenstropery betrekking het	O O O C O O O O O O C O O C O O O O O O O O C C O O O O O O O O O O O C	die intelligensiewerk te verskerp en wat op georganiseerde misdaad betrekking het voort te op die suksesse bou wat is oor die afgelope tyd behaal met sake wat op transitorooftogte dwelmhandel en wild- en perlemoenstropery betrekking het	O O O C O O O O O O C O O O O O F O F O O O O F O O O O O O O O O O O C
1013	Die nuwe tegnologie wat aan die regstelsel verskaf is , optimaal gebruik , en die bestuur van die howe en vervolgingsgesag oor die algemeen só verbeter dat dit 'n massiewe vermindering in die agterstand met die verhoor van sake teweeg sal bring .	die nuwe tegnologie wat aan die regstelsel verskaf is optimaal gebruik en die bestuur van die howe en vervolgingsgesag oor die algemeen só verbeter dat dit 'n massiewe vermindering in die agterstand met die verhoor van sake teweeg sal bring	O O O O C O O O O O C C O O O O O O O O O O O C O O O O O O O O O O O O O O C C	die nuwe tegnologie optimaal gebruik en verskaf wat aan die regstelsel is die bestuur van die howe en vervolgingsgesag verbeter oor die algemeen só dat dit 'n massiewe vermindering in die agterstand met die verhoor van sake teweeg sal bring	O O O O C O F O O O O C O O O O O O O F O O O O O O O O O O O O O O O O O O C C
1014	Die oorblywende elemente in die maatreëls vir die hervorming van die regbank finaliseer en sy werking , in oorleg met hierdie gesiene instelling van ons demokrasie , verbeter .	die oorblywende elemente in die maatreëls vir die hervorming van die regbank finaliseer en sy werking in oorleg met hierdie gesiene instelling van ons demokrasie verbeter	O O O O O O O O O O O O C O O O O O O O O O O O O C	die oorblywende elemente in die maatreëls vir die hervorming van die regbank finaliseer en sy werking verbeter in oorleg met hierdie gesiene instelling van ons demokrasie	O O O O O O O O O O O O C O O O F O O O O O O O O O
1015	Die programme waarop daar besluit is vir die bou van meer korrektiewe fasiliteite implementeer en die doelwitte van die Witskrif oor Korrektiewe Dienste verwesenlik .	die programme waarop daar besluit is vir die bou van meer korrektiewe fasiliteite implementeer en die doelwitte van die witskrif oor korrektiewe dienste verwesenlik	O O C O O O C C O O O O O O O O O O O O O O O C	die programme implementeer en waarop daar besluit vir die bou is van meer korrektiewe fasiliteite verwesenlik die doelwitte van die witskrif oor korrektiewe dienste	O O C O O O C O O O F O O O O F O O O O O O O O
1016	Voortgaan met die proses om ons intelligensieagentskappe verder te bemagtig , en sorg dat hulle werksaamhede te alle tye binne die raamwerk van ons Grondwet en landswette val .	voortgaan met die proses om ons intelligensieagentskappe verder te bemagtig en sorg dat hulle werksaamhede te alle tye binne die raamwerk van ons grondwet en landswette val	C O O O O O O O O O C C O O O O O O O O O O O O O O C	met die proses voortgaan en bemagtig om ons intelligensieagentskappe verder te sorg dat hulle werksaamhede te alle tye binne die raamwerk val van ons grondwet en landswette	O O O F O F O O O O O C O O O O O O O O O F O O O O O
1017	Ons ontleding van misdaadtendense verbeter sodat ons ons prestasie met betrekking tot sowel misdaadvoorkoming as misdaadbekamping kan verbeter .	ons ontleding van misdaadtendense verbeter sodat ons ons prestasie met betrekking tot sowel misdaadvoorkoming as misdaadbekamping kan verbeter	O O O O C O O O O O O O O O O O C C	ons ontleding van misdaadtendense verbeter sodat ons ons prestasie met betrekking tot sowel misdaadvoorkoming as misdaadbekamping kan verbeter	O O O O C O O O O O O O O O O O C C
1018	In hierdie verband moet ons reageer op die koue feite dat , soos in ander lande , die oorweldigende meerderheid van geweldsmisdaad teen mense in die sosio-ekonomies verwaarloosde dele van ons land gepleeg word en dat kragtige en volgehoue gemeenskapsingrypings wat op misdaadvoorkoming gerig is , nodig is om die probleem die hoof te bied .	in hierdie verband moet ons reageer op die koue feite dat soos in ander lande die oorweldigende meerderheid van geweldsmisdaad teen mense in die sosio-ekonomies verwaarloosde dele van ons land gepleeg word en dat kragtige en volgehoue gemeenskapsingrypings wat op misdaadvoorkoming gerig is nodig is om die probleem die hoof te bied	O O O C O C O O O O O O O O O O O O C O O O O O O O O O O O O O O O O O O O C C O O O C C O O O O O O C	in hierdie verband moet ons op die koue feite dat en dat kragtige en reageer volgehoue gemeenskapsingrypings nodig is gepleeg soos in ander lande die oorweldigende meerderheid van geweldsmisdaad teen mense in die sosio-ekonomies verwaarloosde dele word van ons land wat gerig is op misdaadvoorkoming om die probleem die hoof te bied	O O O C O O O O O O O O O O F O O O C F O O O O O O O O O O O O O O O O F O O O O F F O O O O O O O O C
1019	Soos reeds genoem is , sal hierdie en ander maatreëls slegs slaag indien ons 'n durende vennootskap , in die praktyk , binne gemeenskappe en tussen gemeenskappe en die polisie tot stand bring om die lewe vir misdadigers al hoe moeiliker te maak .	soos reeds genoem is sal hierdie en ander maatreëls slegs slaag indien ons 'n durende vennootskap in die praktyk binne gemeenskappe en tussen gemeenskappe en die polisie tot stand bring om die lewe vir misdadigers al hoe moeiliker te maak	O C O O O O O C O O C C O O O O O O O O O O O O O O O O O C O O O O O O O O O C	soos sal hierdie en ander maatreëls slegs slaag indien reeds genoem is ons 'n durende vennootskap in die praktyk binne gemeenskappe en tussen gemeenskappe en die polisie tot stand bring om die lewe vir misdadigers al maak hoe moeiliker te	O C O O O O O C O O C C O O O O O O O O O O O O O O O O O C O O O O O O F O O O
1020	In hierdie verband is ons bemoedig deur leiers in die sake- en godsdienstige gemeenskappe se vasbeslotenheid om sodanige vennootskappe op voetsoolvlak te verstewig , en om van hulle tyd en hulpbronne af te staan om meer slaankrag aan die geveg teen misdaad te verleen .	in hierdie verband is ons bemoedig deur leiers in die sake- en godsdienstige gemeenskappe se vasbeslotenheid om sodanige vennootskappe op voetsoolvlak te verstewig en om van hulle tyd en hulpbronne af te staan om meer slaankrag aan die geveg teen misdaad te verleen	O O O C O C O O O O O O O O O O O O O O O O C O O O O O O O O O C O O O O O O O O O C	in hierdie verband is ons bemoedig deur leiers in die sake- en godsdienstige gemeenskappe se vasbeslotenheid om sodanige vennootskappe op voetsoolvlak te verstewig en om van hulle tyd en hulpbronne staan af te om meer slaankrag aan die geveg teen misdaad te verleen	O O O C O C O O O O O O O O O O O O O O O O C O O O O O O O F O O O O O O O O O O O C
1021	Die Regering sal sy deel doen om te sorg dat hierdie vennootskappe inderdaad werk , en dat ons almal saam sal optree in die nakoming van die verantwoordelikheid om ons burgers te beskerm .	die regering sal sy deel doen om te sorg dat hierdie vennootskappe inderdaad werk en dat ons almal saam sal optree in die nakoming van die verantwoordelikheid om ons burgers te beskerm	O O C O O C O O C O O O O O O C O O O C C O O O O O O O O O O C	die regering sy deel sal doen om te dat en dat sorg hierdie vennootskappe inderdaad werk ons almal saam in die nakoming van die verantwoordelikheid sal optree om ons burgers beskerm te	O O O O F C O O O O O F O O O C O O O O O O O O O F F O O O F O
1022	Ek moet in hierdie verband noem dat die Ministerie van Veiligheid en Sekuriteit en die Polisiediens aan voorstelle vir die verdere verbetering van die werking en die doeltreffendheid van die uiters belangrike gemeenskapspolisiëringsforums werk .	ek moet in hierdie verband noem dat die ministerie van veiligheid en sekuriteit en die polisiediens aan voorstelle vir die verdere verbetering van die werking en die doeltreffendheid van die uiters belangrike gemeenskapspolisiëringsforums werk	O C O O O C O O O O O O O O O O O O O O O O O O O O O O O O O O O C	ek noem in hierdie verband moet dat werk die ministerie van veiligheid en sekuriteit en die polisiediens aan voorstelle vir die verdere verbetering van die werking en die doeltreffendheid van die uiters belangrike gemeenskapspolisiëringsforums	O F O O O F O F O O O O O O O O O O O O O O O O O O O O O O O O O O
1023	Om sy dienslewering aan die publiek verder te verbeter , moet die Regering sy kapasiteit en organisatoriese doeltreffendheid optimaliseer .	om sy dienslewering aan die publiek verder te verbeter moet die regering sy kapasiteit en organisatoriese doeltreffendheid optimaliseer	O O O O O O O O C C O O O O O O O C	om sy dienslewering verbeter aan die publiek verder te moet die regering sy kapasiteit en organisatoriese doeltreffendheid optimaliseer	O O O F O O O O O C O O O O O O O C
1024	Die verbetering van staatsbestuur behels ook dat ons 'n betroubare databasis oor die sosiale dinamiek binne ons nasie moet hê .	die verbetering van staatsbestuur behels ook dat ons 'n betroubare databasis oor die sosiale dinamiek binne ons nasie moet hê	O O O O C O O O O O O O O O O O O O C C	die verbetering van staatsbestuur ook behels dat ons hê 'n betroubare databasis moet oor die sosiale dinamiek binne ons nasie	O O O O O F O O F O O O F O O O O O O O
1025	Met hierdie doel voor oë sal twee groot opnames in 2007 gemaak word .	met hierdie doel voor oë sal twee groot opnames in 2007 gemaak word	O O O O O C O O O O O C C	met hierdie doel voor oë sal twee groot opnames in 2007 gemaak word	O O O O O C O O O O O C C
1026	Twee dae gelede het 6 000 veldwerkers van Statistiek Suid-Afrika oor die hele land uitgegaan om inligting in te samel oor 280 000 huishoudings wat gekies is om aan 'n gemeenskapsopname deel te neem wat die Regering so 'n getrou moontlike beeld van die lewensomstandighede van burgers in elke uithoek van die land sal gee .	twee dae gelede het 6 000 veldwerkers van statistiek suid-afrika oor die hele land uitgegaan om inligting in te samel oor 280 000 huishoudings wat gekies is om aan 'n gemeenskapsopname deel te neem wat die regering so 'n getrou moontlike beeld van die lewensomstandighede van burgers in elke uithoek van die land sal gee	O O O C O O O O O O O O O O C O O O O C O O O O O C C O O O O O O C O O O O O O O O O O O O O O O O O O O C C	twee dae gelede het 6 000 veldwerkers uitgegaan van statistiek suid-afrika oor die hele land om inligting in te oor 280 000 huishoudings samel wat gekies is om neem aan 'n gemeenskapsopname deel te wat gee die regering so 'n getrou moontlike beeld van die lewensomstandighede van burgers in elke uithoek sal van die land	O O O C O O O F O O O O O O O O O O O O O O O F O C C O F O O O O O O F O O O O O O O O O O O O O O O F O O O
1027	In Oktober sal nog 30 000 individue in 8 000 huishoudings gekies word om aan Suid-Afrika se eerste nasionale paneelondersoek , die Nasionale Inkomstedinamiekstudie , deel te neem .	in oktober sal nog 30 000 individue in 8 000 huishoudings gekies word om aan suid-afrika se eerste nasionale paneelondersoek die nasionale inkomstedinamiekstudie deel te neem	O O C O O O O O O O O C C O O O O O O O O O O O O C	in word oktober sal gekies nog 30 000 individue in 8 000 huishoudings om aan suid-afrika se eerste nasionale paneelondersoek die nasionale inkomstedinamiekstudie deel te neem	O F O F F O O O O O O O O O O O O O O O O O O O O C
1028	Die doen en late van hierdie 30 000 individue sal oor 'n lang tydperk gevolg word om ons begrip van sake soos migrasie , skuiwe in die arbeidsmark , mobiliteit tussen generasies onderling en huishoudelike inligting en ontbinding te verhoog .	die doen en late van hierdie 30 000 individue sal oor 'n lang tydperk gevolg word om ons begrip van sake soos migrasie skuiwe in die arbeidsmark mobiliteit tussen generasies onderling en huishoudelike inligting en ontbinding te verhoog	O O O O O O O O O C O O O O C C O O O O O O O O O O O O O O O O O O O O O C	die doen en late van hierdie 30 000 individue sal oor 'n lang tydperk gevolg word om ons begrip van sake soos migrasie skuiwe verhoog in die arbeidsmark mobiliteit tussen generasies onderling en huishoudelike inligting en ontbinding te	O O O O O O O O O C O O O O C C O O O O O O O O F O O O O O O O O O O O O O
1029	Ek wil by hierdie geleentheid 'n beroep doen op diegene wat vir deelname aan hierdie belangrike ondernemings gekies is om hulle volle samewerking aan hierdie belangrike onderneming te verleen .	ek wil by hierdie geleentheid 'n beroep doen op diegene wat vir deelname aan hierdie belangrike ondernemings gekies is om hulle volle samewerking aan hierdie belangrike onderneming te verleen	O C O O O O O C O O O O O O O O O C C O O O O O O O O O C	ek doen by hierdie geleentheid 'n beroep wil op diegene wat vir deelname aan hierdie belangrike ondernemings gekies is om hulle volle samewerking verleen aan hierdie belangrike onderneming te	O F O O O O O F O O O O O O O O O C C O O O O F O O O O O
1030	Die herstel van vrede , oor die afgelope twee-en-'n-half jaar , in die Groot Mere-gebied is een van die belangrikste prestasies van die mense van Afrika .	die herstel van vrede oor die afgelope twee-en-'n-half jaar in die groot mere-gebied is een van die belangrikste prestasies van die mense van afrika	O O O O O O O O O O O O O C O O O O O O O O O O	die herstel van vrede oor die afgelope twee-en-'n-half jaar in die groot mere-gebied is een van die belangrikste prestasies van die mense van afrika	O O O O O O O O O O O O O C O O O O O O O O O O
1031	As Suid-Afrikaners is ons trots op die rol wat ons mense gespeel het om dit te help bewerkstellig - van die jong manne en vroue in ons nasionale weermag tot die werknemers van openbare en privaat instansies wat tyd afgestaan het om te sorg dat die Afrika-droom in Patrice Lumumba se tuisland bewaarheid word .	as suid-afrikaners is ons trots op die rol wat ons mense gespeel het om dit te help bewerkstellig van die jong manne en vroue in ons nasionale weermag tot die werknemers van openbare en privaat instansies wat tyd afgestaan het om te sorg dat die afrika-droom in patrice lumumba se tuisland bewaarheid word	O O C O O O O O O O O C C O O C O C O O O O O O O O O O O O O O O O O O O O C C O O C O O O O O O O O C C	as suid-afrikaners is ons trots op die rol het wat ons mense gespeel om te help dit van die jong manne en vroue in ons nasionale weermag tot die werknemers van openbare en privaat instansies bewerkstellig wat tyd afgestaan het om te dat sorg bewaarheid die afrika-droom in patrice lumumba se tuisland word	O O C O O O O O F O O O F O O C O O O O O O O O O O O O O O O O O O O F O O C C O O O F F O O O O O O O C
1032	Ons sal steeds met die mense van die Demokratiese Republiek van Kongo , asook Burundi , die Comore-eilande en Soedan in die besonder , saamwerk om te sorg dat die vrede en stabiliteit wat tot dusver bereik is onmiddellik gevolg word deur doelgerigte pogings tot ekonomiese heropbou en maatskaplike ontwikkeling .	ons sal steeds met die mense van die demokratiese republiek van kongo asook burundi die comore-eilande en soedan in die besonder saamwerk om te sorg dat die vrede en stabiliteit wat tot dusver bereik is onmiddellik gevolg word deur doelgerigte pogings tot ekonomiese heropbou en maatskaplike ontwikkeling	O C O O O O O O O O O O O O O O O O O O O C O O C O O O O O O C C O O O O O O O O O O O O C C	ons steeds sal met die mense van die demokratiese republiek van kongo asook burundi die comore-eilande en soedan saamwerk in die besonder om te sorg dat die vrede en stabiliteit onmiddellik gevolg word deur doelgerigte pogings tot ekonomiese heropbou en maatskaplike ontwikkeling wat tot bereik dusver is	O O F O O O O O O O O O O O O O O O F O O O O O C O O O O O O C C O O O O O O O O O O O F O C
1033	Maar ofskoon ons ten volle daarop geregtig is om Afrika se prestasies in die bewerkstelliging van vrede en stabiliteit te vier , mag ons die uitdagings wat ons die hoof moet bied in ons pogings tot die bylê van konflik in die oorblywende gebiede , veral die algemene vredesproses in die Soedan , en die situasie in Darfoer , die Ivoorkus en Somalië , nie geringskat nie .	maar ofskoon ons ten volle daarop geregtig is om afrika se prestasies in die bewerkstelliging van vrede en stabiliteit te vier mag ons die uitdagings wat ons die hoof moet bied in ons pogings tot die bylê van konflik in die oorblywende gebiede veral die algemene vredesproses in die soedan en die situasie in darfoer die ivoorkus en somalië nie geringskat nie	O O C O O O O O O O O O O O O O O O O O O O O C O O O O O C C O O O O O O O O O O O O C O O O O C C O O O O O O O O O O O O	maar ofskoon ons die uitdagings veral die algemene vredesproses in die soedan en die situasie in darfoer die ivoorkus en somalië mag nie nie geringskat ons ten volle daarop geregtig is om afrika se prestasies in die bewerkstelliging van vrede en stabiliteit te vier wat bied ons die hoof in ons pogings tot die bylê moet van konflik in die oorblywende gebiede	O O O O O O O O O O O O O O O O O O O O O F O O F O O O O C C O O O O O O O O O O O O C O F O O O O O O O O O F O O O O O O
1034	Ons regering sal op gepaste wyse , en in die mate waartoe ons kapasiteit ons in staat stel , op die Afrika-Unie se oproep om hulp aan die mense en die Regering van Somalië reageer .	ons regering sal op gepaste wyse en in die mate waartoe ons kapasiteit ons in staat stel op die afrika-unie se oproep om hulp aan die mense en die regering van somalië reageer	O O C O O O O O O O O O O O O O O O O O O O O O O C O O O O O O C	ons regering op gepaste wyse en in die mate sal op die afrika-unie se oproep om hulp reageer aan die mense en die regering van somalië waartoe ons kapasiteit ons in staat stel	O O O O O O O O O F O O O O O O O F O O O O O O O O O O O O O O C
1035	Van kritiese belang in hierdie verband is die inisiatief wat tans ontwikkel word om te sorg dat die hoofrolspelers in Somalië met mekaar in gesprek tree sodat daar 'n oplossing gevind kan word wat inklusief en prakties uitvoerbaar is , en gebaseer is op die noodsaak om nasionale versoening te bewerkstellig .	van kritiese belang in hierdie verband is die inisiatief wat tans ontwikkel word om te sorg dat die hoofrolspelers in somalië met mekaar in gesprek tree sodat daar 'n oplossing gevind kan word wat inklusief en prakties uitvoerbaar is en gebaseer is op die noodsaak om nasionale versoening te bewerkstellig	O O O O O O C O O O O C C O O C O O O O O O O O O C O O O O O C C C O O O O O C C C O O O O O O O C	van kritiese belang in hierdie verband is die inisiatief wat word tans ontwikkel om te sorg dat die hoofrolspelers in somalië met mekaar in gesprek tree sodat en is daar 'n oplossing gevind wat inklusief en prakties kan uitvoerbaar word gebaseer is op die noodsaak om nasionale versoening te bewerkstellig	O O O O O O C O O O F O F O O C O O O O O O O O O C O O F O O O F O O O O F O F C C O O O O O O O C
1036	Vanjaar sal die Afrika Forum vir Portuuroorsig sy ondersoek na ons land afhandel .	vanjaar sal die afrika forum vir portuuroorsig sy ondersoek na ons land afhandel	O C O O O O O O O O O O C	vanjaar sal die afrika forum vir portuuroorsig sy ondersoek na ons land afhandel	O C O O O O O O O O O O C
1037	Ek wil hierdie geleentheid benut om ons wetgewers , ministers en staatsdepartemente , staatsdiensorganisasies , en die gemeenskap in die breë te bedank vir hulle bydrae tot 'n oefening wat ewe uitdagend as uniek binne ons jong demokrasie was .	ek wil hierdie geleentheid benut om ons wetgewers ministers en staatsdepartemente staatsdiensorganisasies en die gemeenskap in die breë te bedank vir hulle bydrae tot 'n oefening wat ewe uitdagend as uniek binne ons jong demokrasie was	O C O O C O O O O O O O O O O O O O O C O O O O O O O O O O O O O O O C	ek benut wil hierdie geleentheid om ons wetgewers ministers en staatsdepartemente staatsdiensorganisasies en die gemeenskap in die breë te bedank vir hulle bydrae tot 'n oefening wat ewe uitdagend as uniek binne ons jong demokrasie was	O F F O O O O O O O O O O O O O O O O C O O O O O O O O O O O O O O O C
1038	Ons sal die nodige stappe doen om die aksieprogram wat uit dié proses van die postuuroorsig sal voortvloei , in werking te stel .	ons sal die nodige stappe doen om die aksieprogram wat uit dié proses van die postuuroorsig sal voortvloei in werking te stel	O C O O O C O O O O O O C O O O O O O O C C	ons sal doen die nodige stappe om die aksieprogram in werking stel te wat sal uit dié proses voortvloei van die postuuroorsig	O C F O O O O O O O O F O O F O O O F O O O
1039	Ons sal insgelyks met die res van ons kontinent en ons ontwikkelingsvennote bly saamwerk om die inwerkingstelling van die NEPAD-programme te bespoedig .	ons sal insgelyks met die res van ons kontinent en ons ontwikkelingsvennote bly saamwerk om die inwerkingstelling van die nepad-programme te bespoedig	O C O C O O O O O O O O O C O O O O O O O C	ons sal insgelyks bly met die res van ons kontinent en ons ontwikkelingsvennote saamwerk bespoedig om die inwerkingstelling van die nepad-programme te	O C O C O O O O O O O O O C F O O O O O O O
1040	'n Bietjie meer as 'n maand gelede het Suid-Afrika se dienstermyn as nie-permanente lid van die Verenigde Nasies se Veiligheidsraad 'n aanvang geneem .	'n bietjie meer as 'n maand gelede het suid-afrika se dienstermyn as nie-permanente lid van die verenigde nasies se veiligheidsraad 'n aanvang geneem	O O O O O O O C O O O O O O O O O O O O O O C	'n bietjie meer as het 'n maand gelede geneem suid-afrika se dienstermyn as nie-permanente lid van die verenigde nasies se veiligheidsraad 'n aanvang	O O O O F O O O F O O O O O O O O O O O O O O
1041	Ons wil hiermee namens die mense van Suid-Afrika onderneem dat ons in hierdie mees hooggeëerde multilaterale liggaam alles sal doen wat nodig is om verder tot internasionale vrede en sekuriteit by te dra .	ons wil hiermee namens die mense van suid-afrika onderneem dat ons in hierdie mees hooggeëerde multilaterale liggaam alles sal doen wat nodig is om verder tot internasionale vrede en sekuriteit by te dra	O C O O O O O O C O O O O O O O O O C C O O C O O O O O O O O O C	ons wil hiermee namens die mense van suid-afrika onderneem dat ons in hierdie mees hooggeëerde multilaterale liggaam alles wat nodig doen sal is om verder tot internasionale vrede en sekuriteit by te dra	O C O O O O O O C O O O O O O O O O O O F F C O O O O O O O O O C
