idx	original	no_punc_lower	adjacent	adjacent_gold	random	random_gold
2045	Það var ekki talað við sjálfstæðismenn upp á það að gera .	það var ekki talað við sjálfstæðismenn upp á það að gera	það talað var ekki við sjálfstæðismenn upp á það að gera	O F F O O O O O O O C	gera það ekki var talað við sjálfstæðismenn upp á það að	F O O F C O O O O O O
2046	Það var ekki látið reyna á samstöðu allra flokka heldur eingöngu einstakra þingmanna .	það var ekki látið reyna á samstöðu allra flokka heldur eingöngu einstakra þingmanna	það var ekki látið reyna á samstöðu allra flokka heldur eingöngu einstakra þingmanna	O C O F F O O O O O O O O	það ekki látið var á samstöðu allra reyna flokka heldur eingöngu einstakra þingmanna	O O C F O O O F O O O O O
2047	Gripið fram í : Hvað vill ?	gripið fram í hvað vill	gripið fram í hvað vill	C O O O C	gripið fram í vill hvað	C O O F O
2048	Mér finnst það miður .	mér finnst það miður	mér það finnst miður	O O F O	mér finnst það miður	O C O O
2049	Hvað vill Sjálfstæðisflokkurinn ?	hvað vill sjálfstæðisflokkurinn	vill hvað sjálfstæðisflokkurinn	F O O	hvað vill sjálfstæðisflokkurinn	O C O
2050	Það er ósköp einfalt , við viljum lækka skatta , við viljum skapa störf og auka fjárfestingar , eitthvað sem menn koma sér ekki saman um við ríkisstjórnarborðið .	það er ósköp einfalt við viljum lækka skatta við viljum skapa störf og auka fjárfestingar eitthvað sem menn koma sér ekki saman um við ríkisstjórnarborðið	það er ósköp einfalt við viljum skatta lækka viljum við skapa störf og auka fjárfestingar eitthvað sem menn sér koma ekki saman um við ríkisstjórnarborðið	O C O O O C O F F O C O O C O O O O O F O O O O O	það ósköp koma einfalt við viljum lækka skatta við viljum störf og auka fjárfestingar eitthvað skapa sem menn sér er ekki saman um við ríkisstjórnarborðið	O O F O O C C O O C O O C O O F O O O F O O O O O
2051	Gripið fram í .	gripið fram í	gripið fram í	C O O	gripið fram í	C O O
2052	Frú forseti . Varðandi síðustu spurninguna .	frú forseti varðandi síðustu spurninguna	frú varðandi forseti síðustu spurninguna	O F O O O	frú varðandi forseti síðustu spurninguna	O F O O O
2053	Jú , að sjálfsögðu en þá finnst mér hreinlegra að menn segi : Ég er alfarið á móti þessu og ég vil á öllum stigum málsins draga það til baka .	jú að sjálfsögðu en þá finnst mér hreinlegra að menn segi ég er alfarið á móti þessu og ég vil á öllum stigum málsins draga það til baka	jú að sjálfsögðu en þá finnst mér hreinlegra að menn er segi ég alfarið á móti þessu og ég vil á öllum stigum málsins draga það til baka	O O O O O C O O O O F F O O O O O O O C O O O O C O O O	jú að sjálfsögðu en þá finnst vil mér hreinlegra að menn segi ég er alfarið á móti þessu og ég á öllum stigum draga málsins það til baka	O O O O O C F O O O O C O C O O O O O O O O O F O O O O
2054	Ef hv. þingmaður getur sagt mér hvort einhvern tímann verði möguleiki á því að hann ljái máls á því að ganga í Evrópusambandið þá væri fróðlegt að heyra svar hans .	ef hv. þingmaður getur sagt mér hvort einhvern tímann verði möguleiki á því að hann ljái máls á því að ganga í evrópusambandið þá væri fróðlegt að heyra svar hans	ef hv. þingmaður getur sagt mér hvort einhvern tímann verði möguleiki á því að hann ljái máls á því að í ganga evrópusambandið væri þá fróðlegt að heyra svar hans	O O O F F O O O O C O O O O O C O O O O O F O F O O O C O O	ef ganga hv. þingmaður sagt mér hvort einhvern tímann verði möguleiki á væri því að hann máls á getur því að ljái í evrópusambandið þá fróðlegt að heyra svar hans	O F O O C O O O O C O O F O O O O O F O O F O O O O O C O O
2055	Ég held að þeir sem hafa talað hér og eru andsnúnir þessu ferli og vilja afturkalla það vilji yfir höfuð ekkert gera með málið sem slíkt .	ég held að þeir sem hafa talað hér og eru andsnúnir þessu ferli og vilja afturkalla það vilji yfir höfuð ekkert gera með málið sem slíkt	ég held að þeir sem hafa talað hér og eru andsnúnir þessu ferli og vilja vilji afturkalla það yfir höfuð ekkert gera með málið sem slíkt	O C O O O F F O O C O O O O C F F O O O O C O O O O	ég að þeir sem talað hér og eru andsnúnir þessu ferli og vilji afturkalla það hafa yfir höfuð ekkert gera með vilja málið sem slíkt held	O O O O C O O C O O O O F C O F O O O C O F O O O F
2056	Varðandi vinstri stjórnina .	varðandi vinstri stjórnina	varðandi vinstri stjórnina	C O O	vinstri varðandi stjórnina	O F O
2057	Já , við deilum þeirri draumsýn að vilja fella þessa stjórn sem fyrst og helst að við boðum til kosninga sem allra fyrst til að fella hana .	já við deilum þeirri draumsýn að vilja fella þessa stjórn sem fyrst og helst að við boðum til kosninga sem allra fyrst til að fella hana	já við þeirri deilum draumsýn vilja að fella þessa stjórn sem fyrst og helst að við boðum til kosninga sem allra fyrst til að hana fella	O O O F O F O C O O O O O O O O C O O O O O O O O F	já við deilum þeirri draumsýn að þessa stjórn sem fyrst og helst að við vilja til kosninga boðum sem allra fyrst fella til að fella hana	O O C O O O O O O O O O O O F O O F O O O F O O C O
2058	Síðan er veruleikinn annar og ég held að þau hangi á þessum völdum eins og hundar á roði eins og við þekkjum manna best eftir að hafa séð ríkisstjórnina standa í alls kyns öðrum málamiðlunum en út af Evrópusambandinu , málamiðlunum sem kosta íslenskt samfélag stórkostlega hagsmuni .	síðan er veruleikinn annar og ég held að þau hangi á þessum völdum eins og hundar á roði eins og við þekkjum manna best eftir að hafa séð ríkisstjórnina standa í alls kyns öðrum málamiðlunum en út af evrópusambandinu málamiðlunum sem kosta íslenskt samfélag stórkostlega hagsmuni	er síðan veruleikinn annar og ég held að þau hangi á þessum völdum eins og hundar á roði eins og við manna þekkjum best eftir hafa að séð ríkisstjórnina standa í alls kyns öðrum málamiðlunum en út af evrópusambandinu málamiðlunum sem íslenskt kosta samfélag stórkostlega hagsmuni	F O O O O O C O O C O O O O O O O O O O O O F O O F O C O C O O O O O O O O O O O O F O O O	síðan veruleikinn annar og ég held að þau hangi á þessum þekkjum völdum eins og hundar á roði eins og við manna best eftir að hafa ríkisstjórnina standa í alls kyns séð öðrum er málamiðlunum en út af evrópusambandinu málamiðlunum sem kosta íslenskt samfélag stórkostlega hagsmuni	O O O O O F O O C O O F O O O O O O O O O O O O O C O C O O O F O F O O O O O O O C O O O O
2059	Þá er ég sérstaklega að hugsa til atvinnumálanna og hversu lítil raunveruleg atvinnuuppbygging á sér stað á vegum vinstri Forseti hringir . stjórnarinnar .	þá er ég sérstaklega að hugsa til atvinnumálanna og hversu lítil raunveruleg atvinnuuppbygging á sér stað á vegum vinstri forseti hringir stjórnarinnar	er þá ég sérstaklega að hugsa til atvinnumálanna og hversu lítil raunveruleg atvinnuuppbygging á sér stað á vegum vinstri forseti stjórnarinnar hringir	F O O O O C O O O O O O O C O O O O O O O F	þá ég sérstaklega að hugsa til atvinnumálanna og hversu lítil er raunveruleg atvinnuuppbygging sér stað á vegum á vinstri forseti hringir stjórnarinnar	O O O O C O O O O O F O O O O O O F O O C O
2060	Þess vegna þurfum við að koma Forseti hringir . ríkisstjórninni frá .	þess vegna þurfum við að koma forseti hringir ríkisstjórninni frá	þess þurfum vegna við að koma forseti hringir ríkisstjórninni frá	O F O O O C O C O O	þess vegna þurfum við að forseti hringir ríkisstjórninni koma frá	O O C O O O C O F O
2061	Frú forseti . Tvær spurningar til hæstv. utanríkisráðherra , önnur sem lýtur að EFTA og hin að ESB .	frú forseti tvær spurningar til hæstv. utanríkisráðherra önnur sem lýtur að efta og hin að esb	frú forseti tvær spurningar til hæstv. utanríkisráðherra önnur sem að lýtur efta og hin að esb	O O O O O O O O O O F O O O O O	frú forseti tvær spurningar til hæstv. utanríkisráðherra önnur sem lýtur að efta og hin að esb	O O O O O O O O O C O O O O O O
2062	Við vitum að í haust munu Norðmenn skila mjög umfangsmikilli skýrslu um EES-samninginn og nú þegar eru uppi raddir um það meðal Norðmanna að krefjast ákveðinnar endurskoðunar á EES-samningnum .	við vitum að í haust munu norðmenn skila mjög umfangsmikilli skýrslu um ees-samninginn og nú þegar eru uppi raddir um það meðal norðmanna að krefjast ákveðinnar endurskoðunar á ees-samningnum	vitum við að í haust munu norðmenn skila mjög umfangsmikilli skýrslu um ees-samninginn og nú þegar uppi eru raddir um það meðal norðmanna krefjast að ákveðinnar endurskoðunar á ees-samningnum	F O O O O C O C O O O O O O O O O F O O O O O F O O O O O	við að í krefjast haust munu norðmenn eru skila mjög vitum umfangsmikilli skýrslu um ees-samninginn og nú þegar uppi raddir um það meðal norðmanna að ákveðinnar endurskoðunar á ees-samningnum	O O O F O C O F C O F O O O O O O O O O O O O O O O O O O
2063	Mun hæstv. ráðherra taka undir slíkar raddir , ef af verður , um endurskoðun á EES-samningnum ?	mun hæstv. ráðherra taka undir slíkar raddir ef af verður um endurskoðun á ees-samningnum	mun hæstv. ráðherra taka undir slíkar raddir ef af um verður endurskoðun á ees-samningnum	C O O C O O O O O O F O O O	hæstv. ráðherra taka undir slíkar verður raddir ef af um mun endurskoðun á ees-samningnum	O O C O O F O O O O F O O O
2064	Hin spurningin snertir sjávarútveginn og ESB .	hin spurningin snertir sjávarútveginn og esb	hin snertir spurningin sjávarútveginn og esb	O F O O O O	hin spurningin snertir sjávarútveginn og esb	O O C O O O
2065	Ég get tekið undir margt sem hæstv. ráðherra sagði um ESB og við erum sammála um margt .	ég get tekið undir margt sem hæstv. ráðherra sagði um esb og við erum sammála um margt	ég get tekið undir margt sem hæstv. ráðherra um sagði esb og erum við sammála um margt	O C C O O O O O O F O O F O O O O	ég tekið undir get margt sem hæstv. ráðherra erum sagði um esb og við sammála um margt	O C O F O O O O F C O O O O O O O
2066	Ég hefði kosið að öll stjórnmálaöflin á þinginu hefðu sameinast um að ná sem bestum samningi fyrir landið hvort sem það tekur tvö , þrjú eða fjögur ár og bera síðan samninginn undir þjóðina .	ég hefði kosið að öll stjórnmálaöflin á þinginu hefðu sameinast um að ná sem bestum samningi fyrir landið hvort sem það tekur tvö þrjú eða fjögur ár og bera síðan samninginn undir þjóðina	ég hefði kosið að öll stjórnmálaöflin á þinginu hefðu sameinast um að ná sem bestum samningi fyrir landið hvort sem það tekur tvö þrjú eða fjögur ár og bera síðan samninginn undir þjóðina	O C C O O O O O F F O O C O O O O O O O O O O O O O O O C O O O O	bera ég hefði að öll sameinast stjórnmálaöflin á þinginu hefðu um að ná sem bestum samningi fyrir landið hvort sem það tekur tvö þrjú eða fjögur ár og síðan samninginn undir kosið þjóðina	F O C O O F O O O C O O C O O O O O O O O O O O O O O O O O O F O
2067	Helstu fyrirvarar mínir gagnvart Evrópusambandinu snúa að sjávarútvegsmálum .	helstu fyrirvarar mínir gagnvart evrópusambandinu snúa að sjávarútvegsmálum	helstu fyrirvarar mínir gagnvart evrópusambandinu að snúa sjávarútvegsmálum	O O O O O O F O	helstu fyrirvarar mínir gagnvart evrópusambandinu snúa að sjávarútvegsmálum	O O O O O C O O
2068	Þess vegna vil ég spyrja hæstv. ráðherra um það skemmdarverkafrumvarp eða þau drög sem við höfum fengið að sjá varðandi sjávarútveginn :	þess vegna vil ég spyrja hæstv. ráðherra um það skemmdarverkafrumvarp eða þau drög sem við höfum fengið að sjá varðandi sjávarútveginn	þess vil vegna ég spyrja hæstv. ráðherra um það skemmdarverkafrumvarp eða þau drög sem við höfum sjá fengið að varðandi sjávarútveginn	O F O O C O O O O O O O O O O C F F O C O	þess vegna ég spyrja hæstv. ráðherra um það skemmdarverkafrumvarp eða þau drög sem við höfum fengið að varðandi sjávarútveginn sjá vil	O O O C O O O O O O O O O O C F O C O F F
2069	Telur hann þau drög og væntanlegt frumvarp styrkja stöðu okkar Íslendinga þegar kemur að aðildarviðræðum við Evrópusambandið Forseti hringir .	telur hann þau drög og væntanlegt frumvarp styrkja stöðu okkar íslendinga þegar kemur að aðildarviðræðum við evrópusambandið forseti hringir	telur hann þau drög og væntanlegt frumvarp stöðu styrkja okkar íslendinga kemur þegar að aðildarviðræðum við evrópusambandið forseti hringir	C O O O O O O O F O O F O O O O O O C	telur hann hringir þau drög og væntanlegt frumvarp stöðu okkar íslendinga þegar styrkja kemur að aðildarviðræðum við evrópusambandið forseti	C O F O O O O O O O O O F C O O O O O
2070	og telur hann það verða til farsældar til lengri tíma litið að gjörbreyta Forseti hringir . og kollvarpa sjávarútvegsstefnu Íslands gagnvart Evrópusambandinu ?	og telur hann það verða til farsældar til lengri tíma litið að gjörbreyta forseti hringir og kollvarpa sjávarútvegsstefnu íslands gagnvart evrópusambandinu	og telur hann það til verða farsældar til lengri litið tíma að gjörbreyta forseti hringir og sjávarútvegsstefnu kollvarpa íslands gagnvart evrópusambandinu	O C O O O F O O O F O O C O C O O F O O O	og hann kollvarpa það gjörbreyta verða til farsældar til telur lengri tíma litið að forseti hringir og sjávarútvegsstefnu íslands gagnvart evrópusambandinu	O O F O F C O O O F O O C O O C O O O O O
2071	Frú forseti . Ég hef rætt það margoft að við eigum að athuga þá þætti sem hafa verið hvað umdeildastir í tengslum við sjávarútveginn og það er meira annars að fólkið í landinu vill að greitt sé fyrir aðganginn að auðlindinni .	frú forseti ég hef rætt það margoft að við eigum að athuga þá þætti sem hafa verið hvað umdeildastir í tengslum við sjávarútveginn og það er meira annars að fólkið í landinu vill að greitt sé fyrir aðganginn að auðlindinni	frú forseti hef ég rætt það margoft að við eigum að þá athuga þætti hafa sem verið hvað umdeildastir í tengslum við sjávarútveginn og það er meira annars að fólkið í landinu greitt vill að sé fyrir aðganginn að auðlindinni	O O F O C O O O O C O O F O F O C O O O O O O O O C O O O O O O F F O C O O O O	er frú vill forseti ég rætt það margoft að við verið eigum að þá þætti sem hafa hvað umdeildastir í tengslum við sjávarútveginn og það meira annars að hef fólkið í landinu að greitt athuga sé fyrir aðganginn að auðlindinni	F O F O O C O O O O F C O O O O C O O O O O O O O O O O F O O O O C F C O O O O
2072	Það er það sem á að gera .	það er það sem á að gera	það er það sem gera á að	O C O O F F O	það er það sem að gera á	O C O O O C F
2073	Það er það sem við verðum að gera .	það er það sem við verðum að gera	það er það sem við verðum að gera	O C O O O C O C	það er það gera sem við verðum að	O C O F O O C O
2074	Og það sem við eigum meira annars að binda inn í stjórnarskrá er að auðlindirnar séu sameign íslensku þjóðarinnar , allar auðlindir og í sjónum .	og það sem við eigum meira annars að binda inn í stjórnarskrá er að auðlindirnar séu sameign íslensku þjóðarinnar allar auðlindir og í sjónum	og það sem við meira eigum annars binda að inn í stjórnarskrá er að auðlindirnar sameign séu íslensku þjóðarinnar allar auðlindir og í sjónum	O O O O O F O F O O O O C O O O F O O O O O O O	binda eigum og það sem við meira annars að inn í stjórnarskrá er að auðlindirnar séu sameign íslensku þjóðarinnar allar auðlindir og í sjónum	F F O O O O O O O O O O C O O C O O O O O O O O
2075	Það er einfaldlega þannig .	það er einfaldlega þannig	er það einfaldlega þannig	F O O O	það einfaldlega þannig er	O O O F
2076	Það er heldur ekki svo að við höfum ekki í gegnum tíðina breytt neinu í kerfinu .	það er heldur ekki svo að við höfum ekki í gegnum tíðina breytt neinu í kerfinu	það er heldur ekki svo að við höfum ekki í gegnum tíðina neinu breytt í kerfinu	O C O O O O O C O O O O O F O O	það heldur ekki svo að er við ekki í gegnum tíðina höfum breytt neinu í kerfinu	O O O O O F O O O O O F C O O O
2077	Við höfum einmitt reynt að koma til móts við þær óskir sem hafa verið settar fram í tengslum við landsbyggðina .	við höfum einmitt reynt að koma til móts við þær óskir sem hafa verið settar fram í tengslum við landsbyggðina	höfum við einmitt reynt að koma til móts við þær óskir sem hafa verið settar fram í tengslum við landsbyggðina	F O O C O C O O O O O O F F C O O O O O	við reynt einmitt að settar koma til móts við þær óskir sem hafa verið fram í tengslum höfum við landsbyggðina	O F O O F C O O O O O O C C O O O F O O
2078	Það hafa verið settir byggðakvótar .	það hafa verið settir byggðakvótar	það hafa verið settir byggðakvótar	O C F F O	hafa það settir verið byggðakvótar	F O C F O
2079	Við höfum verið að hrófla við línuívilnunarkerfinu í þágu landsbyggðarinnar , í þágu smærri bátanna , í þágu rómantíkurinnar sem margir hafa sagt að menn missi núna úr sjávarútveginum .	við höfum verið að hrófla við línuívilnunarkerfinu í þágu landsbyggðarinnar í þágu smærri bátanna í þágu rómantíkurinnar sem margir hafa sagt að menn missi núna úr sjávarútveginum	við höfum verið að við hrófla línuívilnunarkerfinu í þágu landsbyggðarinnar í þágu smærri bátanna í þágu rómantíkurinnar sem hafa margir sagt að menn missi núna úr sjávarútveginum	O C C O O F O O O O O O O O O O O O F O C O O C O O O	við höfum að hrófla við línuívilnunarkerfinu í þágu landsbyggðarinnar í þágu verið hafa smærri bátanna í sagt þágu rómantíkurinnar sem margir að menn missi núna úr sjávarútveginum	O C O C O O O O O O O F F O O O F O O O O O O C O O O
2080	Það sem má ekki gerast er að menn haldi hér fram pólitískri stefnu á grundvelli skoðanakannana .	það sem má ekki gerast er að menn haldi hér fram pólitískri stefnu á grundvelli skoðanakannana	það sem gerast má ekki er að menn haldi hér fram pólitískri stefnu á grundvelli skoðanakannana	O O F F O C O O C O O O O O O O	það sem haldi má ekki gerast að menn hér fram er pólitískri stefnu á grundvelli skoðanakannana	O O F C O C O O O O F O O O O O
2081	Það er nákvæmlega það sem kom fram í andsvari í gær að Samfylkingin , og mér heyrist núna Vinstri grænir líka , er að setja þetta mál fram af því að skoðanakannanir nú um stundir eru andsnúnar Forseti hringir . kvótakerfinu .	það er nákvæmlega það sem kom fram í andsvari í gær að samfylkingin og mér heyrist núna vinstri grænir líka er að setja þetta mál fram af því að skoðanakannanir nú um stundir eru andsnúnar forseti hringir kvótakerfinu	það nákvæmlega er það kom sem fram í andsvari í gær að samfylkingin og mér heyrist núna vinstri grænir líka er að þetta setja mál fram af því að skoðanakannanir nú um eru stundir andsnúnar forseti hringir kvótakerfinu	O O F O F O O O O O O O O O O C O O O O C O O F O O O O O O O O F O O O C O	það er setja nákvæmlega það sem kom fram í andsvari í gær að samfylkingin og mér heyrist núna vinstri grænir líka er að þetta mál eru fram af því hringir að skoðanakannanir nú um stundir andsnúnar forseti kvótakerfinu	O C F O O O C O O O O O O O O O C O O O O C O O O F O O O F O O O O O O O O
2082	Þess vegna er málið sett fram , hugsjónirnar eru ekki meiri .	þess vegna er málið sett fram hugsjónirnar eru ekki meiri	þess vegna er málið fram sett eru hugsjónirnar ekki meiri	O O C O O F F O O O	þess vegna málið er eru sett fram hugsjónirnar ekki meiri	O O O F F C O O O O
2083	Ég vara við því að hrófla við þessu á meðan arðbærnin og hagkvæmnin Forseti hringir . er þetta mikil .	ég vara við því að hrófla við þessu á meðan arðbærnin og hagkvæmnin forseti hringir er þetta mikil	ég vara við því að hrófla við þessu á meðan arðbærnin og hagkvæmnin forseti hringir er þetta mikil	O C O O O C O O O O O O O O F F O O	ég við hringir því að hrófla við þessu á meðan arðbærnin og hagkvæmnin forseti vara er þetta mikil	O O F O O C O O O O O O O O F C O O
2084	Við skulum laga það sem þarf að laga en ekki hrófla við öllu hinu .	við skulum laga það sem þarf að laga en ekki hrófla við öllu hinu	við skulum laga það sem laga þarf að en ekki hrófla við öllu hinu	O C C O O F F O O O C O O O	skulum við það sem þarf að en ekki hrófla laga við laga öllu hinu	F O O O C O O O C F O F O O
2085	Frú forseti . Ég þakka hv. þm. Birni Vali Gíslasyni fyrir þessa framsögu .	frú forseti ég þakka hv. þm. birni vali gíslasyni fyrir þessa framsögu	frú forseti ég þakka hv. þm. birni vali gíslasyni fyrir þessa framsögu	O O O C O O O O O O O O	frú forseti þakka ég hv. þm. birni vali gíslasyni fyrir þessa framsögu	O O F O O O O O O O O O
2086	Af því að ég sit ekki í samgöngunefnd langar mig að spyrja hvort hv. þingmaður meti það sem svo að sú þróun sem verður varðandi allar meiri háttar samgönguframkvæmdir ég er svolítið að fara út á hálan ís , ég er hrædd um að ef ég fer að ræða þetta mál og Vaðlaheiðargöng verði ég strax stimpluð þannig að ég sé á móti þeirri framkvæmd .	af því að ég sit ekki í samgöngunefnd langar mig að spyrja hvort hv. þingmaður meti það sem svo að sú þróun sem verður varðandi allar meiri háttar samgönguframkvæmdir ég er svolítið að fara út á hálan ís ég er hrædd um að ef ég fer að ræða þetta mál og vaðlaheiðargöng verði ég strax stimpluð þannig að ég sé á móti þeirri framkvæmd	af því að ég ekki sit í langar samgöngunefnd mig að spyrja hvort hv. þingmaður meti það sem svo að sú þróun sem verður varðandi allar meiri háttar samgönguframkvæmdir ég er svolítið að fara út á hálan ís ég hrædd er um að ef fer ég að ræða þetta mál og vaðlaheiðargöng verði ég strax þannig stimpluð að sé ég á móti þeirri framkvæmd	O O O O O F O F O O O C O O O C O O O O O O O F F O O O O O C O O C O O O O O O F O O O F O O C O O O O C O O O F O F O O O O O	af því að ég ekki í samgöngunefnd langar mig að spyrja fer hvort verður hv. þingmaður það sem ræða svo meti að sú þróun sem fara varðandi allar meiri háttar samgönguframkvæmdir ég er svolítið er að út á hálan ís ég hrædd um að ef ég að þetta mál og vaðlaheiðargöng verði ég strax sit stimpluð þannig að ég sé á móti þeirri framkvæmd	O O O O O O O C O O C F O F O O O O F O F O O O O F C O O O O O C O F O O O O O O O O O O O O O O O O C O O F C O O O C O O O O
2087	Ég vil taka fram að svo er alls ekki .	ég vil taka fram að svo er alls ekki	ég vil taka fram að svo alls er ekki	O C C O O O O F O	ég taka vil fram að svo er alls ekki	O C F O O O C O O
2088	Mér þykir mikilvægt að fara af stað með framkvæmdastigið í landinu og þar höfum við allt of mikið dregið lappirnar .	mér þykir mikilvægt að fara af stað með framkvæmdastigið í landinu og þar höfum við allt of mikið dregið lappirnar	þykir mér mikilvægt að fara af stað með framkvæmdastigið í landinu og þar höfum við allt of mikið lappirnar dregið	F O O O C O O O O O O O O C O O O O O F	mér mikilvægt að fara af stað með dregið framkvæmdastigið í þykir landinu og þar höfum við allt of mikið lappirnar	O O O C O O O F O O F O O O C O O O O O
2089	Ég spyr hins vegar hv. þingmann hvort hann meti það sem svo að við séum að varða leið til nýs fyrirkomulags .	ég spyr hins vegar hv. þingmann hvort hann meti það sem svo að við séum að varða leið til nýs fyrirkomulags	spyr ég hins vegar hv. þingmann hvort hann meti það sem svo að við séum að leið varða til nýs fyrirkomulags	F O O O O O O O C O O O O O C O O F O O O	spyr ég hins vegar hv. þingmann hvort meti hann það sem svo að við séum að varða leið til nýs fyrirkomulags	F O O O O O O F O O O O O O C O C O O O O
2090	Er það þannig að Vegagerðin fer af stað og stofnar hlutafélag um allar helstu vegaframkvæmdir , kannski til þess að sneiða fram hjá þunglamalegum reglum annars staðar ?	er það þannig að vegagerðin fer af stað og stofnar hlutafélag um allar helstu vegaframkvæmdir kannski til þess að sneiða fram hjá þunglamalegum reglum annars staðar	er það þannig að fer vegagerðin af stað og stofnar hlutafélag um allar helstu vegaframkvæmdir kannski til þess að fram sneiða hjá þunglamalegum reglum annars staðar	C O O O F O O O O C O O O O O O O O O O F O O O O O	það þannig að vegagerðin af stað og stofnar hlutafélag um allar er fer helstu vegaframkvæmdir kannski til þess að sneiða fram hjá þunglamalegum reglum annars staðar	O O O O O O O C O O O F F O O O O O O C O O O O O O
2091	Hvernig sér hv. þingmaður þróunina hvað þetta varðar ?	hvernig sér hv. þingmaður þróunina hvað þetta varðar	sér hvernig hv. þingmaður þróunina hvað þetta varðar	F O O O O O O O	hvernig sér hv. þingmaður þróunina hvað þetta varðar	O C O O O O O O
2092	Er þetta þá það fyrirkomulag sem við munum sjá í auknum mæli til að ýta af stað öðrum framkvæmdum ?	er þetta þá það fyrirkomulag sem við munum sjá í auknum mæli til að ýta af stað öðrum framkvæmdum	er þetta þá það fyrirkomulag sem við munum í sjá auknum mæli til ýta að af stað öðrum framkvæmdum	C O O O O O O C O F O O O F O O O O O	þetta þá sjá það fyrirkomulag sem við er munum í auknum mæli til að ýta af stað öðrum framkvæmdum	O O F O O O O F C O O O O O C O O O O
2093	Í öðru lagi langar mig að forvitnast um það hvort nefndin hafi sent þetta mál til umfjöllunar og leitað eftir umsögnum hjá öðrum aðilum en eingöngu Vegagerðinni .	í öðru lagi langar mig að forvitnast um það hvort nefndin hafi sent þetta mál til umfjöllunar og leitað eftir umsögnum hjá öðrum aðilum en eingöngu vegagerðinni	í öðru lagi langar mig að forvitnast um það hvort nefndin hafi sent þetta mál til umfjöllunar og leitað eftir umsögnum hjá öðrum aðilum en eingöngu vegagerðinni	O O O C O O C O O O O F F O O O O O C O O O O O O O O	í öðru lagi langar mig að forvitnast um leitað það hvort nefndin þetta mál til umfjöllunar og eftir hafi umsögnum hjá öðrum sent aðilum en eingöngu vegagerðinni	O O O C O O C O F O O O O O O O O O F O O O F O O O O
2094	Hvaða álit voru það þá ?	hvaða álit voru það þá	hvaða álit voru það þá	O O C O O	hvaða álit það voru þá	O O O F O
2095	Ekki síst er ég með í huga hvort það sé rétt leið að koma inn svona eignarnámsheimild með tilliti til eignarréttar og réttar landeigenda .	ekki síst er ég með í huga hvort það sé rétt leið að koma inn svona eignarnámsheimild með tilliti til eignarréttar og réttar landeigenda	ekki síst ég er með í huga hvort sé það rétt leið að koma inn svona eignarnámsheimild með tilliti til eignarréttar og réttar landeigenda	O O O F O O O O F O O O O C O O O O O O O O O O	ekki síst er ég með í huga hvort það rétt leið að koma inn svona eignarnámsheimild með sé tilliti til eignarréttar og réttar landeigenda	O O C O O O O O O O O O C O O O O F O O O O O O
2096	Fjölluðu aðrir aðilar um þetta en Vegagerðin og hvaða einstaklingar mættu þá á fund nefndarinnar út af þessu máli ?	fjölluðu aðrir aðilar um þetta en vegagerðin og hvaða einstaklingar mættu þá á fund nefndarinnar út af þessu máli	fjölluðu aðrir aðilar um þetta en vegagerðin og hvaða einstaklingar þá mættu á fund nefndarinnar út af þessu máli	C O O O O O O O O O O F O O O O O O O	aðrir aðilar um þetta en vegagerðin og hvaða einstaklingar mættu fjölluðu þá á fund nefndarinnar út af þessu máli	O O O O O O O O O C F O O O O O O O O
2097	Frú forseti . Ég vil byrja á því að þakka hæstv. ráðherra fyrir framsögu hans í annars mikilvægu máli sem er byggt á grundvelli laga sem voru samþykkt , minnir mig , á vormánuðum 2008 , jafnréttislaga .	frú forseti ég vil byrja á því að þakka hæstv. ráðherra fyrir framsögu hans í annars mikilvægu máli sem er byggt á grundvelli laga sem voru samþykkt minnir mig á vormánuðum 2008 jafnréttislaga	frú forseti vil ég byrja á því að þakka hæstv. ráðherra fyrir framsögu hans í annars mikilvægu máli sem er byggt á grundvelli laga sem voru samþykkt mig minnir á vormánuðum 2008 jafnréttislaga	O O F O C O O O C O O O O O O O O O O F F O O O O C C O F O O O O	frú forseti ég vil þakka byrja á því að voru hæstv. minnir ráðherra fyrir framsögu hans í annars mikilvægu máli sem er byggt á grundvelli laga sem samþykkt mig á vormánuðum 2008 jafnréttislaga	O O O C F F O O O F O F O O O O O O O O O C C O O O O C O O O O O
